"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI"
197097,70,89,1,24,1,0,87,132.2,61.5
202576,0,104,1,42,251,249,NA,15,4.8
139824,100,55,1,11,4,0,87,144.2,61
458698,90,61,1,19,21,0,84,166.8,77.1
201052,100,88,1,16,1,0,81,188.1,75.1
146620,100,89,1,16,5,0,82,190.1,77.9
185997,100,88,1,16,1,0,45,283.8,99.1
390878,100,56,1,23,20,0,79,205.3,96.4
408153,100,45,1,39,42,0,52,249.8,79.6
2300,100,32,1,32,49,47,NA,154.2,67.1
23978,100,38,1,34,264,261,40,150,96.1
743668,95,43,1,48,27,0,91,184.8,78.5
252324,100,36,1,40,40,0,56,247.1,93.1
563420,100,54,1,39,61,0,59,226.8,121.8
627431,100,37,2,29,52,0,71,200.6,83
314371,100,54,1,21,34,0,73,209.1,100.8
5000,100,9,1,32,136,135,34,140.3,58.2
790632,100,49,1,32,10,0,87,197.1,84.7
1289108,100,47,2,46,1,0,66,260.3,117.3
4000,100,54,1,20,164,161,NA,162.3,97.9
26482,100,56,1,20,116,115,16,209.5,114.9
608768,100,54,1,17,224,0,73,195.9,93.6
191000,100,54,1,17,33,0,78,210.3,98.1
224375,100,60,1,18,30,0,76,187.1,73.6
210000,100,96,1,19,30,0,91,128.2,66
3510,100,88,2,16,318,312,NA,141.8,102.5
325852,100,67,1,17,9,0,77,195.7,68.9
387000,100,42,1,39,40,0,65,229.1,96.9
15000,100,40,1,24,348,338,38,141.6,87.3
2800,100,56,1,13,206,205,NA,180.9,124.4
1e+05,100,52,1,11,8,0,57,255.5,95.9
187060,100,91,1,16,1,0,76,214.5,84.9
71322,100,47,1,15,19,0,20,318.1,143.4
150525,100,89,1,14,20,0,80,147.8,62.6
4955,100,52,2,12,204,204,NA,145.7,94
6200,100,35,1,22,88,85,25,142.5,93.4
4175,100,35,1,18,228,224,NA,224.5,135
4500,100,35,1,24,46,45,NA,163.8,81.9
70000,100,50,1,45,374,371,40,146.1,85.8
4100,100,61,1,17,132,128,NA,153.4,92.5
429031,100,30,1,27,33,0,79,206.9,72.3
175748,100,59,1,19,33,0,68,203.7,71
8941,100,92,1,14,29,28,81,120.8,66.7
166563,65,46,1,22,34,0,43,261.1,131.3
105874,95,114,1,13,46,0,45,251.3,117.1
285562,100,33,1,24,39,0,79,189.1,66.1
136733,100,89,1,21,84,0,87,146,63.7
165636,100,66,1,24,40,0,73,207.1,81.2
6000,100,54,1,17,65,63,NA,169.3,94.2
95935,100,90,1,12,2,0,84,120.2,62.9
6777,100,104,1,13,32,29,9,152.1,62.5
6000,100,59,1,20,56,52,72,140.9,68.8
3000,100,100,1,9,32,30,NA,132.1,78
4428,85,81,1,12,43,40,NA,83.2,56.7
219657,100,70,1,21,44,0,86,174.5,64.1
170511,60,23,2,14,1,0,94,117.5,49.8
405601,100,31,1,28,41,0,71,200.4,73.8
168619,100,57,1,20,35,0,35,279.5,149.4
6627,100,106,1,12,29,24,2,200.8,112.7
7800,100,91,1,12,28,23,NA,125.6,82.2
2850,100,94,1,15,16,15,NA,142.6,86
12324,100,59,2,20,190,183,55,121.6,69.6
18477,100,31,1,11,27,19,NA,272.8,153.9
6900,100,56,1,16,105,104,22,175.2,113
2000,100,56,1,16,108,99,NA,181,92.1
4250,100,60,1,17,173,165,NA,121.2,67.2
3420,100,109,1,12,25,23,NA,128.4,89
4600,100,17,2,31,74,72,NA,178.7,74.9
171933,100,71,3,7,1,0,53,328,140.7
4750,100,43,1,31,181,172,31,140.2,80.9
6125,100,88,1,16,217,200,NA,118,70
1916,100,88,1,11,76,72,NA,93.1,54
51651,100,116,2,7,19,0,94,98.8,53
4500,100,31,1,39,158,157,NA,193.2,94
59000,100,87,1,6,10,0,72,140.4,69.7
7482,100,47,1,6,60,60,77,109.8,69.8
3000,100,56,1,13,138,135,NA,138.5,89.8
4500,100,54,1,18,137,133,NA,181.5,114.4
2100,100,57,1,14,67,66,88,104.3,78.6
10293,100,38,1,33,476,467,NA,228.8,143.7
9444,100,17,1,31,87,86,22,162.8,91
39000,100,37,1,13,21,0,63,242.9,80.9
22620,100,67,4,12,509,503,NA,156.1,105.2
10000,100,59,1,18,233,232,49,132.5,85.7
24306,100,9,1,30,130,128,4,188.4,114.3
39251,100,63,1,10,1,0,86,153.6,80.1
12516,100,10,1,20,346,343,59,125.9,58.4
1440,100,48,1,34,293,290,NA,194,120.2
140959,100,111,19,6,1,0,NA,615.4,335.3
7800,100,30,2,36,535,517,NA,196.2,104.2
116698,100,31,1,40,329,325,66,148,77.5
7658,100,53,1,17,224,210,NA,121.7,82.5
7658,100,53,1,33,427,427,NA,118.2,80.2
2500,100,106,4,6,192,184,NA,292.9,256.1
1500,100,102,1,13,40,38,NA,137.6,73.6
8307,100,62,1,13,168,160,10,180.2,111.6
2500,100,93,1,14,90,88,NA,101.7,63.5
3000,100,89,1,15,77,72,NA,96.8,58.5
5000,100,92,1,15,18,16,NA,128.9,69.4
5100,100,92,1,9,33,33,68,116.1,76
3000,100,85,1,9,38,38,NA,111,77.9
16000,100,50,1,35,460,430,NA,153.9,96.3
39847,100,112,1,6,38,0,51,178.7,73.9
6753,100,14,4,30,96,94,13,178.5,89.9
2525,100,90,1,9,54,54,NA,66.3,37.2
180655,100,51,1,9,19,0,94,125,55.3
4000,100,36,1,13,61,60,18,193.4,105.9
1799,95,97,1,32,187,180,NA,117.1,72
80000,75,97,1,5,6,0,78,143.8,72.3
2500,100,57,1,14,193,186,NA,120.1,78.5
4384,100,12,1,27,121,120,NA,207.2,109.4
1844,100,31,1,28,89,88,NA,155.5,85.1
4000,100,49,1,17,149,147,12,150.7,83.9
7561,100,31,1,37,334,328,NA,230,144.7
29002,100,10,1,15,6,0,49,127.9,63.3
2057,100,60,1,20,198,198,NA,114,59
9426,100,67,1,6,103,102,66,128.9,91.8
2386,100,44,1,42,125,123,NA,147.5,99.6
2000,100,59,1,20,154,152,NA,134.2,85.3
1549,100,49,1,23,236,233,NA,258.1,145.5
8383,100,92,1,6,73,61,87,107.7,61.3
2e+05,100,91,1,6,7,0,97,104,49.2
9500,100,43,3,34,611,600,38,168.4,69.3
1400,100,49,1,17,1,0,NA,189.8,132
56065,100,14,1,8,231,230,NA,175.3,87.4
510265,100,10,1,5,10,0,100,14.5,4.6
198829,100,43,1,15,31,0,86,154.7,49.3
1500,100,37,1,5,1,0,NA,157.5,88.1
4800,100,45,1,32,344,341,NA,181.3,75.6
82454,90,116,1,12,15,0,98,82.4,26.3
123885,100,44,1,5,2,0,95,102.1,45
4866,100,90,1,18,92,92,NA,195.2,133.4
1673,100,90,1,16,129,128,NA,84.1,52.7
3000,100,12,1,20,66,64,NA,185.3,93.7
2657,100,89,1,16,107,106,NA,115.5,78.9
87655,100,46,1,10,1,0,100,46.8,31.3
30644,100,97,1,2,2,0,79,197.4,101.4
80000,100,77,1,6,7,0,NA,36.4,26.1
148244,90,14,2,10,11,0,49,247.9,84
155757,100,104,1,12,52,0,85,168.3,73.3
166200,100,45,1,6,13,0,40,228.2,117.5
60900,100,114,1,7,3,0,94,107.7,57
8736,100,12,1,8,122,116,9,224.9,129.7
22184,65,96,1,6,38,32,NA,71.6,51
139392,100,13,2,0,2,0,50,215.8,109.2
7938,100,61,7,21,997,985,55,139.9,87.4
228106,100,93,1,8,11,0,100,43,39.7
588357,100,58,1,19,82,0,89,147.5,65
20000,100,93,1,6,8,2,NA,97.9,50.6
121752,100,68,1,4,2,0,100,50.4,16
6975,100,42,6,35,1193,1193,78,113.3,83
5600,100,45,2,14,198,196,5,205.7,140.9
5216,100,29,1,12,98,98,70,111.8,69
22500,100,80,1,6,1,0,NA,152.8,49.8
5000,100,97,1,6,37,36,75,80.5,61.6
1832,100,44,1,6,41,41,NA,127.7,93.6
9890,100,97,1,6,42,40,32,159.7,99.4
47004,100,87,1,6,49,49,56,149.4,111.5
2902,100,97,1,6,69,68,NA,119.9,85.5
13700,100,97,1,6,96,85,NA,156.8,105.9
1355,100,112,1,6,56,55,NA,87.8,67.4
1300,100,81,1,6,50,47,NA,122.2,94.8
1600,100,36,1,15,129,126,NA,132.5,87.3
97026,100,57,1,8,1,0,NA,156,56.2
3140,100,92,1,5,65,65,NA,104,80
3140,100,92,1,5,67,66,NA,104,80
1500,100,80,1,6,61,61,NA,93.6,66.3
69000,100,48,1,5,3,0,100,48.6,40.2
177094,100,86,1,3,19,0,65,212.4,82.7
42500,100,97,1,3,4,0,75,138.1,65.8
80400,100,86,1,5,15,0,89,121.3,61.6
17679,30,89,1,8,45,0,NA,53.4,30.2
58150,100,87,1,6,52,0,NA,98.3,44.5
62125,100,86,1,3,3,0,98,84.4,29
75592,100,109,1,6,33,0,9,257,113.4
68886,100,86,1,10,3,0,56,230.5,96.9
3500,100,66,1,1,2,0,NA,43,23.2
77095,100,11,1,2,5,0,NA,360.9,191.8
52971,100,26,1,5,6,0,81,144.8,57.7
167120,100,87,1,10,14,0,NA,91.5,30.6
8056,100,69,1,11,115,108,NA,94.9,64.3
119300,100,95,2,3,1,0,100,32.1,10.7
40000,50,88,5,8,1,0,NA,24.9,7.9
32159,100,57,1,2,2,0,NA,155.3,107.2
17000,95,87,1,2,2,0,78,114.4,53
15000,100,86,1,6,10,0,100,3,1.4
1600,100,88,1,6,45,42,NA,183.8,155.3
52000,100,87,1,2,1,0,100,16.8,5.4
42500,100,86,1,3,3,0,99,64.2,26.1
108823,100,63,1,3,2,0,NA,40.4,20
1500,100,88,2,5,138,137,NA,59.5,44.7
12000,100,46,1,2,1,0,NA,73.7,43.9
12800,100,90,1,1,2,0,NA,69.8,22.2
5800,100,57,2,1,2,0,1,374.3,134
67500,100,92,1,3,3,1,82,147.8,81.7
8334,100,10,1,7,71,70,1,271.8,210.9
6369,100,12,1,8,125,124,90,93.6,36.3
3805,100,107,1,6,78,71,NA,187.2,152.3
91140,100,104,1,4,21,0,96,108.8,34.7
10500,100,91,1,2,1,0,1,464.8,440.4
2500,100,97,1,5,86,84,NA,143.5,96
58418,100,54,1,9,6,0,76,160.9,100.3
382931,100,87,1,8,4,0,94,120.8,87.4
1024,100,90,1,6,111,111,NA,55.1,35.2
12893,80,90,1,6,48,48,NA,68.1,61.4
50815,100,13,1,4,1,0,100,25,8
4577,100,11,1,7,129,128,NA,142,91.5
1623,100,6,1,7,66,64,NA,95.8,42
370805,100,31,2,12,35,0,88,234.9,86.8
6858,100,5,3,6,80,80,87,125.1,68.4
47146,100,13,1,4,73,0,NA,265.9,111.7
34500,100,95,1,4,8,0,NA,331,135.6
84385,100,90,1,6,80,80,80,120.5,87.7
59000,100,90,1,2,5,0,89,123.5,44.8
118423,100,4,1,2,1,0,82,159.3,64.4
6505,100,17,1,8,92,90,34,158,97.6
91614,100,51,1,5,1,0,67,191.1,108.3
83728,100,17,1,6,83,78,70,141.8,101.8
4275,100,62,1,8,88,87,NA,99.7,78.2
6700,100,16,1,1,1,0,29,128,50.8
10000,100,56,1,2,4,1,NA,148.3,85
113644,100,53,1,1,9,0,50,239.1,94.1
1050,100,52,2,21,459,459,NA,134.5,94.2
2113,100,101,3,5,140,126,NA,38.8,21.5
2500,100,27,1,1,1,0,NA,121.8,53.4
60000,100,45,2,3,1,0,46,230.8,82.8
11616,100,76,5,9,2141,2121,NA,131.6,92.1
11938,100,76,1,9,2719,2659,48,134.4,95.5
53275,100,58,1,2,10,0,99,72.5,32
560000,100,10,1,13,4,0,24,424.8,190.9
230000,100,51,2,8,3,0,18,372.4,159.8
26136,100,90,1,2,7,0,NA,121.9,53.2
69851,100,112,1,3,1,0,100,20.1,17.4
456771,100,48,2,1,23,0,100,30.5,26.8
564653,100,48,3,2,27,0,100,30.6,26.8
311551,100,48,1,6,1,0,100,30.6,26.8
311551,100,48,1,6,1,0,100,30.6,26.8
12000,100,28,1,2,5,0,60,151,56.6
23000,100,8,1,3,1,0,10,224,129.3
9741,100,34,2,1,1,0,92,102.8,32.7
5564,100,47,2,1,1,0,59,127.8,63.4
21600,100,8,1,10,51,48,65,150.5,71.3
113270,100,30,1,8,116,116,95,109.7,69.7
11886,100,57,1,6,103,102,78,99.4,70.5
172500,50,2,1,10,2,0,100,29.7,9.6
89250,100,109,1,7,95,94,90,111,53
464175,100,105,3,12,0,0,94,123.2,50.4
349059,100,109,1,9,8,0,98,101.8,41.8
254356,40,50,1,11,2,0,99,66.7,21.2
94537,90,108,1,9,2,0,97,102.7,61.9
183297,100,91,1,8,2,0,91,130,62.3
224016,40,55,1,12,5,0,98,85.7,36.2
203888,95,99,2,8,3,0,NA,23.6,9.8
309952,100,102,2,12,31,0,NA,101.3,32.2
922927,100,12,1,32,2,0,100,74.1,40.8
129555,100,87,1,7,122,121,100,9.8,9.3
871546,100,26,1,23,1,0,64,224.2,93.1
469405,100,25,1,11,24,0,94,515.7,180.7
80250,90,96,1,5,13,0,NA,178.4,65.9
193125,100,58,1,18,31,0,93,125.1,39.8
159457,100,97,1,6,1,0,49,222.9,109.9
67600,100,97,2,7,1,0,NA,248.3,93.1
202998,100,45,1,7,2,0,NA,384.2,122.4
305653,100,97,1,12,37,36,NA,40.8,13
361646,80,31,1,19,13,0,NA,266.8,138.2
47549,100,55,1,6,5,0,25,231.7,94
54300,100,88,1,15,15,0,NA,298,186.7
249000,65,64,1,14,16,0,87,157.4,145.4
293137,100,87,1,29,1,0,89,170.6,84.6
346071,100,89,1,37,102,0,76,198.4,85.5
135345,100,97,1,14,55,0,57,222,107.3
76916,100,91,1,14,2,0,75,140.3,67.8
110000,100,100,1,23,60,0,87,140.2,76.9
65321,100,95,1,12,22,0,79,151,65.6
79990,100,104,1,13,46,0,NA,250.1,99.3
73000,100,49,7,4,4,0,96,95.6,30.4
150000,100,100,1,6,1,0,100,6.2,4.9
10000,100,64,1,1,5,0,NA,26.5,10.5
28635,100,107,1,3,16,0,91,51.4,27.6
581250,70,100,1,6,4,0,100,30.1,26.7
10103,100,97,1,3,1,0,62,95.5,47.9
49694,100,49,1,4,1,0,80,145,75.2
52010,100,97,1,4,22,0,98,79.3,41.2
73132,100,107,1,3,24,0,96,97.3,41.2
21413,100,97,1,7,132,131,22,261.6,143.7
8425,100,8,1,5,29,27,88,93.3,29.7
9134,100,92,1,9,0,0,NA,81.3,56.3
28000,100,92,1,5,1,0,83,80.4,49.5
5000,100,35,1,8,152,152,44,134.2,91.5
3961,100,15,1,7,27,23,NA,122.8,58
105962,100,79,1,6,132,132,83,118.3,86.1
214845,100,87,7,8,0,0,NA,214,92
58883,100,80,2,6,92,92,NA,116.6,44.3
63000,100,18,1,2,2,0,55,215.3,86.3
7750,100,33,1,7,151,151,73,115.4,71.9
118000,100,8,1,6,2,0,100,61.7,36.6
1709,100,39,2,6,150,0,NA,121.4,76.2
398702,100,110,1,14,2,0,NA,334.4,111.6
633686,100,102,4,10,6,0,37,299.7,113.8
1200,100,6,1,9,46,45,NA,97,40.8
323043,100,44,1,7,8,0,32,385.3,210.1
5754,100,15,1,6,43,40,84,84.8,33.7
13000,100,62,1,2,0,0,NA,13.9,9.1
4365,100,89,1,4,57,48,NA,107.3,49.7
8355,100,103,1,8,77,75,83,97.2,38.4
104200,100,86,1,3,3,0,100,64.9,31.2
57500,100,47,1,2,3,0,99,59.8,19
52088,100,104,1,5,68,0,95,74.4,23.7
23500,100,49,1,2,1,0,84,65.1,38.7
24556,100,66,1,1,1,0,53,118.6,53.7
15000,100,50,1,2,7,0,66,74,25.3
5000,100,59,1,1,1,0,23,127.3,89.4
8000,100,101,1,2,3,0,NA,22.1,9.8
64000,100,77,1,4,2,0,98,78.6,40.8
62000,100,86,1,4,22,0,100,28.5,15.4
125000,100,86,2,4,86,86,100,46.6,33.6
20000,100,86,1,4,4,0,74,62,29.6
84000,100,87,1,4,1,0,88,123.9,58
5800,100,10,1,7,92,88,98,74.3,51.5
2200,100,8,1,7,60,59,NA,130.6,82.4
8400,100,86,1,4,25,24,NA,60.2,19.2
10600,100,9,1,5,53,52,99,74.7,38.9
44300,100,86,1,2,10,0,NA,109.1,43.2
5000,100,57,1,1,1,0,NA,175.7,64.1
26800,100,41,2,9,264,264,NA,168.3,115.2
7000,100,27,1,1,1,0,NA,77.8,47.6
15000,100,60,1,1,1,0,NA,60.8,22.5
7020,100,51,6,9,552,550,NA,153.3,107.8
2126,100,6,1,6,61,59,NA,111.2,60.4
2126,100,4,1,6,61,59,NA,136.3,70.1
14000,100,67,1,6,2,0,38,166.6,60.9
46435,100,97,1,4,47,47,62,136.4,99.1
2430,100,55,1,7,160,160,NA,143.8,96.6
70222,100,4,1,4,7,0,70,173.2,71.4
1021,100,94,1,6,60,60,NA,145.8,106.8
162838,100,22,1,1,3,0,3,525.8,167.4
68336,100,85,1,6,72,72,72,118.6,87.2
3600,100,80,1,6,59,58,NA,88,61.4
23000,100,10,1,5,1,0,52,160.6,64.3
265220,100,98,1,6,136,0,82,116.8,50.8
147520,90,69,1,3,2,0,78,173.4,60.9
3800,100,78,1,6,63,63,NA,126.2,92
85990,100,90,1,5,0,0,4,466.4,363.6
2100,100,86,1,6,65,65,NA,87.9,61.8
97800,100,64,1,4,3,0,49,249.6,108.8
81000,100,25,1,3,1,0,48,243.7,86
74500,90,27,1,7,8,0,20,290.8,116.7
10538,100,10,1,7,36,32,37,133.8,64.2
43000,100,21,1,4,2,0,99,84.4,42
132913,100,53,1,6,121,119,74,130.8,91.9
3000,100,72,1,6,60,60,NA,103.4,73.3
49052,100,78,1,6,48,48,82,112.2,87.5
60865,100,5,2,3,1,0,82,143.3,64.1
57893,100,53,1,6,84,84,65,144.6,110.2
12721,100,44,1,4,2,0,33,148.1,79.3
63205,100,86,1,2,4,0,54,204.7,94.9
18021,100,87,1,2,8,0,NA,314.1,120.9
61593,100,54,1,6,65,65,100,55,25.9
70723,100,76,1,6,78,78,82,118.8,86.8
2708,100,62,1,6,78,74,NA,100.1,72
52985,100,56,1,1,16,0,3,453.2,144.3
36886,100,77,2,3,2,0,NA,141.8,53.8
52720,100,46,1,2,2,0,69,173.5,74.3
25250,100,50,1,1,6,0,50,128,69.6
15400,100,11,2,2,3,0,1,993.8,469.7
66800,100,68,1,3,6,0,85,119.2,52.4
29240,100,13,1,2,2,0,89,78.4,31.3
199365,100,33,1,10,8,0,94,124.8,46.3
1418610,100,32,2,49,11,0,71,213.6,68.6
50000,100,101,1,4,4,0,98,44.8,19.9
23000,100,52,1,3,1,0,60,147.4,72.3
1710,100,55,1,2,1,0,NA,66.4,45.6
2700,100,63,1,7,70,68,NA,83.8,56.6
292145,95,98,1,6,2,0,73,194.5,78.4
444606,90,102,1,8,13,0,70,202.9,77.8
102900,100,96,1,6,1,0,99,81.9,26.1
25500,100,62,1,2,1,0,NA,82.1,48.3
225800,100,103,2,5,5,0,29,265.1,102.7
103000,0,100,1,7,5,0,100,6.2,2.1
33000,100,66,1,6,6,0,NA,131.3,89.1
31831,100,86,2,4,10,0,NA,61.6,31.3
301000,100,31,1,3,1,0,89,141.1,65
103800,100,76,1,2,3,0,NA,242.9,111.8
5500,0,53,1,1,1,0,84,51.6,31.7
111422,100,86,1,8,3,0,NA,232.7,112.4
8540,100,74,1,2,2,0,55,129.9,51.6
216300,100,53,1,4,6,0,100,33.7,24.7
390400,100,95,1,3,8,0,100,18.7,13.7
633226,100,94,1,5,4,0,73,194.2,68.4
64358,30,86,1,1,1,0,99,46.9,34.5
9626,100,63,1,2,1,0,75,63.2,40.4
96000,50,86,1,2,1,0,81,102.1,41.7
22270,100,45,2,2,1,0,NA,131.4,78.2
113320,95,57,6,3,62,0,96,86.9,59.6
124956,100,87,1,5,1,0,96,108.2,42.7
119990,100,97,1,4,12,0,92,118.1,74
112589,100,95,1,7,6,0,77,131.6,51.9
79200,100,104,1,5,1,0,95,83.6,41.3
54500,100,67,1,2,20,0,37,248.7,95.5
693906,80,16,2,7,1,0,NA,154.7,56.1
651066,100,6,1,22,1,0,75,212.7,77.1
52000,45,99,1,4,4,0,73,142.7,72.7
80000,100,52,1,4,4,0,78,161.9,73
275252,100,12,1,16,1,0,82,219.3,83.8
124000,100,91,1,3,1,0,90,133.9,64.5
86250,100,7,2,4,1,0,20,259.3,105.6
20805,100,86,1,3,1,0,NA,255.9,94.5
140000,100,107,1,6,16,0,82,148.7,76.8
69000,100,57,1,5,10,0,97,93.4,49.7
153603,100,101,2,5,1,0,NA,272.1,106
10000,100,7,1,7,91,81,54,139.5,57
37182,100,5,1,10,1,0,43,217.7,69.6
57820,100,103,1,2,5,0,62,192.6,78.9
65904,100,87,1,6,9,0,27,286.2,115.7
69000,95,82,1,3,4,0,1,959.1,446.5
25500,100,66,1,2,17,0,NA,59.2,27.8
17975,100,59,1,2,1,0,57,82.6,61.1
19540,100,50,1,2,1,0,85,47.3,33.6
8000,100,31,1,1,6,0,NA,58.2,29.9
105500,85,86,1,2,3,0,98,67,22.6
54000,100,48,1,15,208,208,13,227.9,144
5000,100,52,1,1,1,0,1,242.5,163.1
58136,100,9,1,2,1,0,87,134.1,74
113000,100,16,2,2,2,0,NA,65.3,20.8
490000,100,70,1,3,1,0,100,15.1,4.8
14287,100,62,1,2,8,0,58,82,54.3
26629,90,58,3,2,29,0,52,382.1,124.1
2548,100,86,1,6,60,57,NA,165.4,127.6
3600,100,55,1,6,90,89,NA,103.9,70.6
30658,100,22,1,9,36,0,NA,140.8,57.9
112588,100,84,1,9,17,0,91,162.2,63.5
64465,100,54,4,6,96,0,8,340.7,168.7
224338,100,51,1,6,1,0,58,243.9,115.5
17434,100,30,1,16,159,112,43,173.9,103.5
146343,100,56,1,13,110,108,65,150.3,75.1
74575,100,66,1,6,106,105,91,106.3,76.9
8952,100,51,1,13,120,120,100,59.5,35.3
5000,100,67,1,6,60,55,81,101.5,71.7
6000,100,52,1,31,410,405,8,173.9,128.3
22686,100,51,1,14,119,119,NA,166.6,125.9
80860,100,55,1,6,0,0,52,169.6,120.6
389318,100,35,1,16,136,0,87,154.1,62.2
20000,100,21,1,8,123,122,98,72.9,48.5
9190,100,65,1,2,1,0,67,35.5,22.4
5570,100,58,1,1,1,0,41,117.4,62.2
9018,100,50,1,1,1,0,77,61.4,35.6
18381,100,51,2,1,1,0,36,186.7,89
19460,100,60,1,2,2,0,93,88.8,51.2
8520,100,51,1,1,1,0,13,152.8,127.6
10000,100,54,1,1,1,0,54,50,46.5
6000,100,77,1,1,1,0,49,247,78.7
69500,100,32,1,1.5,1,0,88,92.3,75.4
19000,100,92,2,3,4,0,NA,468.2,315.2
46760,100,27,1,1,1,0,89,67,30.5
1200,100,78,1,6,60,60,NA,103.9,73.6
41478,100,76,1,6,66,66,94,83.9,61
3074,100,66,1,6,60,60,NA,84.5,69.5
3419,100,78,1,6,83,66,NA,111.2,73.9
31725,100,20,1,2,8,0,NA,113,44.1
13885,100,76,1,2,52,0,NA,274.7,114.7
81411,100,87,1,9,12,0,58,382.2,225.5
2000,100,42,1,12,125,121,NA,125.3,82.7
63675,100,97,1,6,85,85,84,118.2,88.5
2622,100,78,1,6,50,39,NA,107.8,79.4
371000,100,28,1,12,58,0,74,217.5,79.2
37500,100,25,1,4,2,0,42,252.6,115.3
61709,100,57,1,27,422,375,77,114.8,67.2
2000,100,88,3,2,1,0,NA,69.2,47.4
207464,100,44,2,3,18,0,NA,150.9,66.5
6000,100,47,1,1,1,0,55,81.5,52.2
149000,100,73,5,3,1,0,68,234.9,111.2
54574,100,75,1,3,1,0,59,166.5,59.1
43400,100,98,1,2,7,0,32,155.5,91.7
15000,100,32,1,2,4,0,36,543,228.8
85826,100,27,1,6,25,0,24,239.5,95.1
69850,70,3,1,6,6,0,59,179.5,88.2
62545,100,32,1,6,10,0,74,164.9,54.9
148000,100,26,1,3,1,0,100,43.7,26
90000,95,67,1,4,12,0,100,73.2,36.6
85000,100,23,3,3,1,0,NA,551.4,213.5
56000,100,24,1,3,6,0,95,76.3,28.5
63966,100,32,1,8,132,0,76,141.4,72.8
15000,100,9,1,15,103,72,51,129.2,57.1
50763,100,73,1,4,47,0,NA,170.6,86.8
73804,100,86,1,6,58,0,76,165.3,65.7
1150,100,54,1,6,114,114,NA,113.7,73.7
3658,100,58,3,6,126,126,NA,121.6,92.8
12500,100,29,1,13,82,66,54,128.7,86.9
9000,100,16,1,9,55,50,37,154.3,94.5
10515,100,15,4,7,51,47,77,134.8,82
130333,100,43,1,2,36,0,27,346.8,124.8
24683,100,8,1,13,54,40,61,158.2,97.4
1200,100,61,1,6,84,84,NA,155.5,117.9
1417,100,47,1,19,290,289,NA,125.5,82.3
12000,100,65,1,2,1,0,NA,416.1,206.9
61620,90,45,1,6,33,0,2,453.5,201.3
9984,100,62,1,1,22,0,NA,237.1,118.2
176600,100,53,3,6,4,0,7,366.9,204.8
13000,100,55,1,5,1,0,NA,273.3,120.6
1077,100,17,1,2,1,0,83,135,92.2
119623,100,50,1,3,1,0,79,129,77.2
125000,100,76,2,4,1,0,NA,276.6,158.1
81613,100,43,1,7,1,0,77,162.7,84.7
2000,100,64,1,6,80,80,NA,130,96.4
52758,95,93,1,5,8,0,86,125.5,60.2
60675,100,8,1,3,5,0,59,196.6,62.6
47125,100,64,1,6,67,67,77,122.1,87.9
63492,100,88,1,8,26,0,64,180.3,83.1
2524,100,86,1,9,0,0,NA,209.5,129.7
60000,100,55,1,5,8,0,51,207.8,86.4
48002,100,109,1,7,2,0,NA,828.7,749.7
79703,100,86,1,6,5,0,91,114.2,60.2
141000,100,67,1,3,11,0,NA,137,56.8
177749,100,46,1,10,8,0,83,168.9,81
14800,100,55,1,6,119,118,NA,21.7,18.1
12000,100,62,1,7,79,77,66,135.8,94.9
4500,100,79,1,6,90,88,NA,73.5,49.6
58000,100,86,1,6,5,0,NA,0,0
337588,100,71,1,7,54,0,48,218.3,69.5
24000,100,90,1,7,6,0,NA,110.1,58.7
30587,0,64,1,1,1,0,NA,0.9,0.3
16300,100,57,2,1,1,0,98,53.6,39.6
1214,100,57,1,6,110,109,NA,99.4,58.9
99258,100,63,1,2,38,0,100,47.4,21.9
22730,100,56,2,1,1,0,NA,175.1,87.8
33132,100,30,1,2,1,0,NA,76.7,35.4
16112,100,29,1,2,1,0,92,38.9,32
28316,100,30,1,2,1,0,NA,76.1,31.7
51400,100,18,1,2,2,0,42,143.5,89.1
4350,100,67,119,2,227,222,NA,156.9,115.3
253563,100,35,1,3,56,0,89,138.7,52.8
100875,100,18,1,1,13,0,92,118.5,38.1
28500,100,47,1,2,1,0,78,73.2,42.4
13959,100,50,1,2,2,0,NA,89.2,53.2
4000,100,46,1,2,1,0,NA,434.9,285
5000,100,53,1,2,9,0,87,71.3,67.3
24774,100,15,1,1,1,0,16,153.5,72.2
36726,100,15,1,1,1,0,78,90,29
112742,100,15,2,2,1,0,61,165.1,64.3
157400,100,18,3,5,1,0,75,176,64
10825,100,47,1,1,1,0,NA,84.3,47.5
8000,100,10,1,8,47,42,NA,90,30.1
9250,100,10,1,8,52,46,90,88.1,32.2
5500,100,65,6,6,257,252,99,72.2,58.6
10000,100,41,15,19,1091,1091,63,130.3,53.5
2300,100,13,1,6,73,72,NA,155.7,117.4
1032,100,49,1,13,376,376,NA,148.7,94.5
104802,100,47,1,9,1,0,92,123.4,69.3
79150,100,43,1,4,8,0,77,110.1,48.6
67808,100,52,1,6,109,109,80,142.6,105
65000,100,53,1,5,1,0,79,157.5,50.1
94000,100,42,1,5,1,0,36,272.3,160.6
58740,100,86,1,2,2,0,77,147.3,66.3
65934,100,9,2,2,1,0,100,48.2,15.4
117975,100,50,37,2,1,0,NA,204.1,120.6
2000,100,105,1,3,1,0,NA,15.7,7.1
31000,90,53,2,1,1,0,100,293.8,110.4
74494,100,19,2,3,1,0,NA,203.9,75.3
