"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI"
54775,100,63,1,6,48,48,99,65.6,27.2
67666,100,92,1,6,55,54,60,128.1,103.2
71500,100,91,1,5,66,65,52,129.6,101.3
55680,100,90,1,6,57,55,25,140,92.2
93712,100,90,1,6,85,84,100,64.2,34.5
53000,100,91,1,5,51,51,88,98,69.5
92610,100,77,1,6,77,77,100,6.1,5.8
104125,100,89,1,6,83,83,58,98.6,75
60290,100,91,1,6,65,60,16,176.3,113.1
81900,100,62,1,6,67,67,76,90.7,66.6
106550,100,90,1,6,89,89,96,82.3,58.8
51990,100,87,1,6,42,42,89,91.2,66.2
50040,100,51,1,7,56,55,100,56.5,25.2
69615,100,58,1,7,62,60,97,86.8,55.7
52000,100,90,1,6,48,48,46,134.1,102.5
101196,100,91,1,6,102,102,1,309.5,229.9
67000,100,91,1,6,70,70,40,146.7,110.7
67000,100,91,1,6,70,70,39,148,114.4
70900,100,91,1,6,71,71,1,310.3,230.7
60290,100,89,1,6,67,66,84,105.2,77
53500,100,89,1,6,54,54,63,129.8,97.2
69336,100,95,1,5,62,62,100,40.3,15.8
52800,100,91,1,5,51,51,100,24.5,9.3
65333,100,78,1,6,50,50,78,110.4,86.4
44760,100,90,1,5,60,56,2,205.3,149.1
64400,100,80,1,6,49,49,55,107.1,78
62118,100,80,1,6,66,66,100,51.6,20.5
61620,100,97,1,5,64,64,49,147.2,108.1
61310,100,94,1,5,59,59,63,121.5,89.8
75600,100,92,1,6,45,45,79,109.4,80.6
78110,100,90,1,5,69,69,76,105.6,79.2
87930,100,92,1,6,73,73,100,49.2,23
175000,95,89,1,6,140,138,100,46.1,21.2
106500,100,89,1,6,89,89,88,102,73.7
75610,100,90,1,6,60,60,9,155.4,124.5
50410,100,91,1,5,47,47,9,155.5,125.5
64866,100,89,1,6,56,56,100,24.9,10.2
70000,100,91,1,5,66,66,17,143.1,115.9
69960,100,50,1,6,63,63,62,108.6,74.5
105070,100,90,1,6,79,79,52,118.1,84.8
70800,100,92,1,5,51,51,95,71.4,52.2
71400,100,88,1,6,64,56,44,121.4,89
58000,100,88,1,5,56,50,NA,109.7,101.3
63000,100,91,1,5,60,60,95,74.4,52.7
65320,100,87,1,6,67,63,NA,128,84
82500,100,58,1,8,68,68,84,103,73.1
52000,100,89,1,6,43,43,93,77,76.3
75821,100,58,1,6,73,73,64,120.7,83.4
55000,100,92,1,5,55,52,80,127.2,87.2
110912,100,92,1,6,82,74,NA,100.6,69.8
61950,100,93,1,5,59,54,79,98.8,61.7
96545,100,91,1,6,85,85,24,141,113.6
55001,100,90,1,6,53,53,9,156.3,116.9
673910,100,47,1,28,402,399,54,111.1,62.1
148000,100,89,1,6,104,104,71,111.2,88.8
115766,100,56,1,12,156,156,19,179,95.9
80031,100,92,1,6,55,55,92,89.2,63.5
47500,100,95,1,5,56,51,NA,72.5,54.8
56552,100,91,1,6,64,56,14,166.7,108
61000,100,58,2,6,62,62,68,119.1,101.6
135168,100,85,1,6,94,92,NA,121.2,83.7
87606,100,67,1,6,68,67,86,92.7,62.7
55552,100,55,1,6,64,64,48,131.3,94.2
160000,100,63,2,6,120,120,100,52.3,18.9
55500,100,92,1,5,51,51,70,119.6,90
57500,100,91,1,5,54,54,62,105.1,77.6
60000,100,92,1,5,58,58,94,86.6,64.7
63000,100,78,1,6,74,74,NA,197,154.3
52800,100,90,1,6,49,49,67,105.9,76.6
66135,100,90,1,6,60,60,57,124.4,91
63440,100,88,1,5,62,62,45,131,101.2
58800,100,77,1,6,49,49,89,100.5,76.7
80649,100,92,1,6,61,61,98,69.2,47.4
74970,100,58,1,6,56,56,96,85.2,58.4
60667,100,90,1,6,48,48,90,80.6,58.5
61000,100,90,1,5,63,58,52,117.6,83.7
58993,100,57,1,6,63,63,16,129,80.5
51250,100,89,1,5,37,37,84,91.3,66.5
63340,100,77,1,6,70,70,10,159.1,120.8
90750,100,88,1,6,71,71,88,87.6,65.2
146052,100,8,1,13,123,122,90,85.2,41.5
60850,100,89,1,6,60,60,100,49.7,19.2
96433,100,86,1,6,91,87,78,107.4,77
70875,100,97,1,6,56,52,90,95.2,59.4
86411,100,89,1,6,74,67,58,120.6,81.4
58311,100,89,1,6,66,66,29,162.5,123.8
76525,100,89,1,6,66,66,77,100,72.4
65342,100,52,1,7,56,55,77,107.3,76.8
92988,100,86,1,6,86,86,96,82.3,58.7
85750,100,89,1,6,68,62,49,120,86.2
77002,100,88,1,6,61,61,77,118.2,84.1
53298,100,82,1,6,37,37,63,120.2,91.4
61634,100,76,1,6,54,53,48,132.4,70.2
151932,100,59,1,7,111,110,71,73.6,53
58443,100,97,1,4,49,49,73,85.7,66.5
50886,100,86,1,6,55,55,65,107.7,82.8
110000,100,59,2,9,108,108,32,138.2,100.1
76650,100,75,1,6,82,82,86,89.7,67.3
59526,100,90,1,5,62,57,94,87.2,62.6
51408,100,64,1,6,65,65,1,436,374.7
124809,100,62,1,8,88,87,NA,99.7,78.2
58055,100,62,1,7,53,53,76,108.7,78.5
61917,100,87,1,6,64,64,82,95.6,63.6
109206,100,59,1,6,127,127,77,109.9,77.1
61819,100,59,1,6,78,78,50,140,105.8
57960,100,60,1,7,80,80,58,139.3,101.3
50604,100,8,1,7,73,73,NA,131.6,73.9
598475,100,51,5,13,624,624,23,163.2,118.8
221208,100,39,1,8,179,179,100,60.4,26.4
153401,100,53,1,18,144,144,59,211.8,163.8
174672,100,53,1,18,213,213,56,201.9,148.9
212300,100,50,1,20,239,239,35,150.8,110.6
90363,100,55,4,15,408,408,100,63.2,20.4
528150,100,52,2,21,459,459,NA,134.5,94.2
242807,100,50,1,21,209,209,68,121.1,83
400933,100,48,1,21,353,353,63,122.8,85.7
421833,100,44,2,9,355,355,36,136.7,104.3
275280,100,50,3,14,331,331,18,177.5,130.5
52800,100,92,1,3,48,48,66,101.7,72.9
52800,100,67,1,3,48,48,80,91.1,62.8
66000,100,67,1,3,60,60,73,101.7,72.9
74925,100,52,1,6,78,74,19,158.2,102.9
69800,95,97,1,6,73,70,19,162.5,103
65064,100,90,1,6,78,75,1,207.8,153.5
64000,95,86,1,6,61,61,47,126.5,92.7
72000,100,86,1,6,61,61,1,221.2,187.4
77000,100,86,1,6,67,67,42,145.2,106.9
77000,100,86,1,6,67,67,55,133.8,94.8
70500,100,78,1,6,79,75,21,142.2,105.9
56679,100,78,1,6,60,60,22,151.7,110.8
58299,100,78,1,6,60,60,48,130.8,92.5
63000,100,79,1,6,69,69,100,54.6,26.5
52754,100,89,1,6,48,48,82,101.4,68.4
68640,100,89,1,5,68,60,84,136.9,92.5
75500,100,82,1,6,61,56,36,119.9,95.1
60023,100,89,1,6,63,61,85,94.3,60.3
67800,100,88,1,6,70,67,44,139.3,90.3
69785,100,88,1,6,83,83,100,13.1,4.9
63720,100,88,1,6,66,66,NA,133.9,115.9
54000,100,88,1,6,60,58,11,157.8,123.1
61090,100,89,1,6,76,72,97,79.8,68.7
99717,100,88,1,6,95,95,72,106.6,72.7
63250,90,89,1,5,69,69,42,125.5,105.5
61725,100,88,1,5,70,70,35,128.6,93.6
74400,100,88,1,5,70,70,97,75.7,67.4
76900,100,87,1,5,61,61,16,165.1,107.3
198114,100,53,1,20,159,159,100,62.3,24
98000,100,89,1,6,109,107,6,172.1,122.8
97000,100,89,1,6,109,107,19,147.2,108
73260,100,89,1,6,70,70,55,133.3,95.5
73260,100,89,1,6,70,70,64,127.5,93.4
63042,100,89,1,6,53,53,96,76.7,69.3
161419,100,76,1,12,154,154,NA,112.1,75.6
128500,100,87,1,6,97,91,16,152,120.5
68752,100,89,1,6,74,68,52,122.9,78.2
122370,100,54,1,15,133,133,21,144.4,93.9
104914,100,88,2,6,86,82,50,122.4,83.2
96238,100,89,1,6,96,92,57,126.2,86.5
148131,100,50,1,14,139,139,14,154.7,118.9
66332,100,88,1,6,55,52,80,95.9,62.6
114908,100,53,1,10,118,118,41,154.1,109.3
84240,100,53,1,8,63,63,19,136.8,104.1
74890,100,88,1,6,91,91,12,178.5,133.3
70423,100,90,1,5,80,80,38,149.9,111.2
118000,100,91,1,5,83,78,41,121.2,95.8
92628,100,87,1,6,88,88,84,102.1,72.4
101738,100,62,1,4,105,105,40,136.9,94.3
99881,100,88,1,6,81,74,70,106.5,66.7
125960,100,89,1,6,122,122,68,117.9,82.3
119596,100,101,3,5,140,126,NA,38.8,21.5
69900,100,88,1,6,72,72,16,157.7,124.6
61952,100,53,1,8,64,64,95,76.4,29.8
69500,100,87,1,6,67,62,6,171.4,119.8
85068,100,53,1,12,95,95,1,367,306.4
56000,100,90,1,6,61,56,1,506,392.7
78871,100,53,1,10,81,81,100,38.6,18.8
54476,100,89,1,6,61,59,34,141.4,87
265625,100,52,1,17,238,238,8,199.3,152.2
216000,100,63,2,6,169,169,57,126.5,88.6
217800,90,57,2,6,340,340,53,128.9,94.9
82800,100,85,1,6,67,59,47,133.1,82.8
105360,100,85,1,6,97,97,58,125,97.2
62400,100,85,1,6,60,60,12,158.1,106.6
66000,100,89,1,5,67,60,6,172.1,116.1
76302,100,86,1,6,72,72,58,118.6,86.9
63000,100,88,1,6,54,54,84,88.6,60.2
105000,100,87,1,5,89,89,99,92,62.9
152250,100,87,2,6,120,120,94,77.1,53.6
56000,100,87,1,6,54,54,59,114.3,80.4
75600,100,88,1,6,73,73,68,105.7,73.5
56250,100,87,1,5,53,53,82,103.6,70.1
53750,100,87,1,5,50,50,89,96.1,63.5
66937,100,90,1,6,60,60,47,121.3,88.8
161987,100,76,1,9,136,128,NA,135.5,96.7
67800,100,55,1,6,69,67,62,117.1,76.2
54400,100,88,1,6,54,52,NA,115.5,85.4
103284,100,89,1,6,92,92,62,119.3,90.2
51565,100,54,1,6,79,76,78,123.6,83.7
80475,100,93,1,5,78,76,71,106.7,77.4
65543,100,84,1,6,61,61,65,116.5,86.8
2252907,100,76,5,9,2141,2121,NA,131.6,92.1
2809055,100,76,1,9,2719,2659,48,134.4,95.5
3240519,100,76,1,9,3378,3378,NA,366.6,316.4
93000,100,89,1,6,102,101,96,75.2,27.8
93000,100,89,1,6,105,102,71,103.1,88.8
131237,100,77,2,8,128,128,99,75.1,43.9
67000,100,11,1,8,84,84,80,113.3,69
76041,100,10,1,6,63,58,37,133.3,81.8
62805,100,90,1,5,82,72,18,162.4,121
70030,90,78,1,5,62,62,100,46.8,23.6
118000,100,77,4,5,146,142,1,215.7,143
68475,100,88,1,6,72,69,NA,157.3,105.6
72750,100,88,1,6,71,71,66,116.2,92.2
51000,100,95,1,6,62,62,35,147.8,114
65952,100,89,1,6,67,61,NA,210,136.7
78000,100,81,1,6,85,85,51,127.9,89.8
67018,100,90,1,6,75,68,24,138.8,97
129738,100,4,1,8,106,105,NA,83.8,52
71417,100,89,2,6,84,70,28,178.7,117.4
74000,90,89,1,6,82,75,1,226.4,169.8
64895,100,90,1,5,75,69,28,137,84.4
107340,100,89,1,6,125,125,63,122.6,88.8
77179,100,57,1,6,66,66,64,116.8,37.2
72715,100,55,1,6,65,60,40,139.4,95
344656,100,47,1,18,285,285,NA,98.5,71.3
49227,100,85,1,5,66,65,NA,133.8,97.3
122304,100,51,1,11,120,120,NA,138.6,87.2
98832,100,89,1,6,102,102,77,107.2,77
52400,100,89,1,6,57,54,NA,108.9,78.9
65000,100,89,1,6,71,71,35,130.6,97.7
135250,100,54,1,12,157,157,34,163.8,118.1
57000,100,88,1,6,54,54,72,102.7,74.1
75600,100,92,1,6,80,80,81,105,71.2
51317,100,92,1,6,54,54,30,151.7,118.7
50250,100,88,1,6,62,61,5,176.5,132.9
89780,100,54,1,6,70,70,93,79.3,50.4
92000,100,64,1,6,61,61,100,24.9,18.1
123573,100,55,1,6,106,106,41,133.2,88
197912,100,56,1,13,158,158,56,128,86.4
79400,100,88,1,6,73,68,100,37.6,12
57850,100,54,1,6,55,55,79,106.6,74.5
85218,100,47,2,6,95,95,71,123.2,85.2
70200,100,90,1,6,60,60,60,122.2,79.5
84475,100,15,1,9,90,90,30,144.8,94.2
56634,100,90,1,6,79,79,37,136.1,96.7
63540,100,89,1,6,83,83,14,158.7,119.9
91300,100,90,1,6,131,128,1,255.2,152.5
112500,100,88,1,4,83,77,74,90.1,59.9
70000,100,56,1,7,62,62,82,101.5,75.8
74607,100,56,1,6,62,60,NA,40.5,15.3
95032,100,82,1,6,73,73,74,96.1,66.4
84006,100,82,1,6,72,72,51,126.3,89.3
173856,100,10,6,7,140,140,98,71.3,46.1
64925,100,80,1,6,53,53,100,47.9,21.8
216875,100,90,1,6,172,172,76,106.9,81.1
129000,100,89,2,6,104,104,65,115.9,84.5
134000,100,88,1,6,106,106,59,113.6,89.9
197155,100,88,1,6,157,157,50,136.2,88.4
87924,100,86,1,6,85,85,74,102.4,73.7
81824,100,86,1,6,73,73,35,131.2,96.9
53400,100,78,1,6,42,42,40,127,98.5
65418,100,78,1,6,65,65,85,100.4,65.9
54209,100,85,1,6,55,55,65,113.8,83.8
75260,100,85,1,6,59,59,100,24.2,10
67500,100,85,1,6,58,58,88,85.6,69.8
188425,100,46,1,24,230,230,52,149.5,105.4
220000,100,65,1,6,384,384,100,67.9,42.1
178126,100,88,1,6,187,175,79,107.7,95.1
175000,100,52,1,6,191,191,51,129.6,87.8
144354,100,77,2,6,148,148,80,95.2,80
175806,100,88,1,6,184,172,37,143.4,108.6
57053,100,56,1,6,50,50,83,93.2,70.1
127000,100,67,1,6,96,96,100,38.8,17
85195,100,57,1,7,57,57,86,87.8,60.7
112800,100,58,1,7,92,92,100,3.3,3.2
50105,100,53,1,7,54,48,72,106.5,75.6
87500,100,58,1,6,62,62,67,97.8,72.3
57500,100,64,1,6,50,50,100,40.6,15.8
63000,100,54,1,6,71,68,78,95.5,89.1
87655,100,90,1,6,78,78,100,49.7,20.5
64291,100,79,1,6,61,61,62,110.8,83.1
89544,100,81,1,6,65,65,46,121.1,97.2
75133,100,81,1,6,71,71,94,123.7,91.6
87354,100,76,1,6,78,78,53,111.1,76.3
70704,100,82,1,6,67,67,37,128.7,92.2
81935,100,82,1,6,67,67,92,94.5,68.6
87297,100,86,1,6,72,72,84,106.7,78.3
92801,100,86,1,6,72,72,93,91.2,67.8
70296,100,89,1,6,61,61,67,125.9,89.9
81984,100,87,1,6,78,78,65,102.7,75.5
81996,100,87,1,6,74,74,41,120,90.1
103611,100,87,1,6,89,81,70,118.5,82.2
70836,100,87,1,6,73,73,57,131.2,96
82614,100,87,1,6,73,73,100,38.3,14.9
88386,100,87,1,6,88,88,76,150,113.3
88386,100,88,1,6,93,90,79,96.4,68.4
73182,100,87,1,6,73,73,70,118.7,86.7
73842,100,87,1,6,73,73,59,128.7,93.8
72000,100,87,1,6,93,85,1,216.7,148.5
96306,100,87,1,6,85,85,96,87.4,58.3
82956,100,89,1,6,85,85,98,79.1,70.1
166042,100,89,1,6,139,139,92,86,79.5
84588,100,86,1,6,72,72,2,196.1,166.4
95991,100,86,1,6,72,72,83,93.4,67.6
69927,100,88,2,6,79,72,52,123.7,50.7
74514,100,88,1,6,68,68,59,111.9,77.6
75288,100,88,1,6,68,68,4,183.4,151.7
88920,100,88,1,6,85,85,66,117.5,90
90971,100,77,1,6,85,84,100,59.4,24
75114,100,86,1,6,72,72,2,201.6,164.2
76772,100,86,1,6,72,72,59,117.8,88.1
69923,95,53,1,6,61,60,49,109.6,71.1
65862,100,87,1,6,70,70,45,138.7,104.6
66075,100,87,1,6,70,70,72,115.7,83.4
65862,100,87,1,6,71,71,56,129,95.5
66805,100,89,1,6,59,54,99,91.7,64.2
68250,100,58,1,6,62,62,70,103.2,76.9
139122,100,53,1,7,133,133,95,85.2,51
81710,100,63,1,6,63,63,45,133,96.9
153804,100,53,1,6,121,121,65,118.3,65
56200,70,63,1,6,48,48,69,111,83.1
89000,100,61,1,7,74,74,83,92.4,65.7
97387,100,70,1,6,75,75,100,57.2,51.4
52000,100,61,1,6,58,54,100,60.1,29
108757,100,80,1,7,116,116,74,113.1,82.6
65071,100,61,1,6,68,68,82,103.5,75.6
86527,100,58,1,6,74,74,67,101.1,71.6
84000,100,86,1,6,86,86,50,114.9,81.1
137350,100,63,1,6,108,108,78,91.6,61.9
62328,100,79,1,6,49,49,100,40.2,15.5
63000,90,90,1,6,72,72,37,158.4,120.4
60000,90,90,1,6,66,66,34,158.4,125.5
58510,80,66,1,6,60,60,1,582.2,570.5
106050,100,57,1,6,122,122,18,162.6,120
133654,100,57,1,6,122,122,41,125.6,94.5
125891,100,55,1,6,135,135,32,128.5,90.7
234480,100,52,2,19,512,512,72,128.6,76.8
140662,100,65,4,6,168,168,2,195.1,167.3
69734,100,79,1,6,55,55,100,39.1,15.5
366021,95,48,1,21,322,322,31,154.4,104.1
58411,100,90,1,6,59,59,57,122.7,91.4
65250,100,66,1,6,66,66,84,102.5,61.4
77212,100,67,2,3,60,60,88,77,54.3
58000,100,62,1,6,53,53,100,61.1,28.7
79366,100,92,1,6,66,66,61,113.7,82.4
119840,90,89,1,6,55,55,97,59.5,37.7
67103,95,55,1,6,45,45,100,33.4,15.9
201960,100,54,1,20,172,172,35,141.1,95
80640,100,85,1,6,72,72,1,494.9,448.1
102399,100,52,1,11,83,83,61,127.3,86
66832,100,28,1,7,92,92,63,137.2,101
87120,100,90,1,6,78,78,78,106.2,78.5
72584,100,34,1,7,116,116,NA,145,81.1
228000,100,51,1,18,213,213,24,141.2,86.8
119023,100,89,1,6,107,94,13,164.7,99.8
77429,100,89,1,6,54,54,95,113.7,90.1
67390,100,89,1,6,58,57,67,91.7,66.3
51400,100,90,1,4,64,64,99,80,72.5
121346,100,88,1,6,98,93,NA,108,75.2
60719,100,88,1,6,48,48,52,117.2,95.8
54000,100,84,1,6,59,54,NA,167.1,106
54000,100,84,2,6,58,53,NA,141.7,90.7
83785,100,88,1,6,72,72,66,110.8,88.6
6000,100,61,1,5,0,0,NA,61.6,47.3
352360,100,56,1,20,297,297,33,137.6,92
55300,100,49,1,6,57,57,43,145.2,108.1
87640,100,8,1,7,75,74,NA,152,77.2
118668,100,86,1,6,96,96,64,108.3,79.8
118669,100,86,1,6,98,98,66,107,77.9
127566,100,89,2,6,258,258,55,137,99.6
79200,100,90,1,6,53,53,100,47.9,24.4
82320,100,90,1,6,78,78,98,78.9,47.3
51040,100,88,1,5,56,56,71,103,75.8
51040,100,88,1,5,56,56,88,99.1,70.9
52980,100,88,1,6,60,60,41,147.7,114.4
60968,100,90,1,6,62,59,93,88.1,45.6
50748,100,86,1,6,55,55,100,65.2,25.2
135884,100,7,1,8,127,125,44,130.6,82
74645,100,92,1,6,79,79,30,145.6,115
65347,100,77,1,6,75,67,NA,106.2,75.3
116222,100,52,1,11,101,100,18,177.9,131.4
113000,100,12,1,7,72,72,67,107.1,61.5
127725,100,44,1,6,123,122,53,106.4,67.9
67387,100,90,1,6,65,65,53,116.8,85.2
175000,100,52,2,16,142,142,35,139.4,103.2
55776,100,82,1,6,53,53,70,105.5,72.4
85000,100,54,1,7,87,87,100,55.8,23.4
79098,100,86,1,6,85,85,57,125.6,86.8
58180,100,89,1,6,60,60,100,58.3,23.6
53250,100,64,1,4,40,40,52,117,91.3
79095,100,86,1,6,65,65,45,122.5,97.9
53844,100,88,1,6,49,49,37,128.9,96.2
167750,100,59,1,14,166,166,47,141.8,100.2
51000,100,87,1,6,43,43,96,78.7,56.2
140000,100,50,1,16,126,126,3,200.6,151.5
288990,100,55,2,6,269,269,86,92.6,57.7
318060,100,50,2,30,266,266,78,107.2,70.3
80596,100,75,2,3,75,75,92,101.8,93.6
324113,100,82,30,4,360,360,48,153.6,119.1
270039,100,82,26,4,292,292,56,145.8,111.9
142820,100,82,16,4,158,158,15,196,154.8
240919,100,82,24,5,280,280,41,164.5,127.7
263626,100,82,19,6,326,326,45,164.3,129.3
84520,100,57,1,7,92,92,100,62.7,25.6
54115,100,88,1,6,59,59,28,136.2,104.4
80646,100,52,1,6,90,89,2,200.4,153.6
58730,100,88,1,6,53,53,22,154.9,123
56280,100,90,1,6,55,54,28,152,110.6
51365,100,89,1,6,61,61,73,117.2,81.8
66710,100,89,1,7,75,75,55,114.8,78.9
62610,100,68,1,6,64,64,61,119.7,87.5
56000,100,90,1,5,63,63,93,92.3,87.5
59710,100,77,1,6,55,55,57,135.4,104.2
54048,100,88,1,5,52,52,23,139.9,115.3
53274,100,88,1,5,52,52,4,128.5,83.6
53860,100,95,1,5,62,62,17,171.6,160
67224,100,76,1,6,72,72,46,121.9,92.5
50934,100,87,1,6,60,60,39,146.8,107.7
68546,100,88,3,5,80,71,25,140.4,89
66650,100,88,1,7,75,68,17,168,123.1
60717,100,36,1,7,81,81,58,132.7,83.2
249248,100,60,2,6,201,201,83,106.8,71.7
62337,100,90,1,6,51,51,97,76.4,28.3
71129,100,88,1,6,78,78,100,6.7,6.4
126561,100,53,1,12,110,110,84,108.7,64.7
94350,100,86,1,7,99,98,47,141.5,100.6
69506,100,86,1,6,61,61,100,42.3,16.8
75630,100,86,1,6,72,72,100,45.4,18.4
47700,100,53,1,6,72,72,2,262.1,175.6
55650,100,84,1,6,61,61,73,115.1,84.6
58069,100,52,1,6,65,62,97,72.3,30.1
66937,100,86,1,5,63,63,17,150.1,118.8
61616,100,77,1,6,68,67,100,57.5,22.5
5818083,100,48,26,33,4470,4458,100,30.6,26.8
14217119,100,48,177,33,10948,10914,100,30.6,26.8
70000,100,5,1,11,70,70,87,92,59.5
68948,100,6,2,11,180,180,100,49.6,17.2
50934,90,5,1,7,49,46,67,106.3,58.7
141020,100,54,2,6,130,130,45,131.8,90.7
83146,100,40,1,7,1,0,1,224.4,103.8
57432,100,55,1,6,65,65,29,160.3,115.7
64923,95,52,1,6,63,63,92,60.8,55.5
67000,100,19,16,3,45,45,4,169.4,99.1
69730,100,53,2,6,79,79,69,115.9,75.2
97013,100,36,1,4,131,131,69,108.4,71
66000,100,90,1,6,49,49,100,50.7,49.3
96000,100,94,1,5,85,83,NA,76.7,41.2
58800,100,91,1,5,55,54,79,106.7,73.4
54440,90,91,1,5,54,54,50,112.7,83.9
60750,100,67,1,5,62,58,NA,128.4,85.3
53400,100,92,1,5,70,63,84,92,60.7
65250,100,91,1,5,65,65,83,97.5,69.5
131140,100,90,2,6,100,84,4,175.3,111.6
72245,100,89,1,5,63,63,54,107.9,80.8
53472,100,91,1,5,66,66,49,141.3,105.9
68605,100,91,1,6,70,60,88,91.6,63.9
64123,100,92,1,6,75,69,41,133.3,85.5
74729,100,91,1,5,70,70,2,191,151.8
80000,100,89,1,5,67,67,91,75.1,60.7
32801,100,8,1,10,51,48,65,150.5,71.3
134200,100,51,2,20,117,117,34,142.4,104.5
234000,95,56,2,12,225,224,15,170.4,125.9
80117,100,60,1,7,69,69,41,134.5,88.8
152900,100,48,1,13,130,130,17,155.3,106
485000,100,50,1,20,339,339,54,117.2,75
540000,100,51,1,25,412,412,33,150.2,110.3
886807,100,42,1,30,589,569,21,153,105.7
261580,100,64,1,10,244,240,26,154.2,116.6
313340,100,63,2,10,252,252,85,103.1,70
85000,100,67,3,7,82,82,74,98,71.5
87075,100,34,1,15,73,73,40,132.8,81.7
129600,100,57,1,6,100,100,81,99.3,69.2
82500,100,55,1,6,66,66,80,90.9,60.9
130570,100,56,1,6,100,100,86,95.4,66.4
108570,100,53,1,6,78,78,78,99.9,71.3
112955,100,62,1,6,78,78,95,79.3,58.6
158710,100,89,1,7,121,121,66,108.7,82.6
111015,100,59,1,8,73,73,67,109.5,77.7
83200,100,64,1,7,61,61,73,107.6,75.7
125148,100,76,2,6,121,121,72,115.5,83.1
64310,100,51,1,6,60,60,61,119.6,83.3
141721,100,64,2,12,122,122,25,156.3,106.9
108700,100,68,1,10,108,108,60,131.7,92.3
82300,100,56,1,6,69,69,65,118.5,84.4
88100,100,53,1,6,60,60,83,105.4,77
228930,100,58,1,7,142,142,94,75.1,50.1
228891,100,64,1,14,160,160,73,106.7,75.4
231000,100,55,1,15,180,180,1,244.6,191.7
212433,100,62,1,11,125,125,67,105.3,75.5
155420,100,59,2,12,143,143,28,137.4,103.1
53622,100,31,1,13,36,36,25,178.9,111.3
92782,100,66,1,6,78,78,100,91.1,66.8
92161,100,63,1,9,69,69,74,105,71.8
82559,100,64,1,6,52,51,96,78.2,35.2
83880,95,47,1,6,67,66,54,121.3,84.1
77430,100,4,1,7,57,57,75,100.3,45.3
130400,100,83,1,6,85,85,89,100,71.6
61528,100,64,2,12,69,69,38,154.7,110.7
56000,100,90,1,6,54,54,100,63.9,56.7
63000,100,90,1,6,54,54,98,73,66.9
74000,100,94,1,6,72,72,96,80.2,73.2
87510,100,88,1,6,96,96,33,150.1,108.1
62287,100,87,1,5,56,55,68,113.3,82.8
70000,100,90,1,5,62,62,98,73.5,68.5
70447,100,43,1,6,72,72,100,72.8,33.5
67987,100,47,1,6,66,66,51,118.3,84
345000,100,55,1,20,401,401,41,139.9,104
153900,100,90,1,5,117,117,64,111.5,76.2
136195,100,55,1,13,138,138,NA,165.2,120.8
73771,100,53,1,10,56,56,49,136.8,95.4
61187,100,60,1,6,57,56,NA,142.8,111.7
72085,100,88,1,6,68,66,40,131,93.2
77531,100,57,1,6,74,74,76,104.6,76
72000,100,77,1,6,86,86,25,140.1,99.6
84890,100,77,2,6,92,92,63,131.1,97.1
76500,100,78,1,6,54,54,84,90.1,68.3
112886,100,57,1,6,103,102,78,99.4,70.5
71091,100,80,1,6,72,72,9,169.2,111.7
63600,100,92,1,6,61,61,73,105.3,67.2
61500,100,93,1,6,61,61,85,104.8,79.3
88178,100,94,2,5,66,66,99,80.1,60
170104,100,51,1,20,173,173,37,147.2,110.5
59005,95,13,1,7,25,24,16,136.9,78.3
186480,100,66,1,6,127,127,93,80.8,60.5
78551,100,68,2,6,78,78,97,74.1,28.8
69441,100,80,1,7,66,66,46,125.9,87.7
92800,100,63,1,7,87,87,22,157.4,125.1
112000,100,63,1,6,84,84,NA,75.3,43.9
70120,100,57,1,6,77,77,NA,175.9,138.4
103215,100,60,1,6,80,80,93,84.1,60.9
100488,100,63,1,6,85,85,93,88.1,62
44040,100,68,2,6,54,54,65,127.5,88.1
83250,100,76,1,6,67,66,97,79.2,57.8
56148,100,18,1,7,59,59,86,95.1,62.3
60928,100,47,1,6,60,60,80,102.4,69.1
80000,100,62,1,6,67,67,87,109.1,77
80000,100,78,1,6,49,49,100,76.6,52.8
65256,100,9,1,13,35,26,6,172,89.9
59352,100,63,1,6,56,56,65,115.6,85.4
163197,100,79,1,6,108,108,100,39.7,32.5
242697,100,10,1,9,127,127,100,0,0
80000,100,59,1,6,69,69,65,104.6,73.2
60074,100,81,2,7,55,51,NA,113.9,86.5
120624,100,63,1,6,86,85,89,99.7,70.8
70053,100,56,1,6,57,57,91,93.7,64.5
312000,100,62,1,14,216,216,81,90.9,60.6
66871,100,78,1,6,55,55,80,97.6,70.1
68718,100,107,1,6,57,57,86,94.7,67.1
58542,100,12,1,12,31,31,32,154.6,65
106934,100,50,1,12,77,77,73,101.2,69.8
86230,100,85,1,6,56,56,NA,74.7,54.6
117929,100,91,1,5,70,70,70,112.8,75.3
102529,100,78,1,6,64,61,NA,78.4,54.6
120650,100,63,1,6,86,84,77,98.5,66.1
114500,100,62,1,6,90,89,NA,88.8,64.8
207100,100,67,3,6,120,119,96,83.4,56.9
107627,100,56,1,6,103,103,71,120.4,82.8
59000,100,86,1,6,49,49,90,84.6,63.4
62088,100,77,1,7,68,68,76,113,85.9
75000,100,57,1,6,70,70,32,127.1,88.8
89868,100,56,1,6,86,86,34,131.3,84.9
87295,100,67,1,3,96,96,75,97.5,73.3
85523,100,52,1,6,76,76,90,111.2,82.7
67031,100,56,1,6,72,72,92,121.3,83.7
