"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"6003000930","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1923,1,4,90.59999847,30920,"73",1166069.875,"AVERAGE","WOOD FRAME","No","ELECTRIC","Rect or Slight Irreg","No"
"7899800640","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,3,83.19999695,35448,"76",819803.6875,"GOOD","WOOD FRAME","No","ELECTRIC WALL","Long Rect or Irreg","No"
"7904700145","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1969,1,4,79,23596,"91",501897.6875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"7905200015","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1996,1,4,91.90000153,42048,"54",901015.1875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"7922640000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1967,1,6,46.09999847,71000,"100",1041652.813,NA,NA,NA,NA,NA,NA
"7922650000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1969,1,4,74,32922,"81",776237.375,NA,NA,NA,NA,NA,NA
"7933200000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,4,80.80000305,20808,"78",535649.875,NA,NA,NA,NA,NA,NA
"3373900000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1981,1,7,77,61745,"96",1210798.375,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","ELECTRIC","Very Irreg","Yes"
"3383900075","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1994,1,4,64.09999847,42712,"99",871805.3125,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"3383900095","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1999,1,3,87.5,43969,"89",754098.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"3388360000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2007,1,8,95.90000153,128571,NA,3010890,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"3389900115","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1925,1,3,67,21239,NA,454124.3125,"LOW COST","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"3389900410","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1997,1,5,59.09999847,26843,"99",607817.1875,"GOOD","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"3389900435","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1969,1,4,80.5,26280,"81",816510.875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"3390400000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,4,77.59999847,26970,NA,676032.625,"AVERAGE","WOOD FRAME",NA,"(unknown)","Rect or Slight Irreg",NA
"6003001296","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2005,1,5,90.40000153,46225,"83",1640591.375,"AVERAGE/GOOD","WOOD FRAME",NA,"ELECTRIC","Rect or Slight Irreg","Yes"
"6003001440","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1928,1,4,86.5,34040,"94",1019487.188,"GOOD","WOOD FRAME","Yes","HOT WATER","Very Irreg","Yes"
"7942601445","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1962,1,2,97.40000153,20931,"39",1433504.375,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"7950303715","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1966,1,2,86.80000305,21300,NA,588969.8125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"3442000069","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,4,95.69999695,70094,"94",1400053.875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"3448000030","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,4,91.09999847,134490,"80",2712983.75,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"3448000500","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1976,1,3,82.80000305,36172,"73",716940.625,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"3126049122","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,4,102.0999985,38100,"73",1054581.375,"GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"6003002010","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1908,1,3,97.30000305,23490,"58",1652833.25,"LOW/AVERAGE","WOOD FRAME","No","STEAM WITHOUT BOILER","Long Rect or Irreg","No"
"6003002075","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2006,1,5,142.5,131050,"60",3129057,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"6003002115","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1928,1,4,79.30000305,40800,"87",2288635,"AVERAGE/GOOD","MASONRY","No","HOT WATER","Very Irreg","Yes"
"6003002120","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1965,1,5,72.90000153,39226,"77",911088.8125,"AVERAGE","MASONRY","Yes","FORCED AIR UNIT","Very Irreg","No"
"6003500115","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1905,1,3,102.6999969,23469,"11",1559452.75,"LOW/AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"6003500155","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1916,1,3,87.59999847,21000,"15",1666762.125,"AVERAGE/GOOD","MASONRY","Yes","HOT WATER-RADIANT","Rect or Slight Irreg","Yes"
"7974200025","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1961,1,2,105.5999985,20144,"61",677642.125,"AVERAGE","WOOD FRAME","No","ELECTRIC","Rect or Slight Irreg","No"
"7974700250","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1984,1,2,77.40000153,20979,"64",587775.5,"GOOD","WOOD FRAME","No","HEAT PUMP","Very Irreg","Yes"
"7974700259","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2004,1,2,121.1999969,73697,"1",3579008.75,"AVERAGE","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7985400009","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,1,2,88.80000305,95865,"32",2711670.25,"AVERAGE","WOOD FRAME",NA,"ELECTRIC","Very Irreg",NA
"7985400045","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,3,112.4000015,155600,"44",5672838.5,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Very Irreg","No"
"7985400055","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2009,1,3,100.3000031,32405,"50",1035592.813,"AVERAGE","WOOD FRAME","No","ELECTRIC","Very Irreg","Yes"
"3130900000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,2,4,72.59999847,54304,"93",1574750.875,NA,NA,NA,NA,NA,NA
"3151200000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,4,105.6999969,114030,"10",3838807.25,NA,NA,NA,NA,NA,NA
"3185800000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1989,1,6,101.6999969,44839,NA,1211947.375,"AVERAGE/GOOD","WOOD FRAME",NA,"ELECTRIC","Rect or Slight Irreg",NA
"6837810000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,1,4,76,48972,"89",1604062.75,NA,NA,NA,NA,NA,NA
"6837900000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1982,1,4,108.1999969,37642,"21",2114860.25,NA,NA,NA,NA,NA,NA
"6839900000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1999,1,8,142.1999969,87925,"19",4051925.5,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"6844701590","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2012,1,4,63.09999847,109623,"96",3017709.25,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"6847700015","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2005,1,8,97.69999695,136998,"68",3048425.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"6847700040","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1907,1,3,77,26772,"73",716071.625,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"6847700345","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1967,1,6,71.5,37417,"92",851585.1875,"GOOD","MASONRY","Yes","ELECTRIC WALL","Very Irreg","No"
"7995000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2004,1,2,66,29417,"92",618550.8125,NA,NA,NA,NA,NA,NA
"8010100300","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,1,4,115.1999969,33084,"17",1213444.125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","Yes"
"8029800000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2000,1,4,72.59999847,29130,"84",768479.625,NA,NA,NA,NA,NA,NA
"8033700215","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2015,2,4,80,131034,"99",3761647,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"3574000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2002,1,4,73.19999695,24090,"85",758891,"GOOD","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"3624039128","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1978,1,7,110.9000015,100536,"68",4028075.5,"AVERAGE","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Very Irreg","Yes"
"3624039171","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2000,1,2,109.5999985,49501,"56",1728121.5,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Long Rect or Irreg","Yes"
"6847700365","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1928,1,4,94.59999847,38041,"58",1437780.5,"AVERAGE","MASONRY","No","HOT WATER","Long Rect or Irreg","Yes"
"6847700395","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1908,1,4,94.19999695,74516,"79",1645748.25,"AVERAGE","MASONRY","Yes","HOT WATER","Long Rect or Irreg","Yes"
"6847700415","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1923,1,3,65.80000305,32292,"98",1003176.875,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","Yes"
"6848200030","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1924,1,3,68.40000153,45552,"50",1313651.25,"AVERAGE","WOOD FRAME","No","HOT WATER","Long Rect or Irreg","No"
"6848200060","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1961,1,9,56.79999924,144995,"98",4287439.5,"GOOD","REINFORCED CONCRETE","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"6848200092","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1964,1,4,79.90000153,22326,"81",567808.8125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"6848200100","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1927,1,3,61.90000153,25800,"81",662096.375,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","Yes"
"6848200125","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1948,1,3,73.30000305,29528,"80",1400708.125,"AVERAGE","WOOD FRAME","No","HOT WATER","Long Rect or Irreg","No"
"6848200246","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1959,1,5,106.4000015,27910,"73",862744,"AVERAGE","REINFORCED CONCRETE","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"6848200275","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1966,1,4,95,37509,"38",2114053,"AVERAGE/GOOD","WOOD FRAME","Yes","HOT WATER","Long Rect or Irreg","Yes"
"8043800000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,4,95.69999695,54871,"63",1418915.875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"8080400165","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1928,1,4,104,22553,"52",746858.1875,"AVERAGE","REINFORCED CONCRETE","Yes","HOT WATER","Very Irreg","Yes"
"8080400185","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1909,1,3,59.20000076,27504,"89",1104367.625,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Long Rect or Irreg","Yes"
"8080900110","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1920,1,3,95.5,24084,"62",710825.1875,"AVERAGE","WOOD FRAME","Yes","HOT WATER","Long Rect or Irreg","Yes"
"8080930000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2004,1,6,54,439604,"99",8555790,"GOOD","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Very Irreg","Yes"
"3226049228","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1970,1,9,98.19999695,127230,"84",3699690,"AVERAGE","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"3226049298","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1967,1,4,103.4000015,20132,"47",662701.1875,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"3260500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,4,65.59999847,33034,"92",644121.6875,NA,NA,NA,NA,NA,NA
"3274900000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1979,1,4,97,88096,"39",2721296.25,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg",NA
"6848200311","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1966,1,4,79.90000153,38521,"72",885843.1875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","No"
"6848200391","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,4,78.90000153,23968,"94",602312.875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"7504440000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1967,1,6,80.69999695,51568,"70",1578270.375,NA,NA,NA,NA,NA,NA
"7506000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1986,1,4,62.09999847,21312,NA,421741.5938,NA,NA,NA,NA,NA,NA
"7517500515","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1967,1,6,71.5,29840,"89",679574.875,"AVERAGE","WOOD FRAME","Yes","HOT WATER-RADIANT","Rect or Slight Irreg","No"
"8083000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1996,1,6,148.8999939,20078,"3",952315.8125,"AVERAGE/GOOD","WOOD FRAME","Yes","(unknown)","Rect or Slight Irreg",NA
"8091650000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2000,1,6,65.09999847,29866,NA,618876.1875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg",NA
"8113100005","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1964,1,3,97.19999695,191330,"54",6069855,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"8113100970","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1969,1,3,103.4000015,27320,"63",899817.125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"8121270000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,4,93,29063,"66",860505.625,NA,NA,NA,NA,NA,NA
"8127700470","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1948,1,2,57.90000153,22252,"96",410433.0938,"AVERAGE","WOOD FRAME","No","ELECTRIC","Very Irreg","Yes"
"3630700000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2003,1,5,69.80000305,52020,"88",1363296.875,NA,NA,NA,NA,NA,NA
"3640300000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1991,1,7,123.4000015,39750,"24",1423463,NA,NA,NA,NA,NA,NA
"55696400000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2010,1,4,92.69999695,157724,NA,2025301,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"3656500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2006,1,4,83.59999847,30386,NA,723482.1875,"GOOD","WOOD FRAME","Yes","FORCED AIR UNIT","Long Rect or Irreg","Yes"
"3658700305","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1988,1,5,74.69999695,80701,"99",1920352.125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"7518508938","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,4,73.5,46686,"93",876569.6875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"7532850000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1995,1,2,75.80000305,20261,"96",488991.5,NA,NA,NA,NA,NA,NA
"8129700840","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1966,1,4,64.5,23420,NA,421389.4063,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"8139000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1968,1,7,96.5,239054,"48",12213423,NA,NA,NA,NA,NA,NA
"3667500025","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1926,1,3,142.6999969,27840,"17",2253647.75,"AVERAGE","MASONRY","No","HOT WATER","Rect or Slight Irreg","Yes"
"3667500085","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1978,1,3,145.3999939,20739,"19",816300.5,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Very Irreg","No"
"7548800025","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1971,1,15,98.69999695,73898,"75",3221754,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"7556600000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1972,1,2,82.80000305,136752,"54",3466465,NA,NA,NA,NA,NA,NA
"7556800000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1977,1,3,93.40000153,120701,"69",2924362,NA,NA,NA,NA,NA,NA
"7559300000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2006,1,4,101.9000015,54238,"32",1375978.875,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7569000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2002,1,6,72.80000305,41310,"88",958242.875,NA,NA,NA,NA,NA,NA
"7579200050","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2014,1,7,121.4000015,113204,"57",3258819.5,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg",NA
"7579200155","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,7,83.69999695,156605,"99",3416628.75,"GOOD","WOOD FRAME","Yes","(unknown)","Very Irreg","Yes"
"5438300000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1978,1,5,86.90000153,51910,"63",1702421.75,NA,NA,NA,NA,NA,NA
"5452700000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,4,82.90000153,20506,NA,541451.625,NA,NA,NA,NA,NA,NA
"5455000000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1963,1,11,86.5,52334,"54",1201781.125,"AVERAGE","REINFORCED CONCRETE","Yes","ELECTRIC","Very Irreg",NA
"5457300280","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,4,71.5,48423,"90",983180.6875,"AVERAGE","MASONRY","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"6300000530","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1984,1,3,73.09999847,20980,"96",395346.3125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"8911000020","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1986,1,3,97.40000153,30200,"76",730211.1875,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"8911000040","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1999,1,3,87.59999847,28190,"92",577033.875,"AVERAGE/GOOD","WOOD FRAME",NA,"ELECTRIC","Rect or Slight Irreg","Yes"
"8942200000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2003,1,7,117.1999969,109884,"62",3963965.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"8944100013","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1966,1,5,82.90000153,30517,"86",645451.8125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"8944110000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1929,1,3,78.09999847,25368,"54",871502.8125,NA,NA,NA,NA,NA,NA
"8944240000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1978,1,4,83.5,37760,"70",1004659.688,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC","Rect or Slight Irreg",NA
"8945500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1979,1,3,72.69999695,64618,"93",1495686,NA,NA,NA,NA,NA,NA
"3905900000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2001,1,12,95.30000305,162865,"54",6320060,"GOOD","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg",NA
"3918400030","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1989,1,4,93.19999695,37580,"82",1115504.375,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"3929900060","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1967,1,5,113.1999969,42090,"25",1517410.5,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"3956660000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1996,1,6,86.19999695,71421,"55",2372996,"AVERAGE","WOOD FRAME","Yes","HEAT PUMP","Rect or Slight Irreg",NA
"6126601200","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1986,1,3,94.09999847,24664,"63",738877.1875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Very Irreg","No"
"6850700545","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1925,1,3,96.69999695,34580,"53",2557181.5,"AVERAGE/GOOD","MASONRY","No","HOT WATER","Rect or Slight Irreg","No"
"6850700555","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1965,1,4,68.59999847,27580,"84",866096.6875,"AVERAGE","MASONRY","Yes","HOT WATER","Very Irreg","Yes"
"6850700575","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1960,1,5,87.40000153,40721,"69",1133028.875,"AVERAGE","MASONRY","Yes","FORCED AIR UNIT","Very Irreg","No"
"6850700615","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1965,1,4,90.09999847,41396,"55",1187499.75,"AVERAGE","MASONRY","No","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"6850700650","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1930,1,4,91.40000153,41241,"69",2396517,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","No"
"6851700045","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1910,1,3,77.09999847,22532,"76",730893.125,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"6851700060","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1971,1,11,129.8000031,78199,"48",3893073.5,"AVERAGE","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Very Irreg","No"
"6851700075","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1928,1,3,68.90000153,21407,"80",1051523.25,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Long Rect or Irreg","No"
"6851700085","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,4,94.09999847,63505,"50",1443367.75,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"6851700115","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1907,1,3,105.6999969,35647,"67",2427919.75,"AVERAGE","MASONRY","No","HOT WATER","Very Irreg","No"
"6851700135","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1926,1,4,81.40000153,22284,"78",712057,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"6851700245","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1910,1,3,75.5,35656,"76",1333016.625,"AVERAGE","MASONRY","No","HOT WATER","Very Irreg","No"
"6851700285","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1925,1,3,105.3000031,20640,"33",1742518.75,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"6851700295","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1953,1,7,86.09999847,42182,"91",2420605.5,"AVERAGE","REINFORCED CONCRETE","Yes","HOT WATER","Long Rect or Irreg","No"
"6851700320","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,4,85,32288,"90",662685.3125,"GOOD","WOOD FRAME","Yes","HEAT PUMP","Very Irreg","Yes"
"6305000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,4,67.59999847,31488,"86",564613.6875,NA,NA,NA,NA,NA,NA
