"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"1926049335","NonResidential","Small- and Mid-Sized Office","Office",2001,1,2,211.8000031,42793,"27",1772188.5,"AVERAGE","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"1977200855","NonResidential","Small- and Mid-Sized Office","Office",1918,1,3,78.69999695,38148,"98",1262255.75,"AVERAGE","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1989200945","NonResidential","Small- and Mid-Sized Office","Office",1985,1,5,265.8999939,85963,"43",4480961,"AVERAGE","STRUCTURAL STEEL","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"1975700135","NonResidential","Small- and Mid-Sized Office","Office",1903,1,3,3,57720,NA,24105.5,"LOW COST","MASONRY","No","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"1975700195","NonResidential","Small- and Mid-Sized Office","Office",1907,1,6,267.5,35200,"8",2998208.25,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1975700275","NonResidential","Small- and Mid-Sized Office","Office",1907,1,5,87.30000305,35840,"83",1538750.625,"AVERAGE","REINFORCED CONCRETE","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"1975700290","NonResidential","Small- and Mid-Sized Office","Office",1928,1,4,349,30525,"17",2883139,"GOOD","REINFORCED CONCRETE","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"1978201205","NonResidential","Small- and Mid-Sized Office","Office",1910,1,3,66.69999695,73549,"90",2828950.5,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"1982201065","Nonresidential COS","Small- and Mid-Sized Office","Office",1993,1,1,606.2000122,27744,NA,5355753,"GOOD","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"1983200196","NonResidential","Small- and Mid-Sized Office","Office",1920,1,3,110,28380,"62",1372213.375,"AVERAGE","REINFORCED CONCRETE",NA,"HOT WATER","Rect or Slight Irreg","No"
"1983200290","NonResidential","Large Office","Office",2009,1,5,219.1000061,508160,"77",28053172,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1983200350","NonResidential","Small- and Mid-Sized Office","Office",1926,1,3,79.59999847,26176,"95",966907.375,"GOOD","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1984200105","NonResidential","Small- and Mid-Sized Office","Office",1926,1,1,597.4000244,37740,"1",7442314.5,"AVERAGE","MASONRY","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"1986200070","NonResidential","Small- and Mid-Sized Office","Office",1999,1,4,165.3999939,38038,"84",2003807.75,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Long Rect or Irreg","Yes"
"1986200245","NonResidential","Small- and Mid-Sized Office","Office",2007,1,4,125,64596,"92",2524228.25,"EXCELLENT","STRUCTURAL STEEL","Yes","FORCED AIR UNIT","Very Irreg","Yes"
"1986200255","NonResidential","Small- and Mid-Sized Office","Office",1928,1,3,523.7000122,41466,"1",9190442,"AVERAGE/GOOD","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1986200275","NonResidential","Large Office","Office",2013,1,6,166.3000031,130710,"92",7429423,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"1986200295","NonResidential","Small- and Mid-Sized Office","Office",1926,1,4,196.6000061,35780,"77",1912760.75,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1975700605","NonResidential","Small- and Mid-Sized Office","Office",1919,1,4,140.1999969,47686,"72",2071670.25,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1976200300","NonResidential","Small- and Mid-Sized Office","Office",1915,1,6,190.1000061,40715,NA,2827772.75,"AVERAGE","REINFORCED CONCRETE",NA,"STEAM WITHOUT BOILER","Rect or Slight Irreg","No"
"1977200420","NonResidential","Small- and Mid-Sized Office","Office",1910,1,4,161.6999969,36160,"47",1862176.875,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","No"
"1977200605","NonResidential","Small- and Mid-Sized Office","Office",1909,1,5,73.59999847,66900,"100",1634178.25,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2025049030","NonResidential","Small- and Mid-Sized Office","Office",2000,1,3,272.2000122,50499,"13",3205182.5,"GOOD","MASONRY","Yes","PACKAGE UNIT","Very Irreg","Yes"
"2025049040","NonResidential","Small- and Mid-Sized Office","Office",1964,1,5,182.3999939,54465,"68",3600571.25,"GOOD","STRUCTURAL STEEL",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"1991200520","NonResidential","Small- and Mid-Sized Office","Office",1959,1,2,64.90000153,21128,"97",436604.0938,"AVERAGE","REINFORCED CONCRETE","No","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1991200705","NonResidential","Small- and Mid-Sized Office","Office",2013,1,3,88.19999695,51552,NA,1539066.375,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1992200400","NonResidential","Small- and Mid-Sized Office","Office",1930,1,3,81.19999695,45864,"94",2590622,"AVERAGE","REINFORCED CONCRETE",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"2107700160","NonResidential","Small- and Mid-Sized Office","Office",1987,1,3,99.5,33176,"89",1426279.5,"AVERAGE","WOOD FRAME",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"2224049035","NonResidential","Small- and Mid-Sized Office","Office",1982,1,2,146.6999969,41262,"84",1903455.875,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"1991200270","NonResidential","Small- and Mid-Sized Office","Office",1953,1,2,562.4000244,43183,NA,7408342,"AVERAGE/GOOD","REINFORCED CONCRETE",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"2516000050","NonResidential","Small- and Mid-Sized Office","Office",1999,1,4,139.5,28844,NA,910718.6875,NA,NA,NA,NA,NA,NA
"2024049068","NonResidential","Small- and Mid-Sized Office","Office",1967,1,2,142.3999939,24000,"73",1088556.25,"LOW COST","WOOD FRAME",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"2434900010","NonResidential","Small- and Mid-Sized Office","Office",1974,1,3,283.3999939,39927,"38",3568419.5,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"2225039036","NonResidential","Small- and Mid-Sized Office","Office",1927,1,3,97.59999847,23910,NA,873577.3125,"AVERAGE","MASONRY",NA,"REFRIGERATED COOLING","Rect or Slight Irreg","No"
"2738100380","NonResidential","Small- and Mid-Sized Office","Office",1967,1,1,66.30000305,25500,"98",1213869.75,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"2770602690","NonResidential","Small- and Mid-Sized Office","Office",1992,1,3,143.6999969,26389,NA,1208035.375,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2770603315","NonResidential","Small- and Mid-Sized Office","Office",1982,1,3,88.69999695,25859,"88",858780.625,"AVERAGE","WOOD FRAME","Yes","HEAT PUMP","Rect or Slight Irreg","No"
"2771605313","NonResidential","Small- and Mid-Sized Office","Office",2008,1,4,121.8000031,41784,"89",1294615.25,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2770604870","NonResidential","Small- and Mid-Sized Office","Office",1961,1,2,99.30000305,20022,"80",657385.8125,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"2770606573","NonResidential","Small- and Mid-Sized Office","Office",2007,1,4,105.3000031,30152,"96",845044.125,"AVERAGE","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"2771100445","NonResidential","Small- and Mid-Sized Office","Office",1979,1,4,105.6999969,22365,"71",727385.8125,"AVERAGE","WOOD FRAME",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"2771100510","NonResidential","Small- and Mid-Sized Office","Office",1994,1,4,94.09999847,30172,"82",904059.875,"AVERAGE/GOOD","MASONRY",NA,"PACKAGE UNIT","Rect or Slight Irreg","No"
"2767702515","NonResidential","Small- and Mid-Sized Office","Office",1901,1,4,166.1000061,23032,NA,1121537.75,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"2767703120","NonResidential","Small- and Mid-Sized Office","Office",1968,1,2,181.3999939,23500,"26",1686405,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"2767703190","NonResidential","Small- and Mid-Sized Office","Office",1966,1,1,56.09999847,22282,"93",579888.3125,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"2826049043","NonResidential","Small- and Mid-Sized Office","Office",1931,1,2,152.6000061,37500,"58",2235765.5,"AVERAGE","MASONRY","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"2771100895","NonResidential","Small- and Mid-Sized Office","Office",1983,1,4,168.3000031,40571,"64",1286817.375,"GOOD","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"2771100925","NonResidential","Small- and Mid-Sized Office","Office",1983,1,4,132.1999969,41707,"78",1755788.5,"AVERAGE/GOOD","REINFORCED CONCRETE",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"2926049018","NonResidential","Small- and Mid-Sized Office","Office",1982,1,2,137.8999939,27574,"73",1211349.25,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"2926049094","NonResidential","Small- and Mid-Sized Office","Office",1987,1,3,102,76105,"91",2472350.25,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"3024049026","NonResidential","Small- and Mid-Sized Office","Office",1988,1,2,180.1000061,30659,"88",2619088.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"8170100415","NonResidential","Small- and Mid-Sized Office","Office",1988,1,1,54.90000153,45145,NA,1268459,"AVERAGE","MASONRY","Yes","HEAT PUMP","Rect or Slight Irreg","No"
"8170100455","NonResidential","Small- and Mid-Sized Office","Office",2001,1,5,134.6000061,70332,"89",1981115.25,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666701250","NonResidential","Small- and Mid-Sized Office","Office",1997,1,2,214,40657,"57",2826828,"AVERAGE","MASONRY","Yes","HEAT PUMP","Long Rect or Irreg","Yes"
"8590900135","NonResidential","Small- and Mid-Sized Office","Office",1970,1,7,81.09999847,54372,"94",1403820,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"8590900690","NonResidential","Small- and Mid-Sized Office","Office",1956,1,3,123.9000015,21282,"69",1245923.75,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"3821700140","NonResidential","Small- and Mid-Sized Office","Office",1985,1,3,62.5,33580,"100",409578.4063,"AVERAGE","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666704005","NonResidential","Small- and Mid-Sized Office","Office",1988,1,2,125.3000031,66484,"69",3046543,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"8590900710","NonResidential","Small- and Mid-Sized Office","Office",1959,1,3,116.3000031,25151,"85",1356874.75,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"8592900065","NonResidential","Small- and Mid-Sized Office","Office",1989,1,2,154.6999969,23472,NA,1625308.625,"GOOD","WOOD FRAME","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"8592900285","Nonresidential COS","Small- and Mid-Sized Office","Office",1973,1,2,227.6999969,21315,"34",2796425,"AVERAGE","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"3879900465","NonResidential","Small- and Mid-Sized Office","Office",1984,1,4,175.5,57110,"69",2190460,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"7759900000","NonResidential","Small- and Mid-Sized Office","Office",1989,1,3,166.1000061,48924,"71",2282551.25,NA,NA,NA,NA,NA,NA
"2902200925","NonResidential","Small- and Mid-Sized Office","Office",1959,1,4,99.90000153,50333,"88",1602084.375,"AVERAGE","MASONRY","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"2902200965","NonResidential","Small- and Mid-Sized Office","Office",1986,1,4,231.6999969,57432,NA,2520483.25,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"2902200980","NonResidential","Small- and Mid-Sized Office","Office",1969,1,3,120.8000031,25912,NA,666740.3125,"AVERAGE","WOOD FRAME","Yes","HEAT PUMP","Rect or Slight Irreg","No"
"2902201025","NonResidential","Small- and Mid-Sized Office","Office",2000,1,3,185.8999939,57132,"73",1994967.75,"AVERAGE","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666201760","NonResidential","Small- and Mid-Sized Office","Office",1979,1,2,35.40000153,43016,"100",1234095.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7666201815","NonResidential","Small- and Mid-Sized Office","Office",1940,1,2,52.5,20671,"98",638507.125,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7821200160","NonResidential","Small- and Mid-Sized Office","Office",1916,1,3,142.1000061,31774,"85",1639136.25,"AVERAGE","WOOD FRAME",NA,"COMPLETE HVAC","Rect or Slight Irreg","Yes"
"3573200250","NonResidential","Small- and Mid-Sized Office","Office",1983,1,2,143.8000031,23687,"68",1084553.75,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3573200250","NonResidential","Small- and Mid-Sized Office","Office",1983,1,2,186.1000061,24221,"20",1435562.75,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666202225","NonResidential","Small- and Mid-Sized Office","Office",1979,1,3,147.8999939,34030,"50",1748629.875,"AVERAGE","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666202485","NonResidential","Small- and Mid-Sized Office","Office",1900,1,2,249.8999939,32027,"54",3999505.25,"AVERAGE","WOOD FRAME","Yes","SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666202545","NonResidential","Small- and Mid-Sized Office","Office",1906,1,3,176.5,32160,NA,2805826,"AVERAGE","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"7666202855","NonResidential","Small- and Mid-Sized Office","Office",1914,1,3,94.19999695,34425,"84",2018385.75,"LOW COST","WOOD FRAME",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3320000095","NonResidential","Small- and Mid-Sized Office","Office",1907,1,3,181.8000031,25200,"47",1748444.25,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"3320000165","NonResidential","Small- and Mid-Sized Office","Office",1947,1,1,13.19999981,45068,"100",284857.3125,"AVERAGE","MASONRY",NA,"COMPLETE HVAC","Long Rect or Irreg","Yes"
"3320000775","NonResidential","Small- and Mid-Sized Office","Office",1963,1,2,155.1000061,28296,"80",1328461.25,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"3325049042","NonResidential","Small- and Mid-Sized Office","Office",1999,1,3,189.3000031,31357,"55",1965075.625,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Very Irreg","Yes"
"5084400100","NonResidential","Small- and Mid-Sized Office","Office",1953,1,1,57.29999924,24291,"98",655422.375,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"5101405280","NonResidential","Small- and Mid-Sized Office","Office",1974,1,2,119,24291,"87",920430.625,"AVERAGE","WOOD FRAME",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"7666203920","NonResidential","Small- and Mid-Sized Office","Office",1983,1,1,94.09999847,23143,"75",1139980.625,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666204110","NonResidential","Small- and Mid-Sized Office","Office",1962,1,1,98.19999695,28800,"73",2107743.75,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"3383900065","NonResidential","Small- and Mid-Sized Office","Office",1960,1,2,236,34110,"31",2563985.5,"AVERAGE/GOOD","MASONRY",NA,"(unknown)","Rect or Slight Irreg","No"
"7666204625","NonResidential","Small- and Mid-Sized Office","Office",1979,1,2,69.09999847,47368,"99",1042652.625,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"7942600940","NonResidential","Small- and Mid-Sized Office","Office",1984,1,5,142.3000031,72613,"84",2602213.75,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"6003500025","NonResidential","Small- and Mid-Sized Office","Office",1907,1,2,77.69999695,36000,"95",1046187.625,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7666204820","NonResidential","Small- and Mid-Sized Office","Office",1913,1,4,185.6000061,53840,"71",2912454.75,"AVERAGE","MASONRY","Yes","STEAM","Rect or Slight Irreg","Yes"
"7974700160","NonResidential","Small- and Mid-Sized Office","Office",1967,1,2,96,20317,"83",620994.3125,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg",NA
"7666206040","NonResidential","Small- and Mid-Sized Office","Office",1926,1,1,138.6999969,20460,"16",903541.875,"AVERAGE","MASONRY","Yes","SPACE HEATERS","Rect or Slight Irreg","Yes"
"7985400265","NonResidential","Small- and Mid-Sized Office","Office",1970,1,3,213.1999969,36879,"26",1144267.5,"LOW COST","MASONRY","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"3573700408","NonResidential","Small- and Mid-Sized Office","Office",2000,1,3,319,43473,"3",4416909.5,"AVERAGE/GOOD","MASONRY","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7666206865","NonResidential","Small- and Mid-Sized Office","Office",1910,1,5,69.19999695,32250,"92",796042.375,"LOW COST","MASONRY","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"7666206631","NonResidential","Small- and Mid-Sized Office","Office",1920,1,2,89.80000305,20150,"80",576174.125,"LOW COST","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7666206865","NonResidential","Small- and Mid-Sized Office","Office",1909,1,7,167.6999969,36000,"40",1682454.875,"LOW COST","MASONRY","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"7666207100","NonResidential","Small- and Mid-Sized Office","Office",1927,1,1,122.8000031,22580,"90",928584.875,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7666207190","NonResidential","Small- and Mid-Sized Office","Office",1910,1,2,22,20970,"100",204499.0938,"LOW/AVERAGE","WOOD FRAME",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666207340","NonResidential","Small- and Mid-Sized Office","Office",1937,1,2,84.90000153,39036,NA,1528295.75,"AVERAGE","WOOD FRAME","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666207420","NonResidential","Small- and Mid-Sized Office","Office",1923,1,1,58.70000076,26310,"96",771512.6875,"LOW COST","WOOD FRAME",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"3646100005","NonResidential","Small- and Mid-Sized Office","Office",1971,1,2,131,39953,"93",1508561.875,"AVERAGE","WOOD FRAME",NA,"PACKAGE UNIT","Rect or Slight Irreg","Yes"
"3929900010","NonResidential","Small- and Mid-Sized Office","Office",1967,1,2,129,23250,"55",904236,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"8902500361","NonResidential","Small- and Mid-Sized Office","Office",1980,1,4,125.4000015,23022,"78",1027230.875,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"4088803945","NonResidential","Small- and Mid-Sized Office","Office",1949,1,3,120.4000015,23355,"77",840549.375,"AVERAGE","WOOD FRAME",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"4088803975","NonResidential","Small- and Mid-Sized Office","Office",1965,1,4,251.6000061,30840,"30",3542708.5,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"9195900000","NonResidential","Large Office","Office",1983,1,13,128,307557,NA,9512829,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5247800035","NonResidential","Small- and Mid-Sized Office","Office",1900,1,5,204.1000061,38376,NA,2058532.875,"GOOD","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"5247800046","NonResidential","Small- and Mid-Sized Office","Office",1900,1,4,105.1999969,42804,NA,1544501.75,"AVERAGE","MASONRY",NA,"STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"5247800105","NonResidential","Small- and Mid-Sized Office","Office",1900,1,4,108.0999985,33300,NA,1287497.375,"AVERAGE","MASONRY","Yes","STEAM","Rect or Slight Irreg","Yes"
"4088804565","NonResidential","Small- and Mid-Sized Office","NULL",2008,1,4,226.6000061,48350,"45",3168131,"AVERAGE","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5247800350","NonResidential","Small- and Mid-Sized Office","Office",1900,1,3,64.19999695,28142,"96",847097.8125,"AVERAGE","MASONRY",NA,"STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"5247800355","NonResidential","Small- and Mid-Sized Office","Office",1900,1,3,165.1999969,28760,NA,2615973.5,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"5247800360","NonResidential","Small- and Mid-Sized Office","Office",1902,1,4,47.70000076,39030,"99",713326.875,"AVERAGE","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"6003500330","NonResidential","Small- and Mid-Sized Office","Office",1917,1,3,107.3000031,30720,NA,1288669.5,"AVERAGE","MASONRY","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"6003500395","NonResidential","Small- and Mid-Sized Office","Office",1906,1,3,148.1999969,20897,NA,964923.8125,"GOOD","MASONRY",NA,"COMPLETE HVAC","Rect or Slight Irreg","No"
"6003500440","NonResidential","Small- and Mid-Sized Office","Office",1913,1,3,133.1999969,22866,NA,1153690.125,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"5247802530","NonResidential","Small- and Mid-Sized Office","Office",1979,1,3,339.5,35202,"2",3605755.5,"GOOD","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"8725600520","NonResidential","Small- and Mid-Sized Office","Office",1917,1,3,124.0999985,27544,"94",1031667.5,"AVERAGE","MASONRY",NA,"COMPLETE HVAC","Rect or Slight Irreg","No"
"9292600000","NonResidential","Small- and Mid-Sized Office","Office",1989,1,7,136.3999939,47415,NA,1478979.25,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"8807900390","NonResidential","Small- and Mid-Sized Office","Office",1920,1,3,124.0999985,30109,"89",1465795.75,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"9405800065","NonResidential","Small- and Mid-Sized Office","Office",1960,1,2,55.79999924,25481,"92",917100.3125,"GOOD","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"6849200110","NonResidential","Small- and Mid-Sized Office","Office",1912,1,2,151.8999939,27788,"73",2119806.25,"AVERAGE/GOOD","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"8804900480","NonResidential","Small- and Mid-Sized Office","Office",1922,1,3,140.3000031,27600,"84",1072151.375,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"4083306580","NonResidential","Small- and Mid-Sized Office","Office",1981,1,3,90.80000305,26694,"92",720170.6875,"GOOD","WOOD FRAME","Yes","HEAT PUMP","Rect or Slight Irreg","No"
"8816400975","NonResidential","Small- and Mid-Sized Office","Office",1957,1,1,164.8000031,27966,"58",1100499.75,"AVERAGE","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"4088802669","NonResidential","Small- and Mid-Sized Office","Office",1998,1,3,695.2999878,37639,NA,6197824.5,"AVERAGE/GOOD","STRUCTURAL STEEL",NA,"COMPLETE HVAC","Long Rect or Irreg",NA
"5247800481","NonResidential","Small- and Mid-Sized Office","Office",1900,1,4,121.1999969,22840,"64",881386.1875,"AVERAGE","MASONRY","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"5247800575","NonResidential","Small- and Mid-Sized Office","Office",1900,1,1,102.8000031,20880,"94",683274,"LOW COST","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"5247800720","NonResidential","Small- and Mid-Sized Office","Office",1900,1,3,287.6000061,38675,NA,1938776.75,"GOOD","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5247800725","Nonresidential COS","Small- and Mid-Sized Office","Office",1929,1,4,175.1999969,49951,NA,5134446,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"9528103705","NonResidential","Small- and Mid-Sized Office","Office",1965,1,4,87.19999695,56896,"96",1402048.5,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","No"
"5247800780","NonResidential","Small- and Mid-Sized Office","Office",1930,1,2,51.59999847,36630,"90",541943.3125,"AVERAGE","MASONRY",NA,"STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"5247800875","NonResidential","Small- and Mid-Sized Office","Office",1906,1,5,82.69999695,41920,"95",1103594.75,"AVERAGE","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","No"
"5247800890","NonResidential","Small- and Mid-Sized Office","Office",1905,1,5,93,36879,"92",1537570.25,"GOOD","MASONRY","Yes","COMPLETE HVAC","Very Irreg","Yes"
"5247801801","NonResidential","Small- and Mid-Sized Office","Office",1970,1,2,94.30000305,26510,"91",987063.6875,"GOOD","MASONRY",NA,"COMPLETE HVAC","Rect or Slight Irreg","Yes"
"4206900485","NonResidential","Small- and Mid-Sized Office","Office",2007,1,3,261.3999939,44510,"23",2188051.25,"AVERAGE","MASONRY","Yes","FORCED AIR UNIT","Long Rect or Irreg","Yes"
"5247802080","NonResidential","Small- and Mid-Sized Office","Office",1909,1,3,143.8000031,31432,NA,1439572.375,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"5367201500","NonResidential","Small- and Mid-Sized Office","Office",1969,1,1,108.3000031,35017,"66",1295485.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"5530510000","NonResidential","Large Office","Office",2000,1,6,182.8000031,706176,"82",13270687,NA,NA,NA,NA,NA,NA
