Building ID,Address,Zip,Cohort - Sector,Cohort - Size,Verification Year,Community Area Name,Community Area Number,Ward,Latitude,Longitude,Location
159983,7251 S SOUTH SHORE DR,60649,Residential,"> 250,000 Sq Ft",2018,SOUTH SHORE,43,7,41.76487407,-87.56085486,"(41.76487407, -87.56085486)"
102332,1145 W Wilson Ave,60640,Municipal,"> 250,000 Sq Ft",2018,UPTOWN,3,46,41.9645338,-87.65900659,"(41.9645338, -87.65900659)"
159100,1111 N. Dearborn St,60610,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.90216178,-87.62945783,"(41.90216178, -87.62945783)"
159534,420 E Ohio St,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.8928582,-87.61664044,"(41.8928582, -87.61664044)"
101572,4445 S Drexel Blvd,60653,Municipal,"> 250,000 Sq Ft",2018,KENWOOD,39,4,41.81384927,-87.60295407,"(41.81384927, -87.60295407)"
234897,55 E Erie St,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89394834,-87.6261195,"(41.89394834, -87.6261195)"
238367,1300 N Lake Shore Dr,60610,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,43,41.90617206,-87.6258565,"(41.90617206, -87.6258565)"
238850,100 E Bellevue Pl,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.90191981,-87.62566874,"(41.90191981, -87.62566874)"
160219,660 N State St,60654,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.894246,-87.628161,"(41.894246, -87.628161)"
103727,5040 5060 N BROADWAY,60640,Commercial,"50,000 - 250,000 Sq Ft",2018,UPTOWN,3,47,41.97411618,-87.66026911,"(41.97411618, -87.66026911)"
243920,1030 N State St,60610,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.90159271,-87.62890282,"(41.90159271, -87.62890282)"
160368,550 N Kingsbury St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89198248,-87.6407554,"(41.89198248, -87.6407554)"
159738,4100 N Marine Dr,60613,Residential,"> 250,000 Sq Ft",2018,UPTOWN,3,46,41.95588646,-87.64627434,"(41.95588646, -87.64627434)"
159893,6424 6444 S STONYISLAND AVE,60637,Residential,"> 250,000 Sq Ft",2018,WOODLAWN,42,5,41.77784551,-87.58640642,"(41.77784551, -87.58640642)"
239739,1212 N Lake Shore Dr,60610,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,43,41.90456187,-87.62550269,"(41.90456187, -87.62550269)"
242629,5701 N Sheridan Rd,60660,Residential,"> 250,000 Sq Ft",2018,EDGEWATER,77,48,41.98602278,-87.65451072,"(41.98602278, -87.65451072)"
100533,6201 S Stewart Ave,60621,Municipal,"50,000 - 250,000 Sq Ft",2018,ENGLEWOOD,68,20,41.78205573,-87.63426731,"(41.78205573, -87.63426731)"
158184,33 W Monroe St,60603,Commercial,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88038628,-87.62878581,"(41.88038628, -87.62878581)"
100068,555 W Roosevelt Rd,60607,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR WEST SIDE,28,11,41.866867,-87.64144957,"(41.866867, -87.64144957)"
101883,676 N Michigan Ave,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89472393,-87.62492502,"(41.89472393, -87.62492502)"
158295,520 S Michigan Ave,60605,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.8914831,-87.62495815,"(41.8914831, -87.62495815)"
158668,2720 N Sheffield Ave,60614,Municipal,"50,000 - 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.93174258,-87.65422701,"(41.93174258, -87.65422701)"
101816,43 E Ohio St,60611,Commercial,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89210858,-87.6262422,"(41.89210858, -87.6262422)"
157955,720 S Michigan Ave,60605,Residential,"> 250,000 Sq Ft",2018,LOOP,32,4,41.87250897,-87.6251104,"(41.87250897, -87.6251104)"
158083,8500 W Bryn Mawr Ave,60631,Residential,"> 250,000 Sq Ft",2018,OHARE,76,41,41.98244678,-87.84101094,"(41.98244678, -87.84101094)"
101717,55 E Monroe St,60603,Commercial,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88017573,-87.62564433,"(41.88017573, -87.62564433)"
243190,2 E Erie St,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89434735,-87.62771988,"(41.89434735, -87.62771988)"
244073,900 N Lake Shore Dr,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.89949788,-87.61957344,"(41.89949788, -87.61957344)"
160208,55 E Ontario St,60611,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89325924,-87.62587447,"(41.89325924, -87.62587447)"
103816,330 N Wabash Av,60611,Commercial,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.88863693,-87.62751976,"(41.88863693, -87.62751976)"
160244,1040 W Adams St,60607,Residential,"> 250,000 Sq Ft",2018,NEAR WEST SIDE,28,25,41.879148,-87.653643,"(41.879148, -87.653643)"
172900,2370 N Newcastle Ave,60707,Residential,"50,000 - 250,000 Sq Ft",2018,MONTCLARE,18,36,41.92313292,-87.79709824,"(41.92313292, -87.79709824)"
234838,1400 S Michigan Ave,60605,Residential,"> 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.86378484,-87.62455468,"(41.86378484, -87.62455468)"
239630,440 N Wabash Ave,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89032564,-87.62711962,"(41.89032564, -87.62711962)"
241767,340 E Randolph St,60601,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88484071,-87.61888905,"(41.88484071, -87.61888905)"
243247,1313 N Ritchie Ct,60610,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,43,41.90619616,-87.62627501,"(41.90619616, -87.62627501)"
244447,758 N Larrabee St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89621968,-87.64302715,"(41.89621968, -87.64302715)"
100431,1100 N Clark St,60610,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.90237775,-87.63184484,"(41.90237775, -87.63184484)"
156999,8101 S LaSalle St,60620,Municipal,"50,000 - 250,000 Sq Ft",2018,CHATHAM,44,21,41.74666167,-87.62760345,"(41.74666167, -87.62760345)"
100393,7601 S Cicero Ave,60652,Commercial,"> 250,000 Sq Ft",2018,WEST LAWN,65,18,41.75582921,-87.73699268,"(41.75582921, -87.73699268)"
156876,60 W Walton St,60610,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.90002028,-87.63060779,"(41.90002028, -87.63060779)"
158420,29 S LaSalle St,60603,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88116139,-87.63181347,"(41.88116139, -87.63181347)"
101492,4300 N Narragansett,60634,Municipal,"> 250,000 Sq Ft",2018,DUNNING,17,38,41.95813043,-87.78958012,"(41.95813043, -87.78958012)"
101567,53 W Jackson Blvd,60604,Commercial,"> 250,000 Sq Ft",2018,LOOP,32,4,41.87752434,-87.6295529,"(41.87752434, -87.6295529)"
101679,8600 W Bryn Mawr Ave,60631,Commercial,"> 250,000 Sq Ft",2018,OHARE,76,41,41.98292604,-87.84221511,"(41.98292604, -87.84221511)"
101713,200 E Randolph St,60601,Commercial,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88529085,-87.62152084,"(41.88529085, -87.62152084)"
103617,33 E Congress Pkwy,60605,Commercial,"50,000 - 250,000 Sq Ft",2018,LOOP,32,4,41.87540112,-87.62651136,"(41.87540112, -87.62651136)"
103687,1 S State St,60603,Commercial,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88190243,-87.62775418,"(41.88190243, -87.62775418)"
100867,1653 W Congress Pkwy,60612,Commercial,"> 250,000 Sq Ft",2018,NEAR WEST SIDE,28,27,41.875121,-87.668005,"(41.875121, -87.668005)"
101179,2211 N Oak Park Ave,60707,Commercial,"> 250,000 Sq Ft",2018,MONTCLARE,18,29,41.91969032,-87.79508098,"(41.91969032, -87.79508098)"
160283,345 E Ohio St,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.8922506,-87.61908765,"(41.8922506, -87.61908765)"
160345,4550 N Clarendon Ave,60640,Residential,"> 250,000 Sq Ft",2018,UPTOWN,3,46,41.96500457,-87.65054442,"(41.96500457, -87.65054442)"
158425,520 N Michigan Ave,60611,Commercial,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89148789,-87.62496244,"(41.89148789, -87.62496244)"
158429,623 S Wabash Ave,60605,Commercial,"50,000 - 250,000 Sq Ft",2018,LOOP,32,42,41.87373031,-87.62547714,"(41.87373031, -87.62547714)"
158424,203 209 N WABASH AVE,60601,Commercial,"50,000 - 250,000 Sq Ft",2018,LOOP,32,42,41.88619746,-87.62593056,"(41.88619746, -87.62593056)"
158426,33 W Illinois St,60654,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89081283,-87.62934045,"(41.89081283, -87.62934045)"
159898,5140 S Hyde Park Blvd,60615,Residential,"50,000 - 250,000 Sq Ft",2018,HYDE PARK,41,5,41.80129004,-87.5851848,"(41.80129004, -87.5851848)"
242537,1560 N Sandburg Ter,60610,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.9104154,-87.63270387,"(41.9104154, -87.63270387)"
242563,212 W Washington St,60606,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88326842,-87.63512143,"(41.88326842, -87.63512143)"
243913,990 N Lake Shore Dr,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.90026302,-87.61990168,"(41.90026302, -87.61990168)"
244449,30 E Huron St,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89549188,-87.62634029,"(41.89549188, -87.62634029)"
212744,2814 W ARTHUR AVE,60643,Residential,"> 250,000 Sq Ft",2018,WEST RIDGE,2,50,41.99937763,-87.70055054,"(41.99937763, -87.70055054)"
221751,501 W 24th Pl,60616,Residential,"> 250,000 Sq Ft",2018,ARMOUR SQUARE,34,11,41.84787679,-87.63924831,"(41.84787679, -87.63924831)"
242510,8 E Randolph St,60601,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88447107,-87.6276261,"(41.88447107, -87.6276261)"
160229,110 N Wacker Dr,60606,Commercial,"50,000 - 250,000 Sq Ft",2018,LOOP,32,42,41.88376557,-87.63742034,"(41.88376557, -87.63742034)"
234885,3033 N Sheridan Rd,60657,Residential,"> 250,000 Sq Ft",2018,LAKE VIEW,6,44,41.93740992,-87.63907693,"(41.93740992, -87.63907693)"
238799,6030 N Sheridan Rd,60660,Residential,"> 250,000 Sq Ft",2018,EDGEWATER,77,48,41.99162081,-87.65589517,"(41.99162081, -87.65589517)"
240557,345 W Fullerton Pkwy,60614,Residential,"> 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.92528034,-87.63858237,"(41.92528034, -87.63858237)"
159000,9652 S Michigan Ave,60628,Municipal,"50,000 - 250,000 Sq Ft",2018,ROSELAND,49,9,41.71752186,-87.62130132,"(41.71752186, -87.62130132)"
159099,20 E Chestnut St,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.89869734,-87.62731284,"(41.89869734, -87.62731284)"
159323,4250 S Princeton Ave,60609,Municipal,"50,000 - 250,000 Sq Ft",2018,FULLER PARK,37,3,41.8167422,-87.63470433,"(41.8167422, -87.63470433)"
166264,525 S State St,60605,Residential,"> 250,000 Sq Ft",2018,LOOP,32,4,41.8750023,-87.62716306,"(41.8750023, -87.62716306)"
243773,680 N Lake Shore Dr,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89466069,-87.61675768,"(41.89466069, -87.61675768)"
244099,401 N Wabash Ave,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.88888345,-87.62643917,"(41.88888345, -87.62643917)"
160258,6718 S EAST END Ave,60649,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH SHORE,43,5,41.77308517,-87.58433961,"(41.77308517, -87.58433961)"
104095,4600 4624 W Diversey Ave,60639,Commercial,"50,000 - 250,000 Sq Ft",2018,HERMOSA,20,31,41.93162302,-87.74252593,"(41.93162302, -87.74252593)"
228537,201 E Chestnut St,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.89810086,-87.62158078,"(41.89810086, -87.62158078)"
101420,3400 N Austin Ave,60634,Municipal,"> 250,000 Sq Ft",2018,DUNNING,17,36,41.94253753,-87.77737003,"(41.94253753, -87.77737003)"
157971,910 S Michigan Ave,60605,Residential,"> 250,000 Sq Ft",2018,LOOP,32,4,41.87031383,-87.62481784,"(41.87031383, -87.62481784)"
242605,850 N Dewitt Pl,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.89825692,-87.62073242,"(41.89825692, -87.62073242)"
101675,5615 N CUMBERLAND AVE,60631,Residential,"> 250,000 Sq Ft",2018,NORWOOD PARK,10,41,41.98187009,-87.83561493,"(41.98187009, -87.83561493)"
158396,180 N Jefferson St,60661,Residential,"> 250,000 Sq Ft",2018,NEAR WEST SIDE,28,42,41.88541488,-87.64306225,"(41.88541488, -87.64306225)"
158438,430 N Michigan Ave,60611,Commercial,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.8903758,-87.62467983,"(41.8903758, -87.62467983)"
101968,30 N Michigan Ave,60602,Commercial,"50,000 - 250,000 Sq Ft",2018,LOOP,32,42,41.88298879,-87.62497233,"(41.88298879, -87.62497233)"
159524,175 N Harbor Dr,60601,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88544613,-87.61546169,"(41.88544613, -87.61546169)"
103621,400 410 N Dearborn St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.88948997,-87.62960735,"(41.88948997, -87.62960735)"
160197,220 S Michigan Ave,60604,Commercial,"> 250,000 Sq Ft",2018,LOOP,32,42,41.87899988,-87.62512408,"(41.87899988, -87.62512408)"
158774,4950 N ASHLAND AVE,60640,Residential,"50,000 - 250,000 Sq Ft",2018,UPTOWN,3,47,41.97200247,-87.67000465,"(41.97200247, -87.67000465)"
103605,515 N STATE ST,60654,Commercial,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89145096,-87.62732703,"(41.89145096, -87.62732703)"
160151,515 N Clark St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.891372,-87.631065,"(41.891372, -87.631065)"
160184,29 E Madison St,60602,Commercial,"50,000 - 250,000 Sq Ft",2018,LOOP,32,42,41.88182922,-87.6266992,"(41.88182922, -87.6266992)"
100396,7740 S Western Ave,60620,Commercial,"> 250,000 Sq Ft",2018,ASHBURN,70,18,41.75293115,-87.68297148,"(41.75293115, -87.68297148)"
160348,720 S Clark St,60605,Residential,"> 250,000 Sq Ft",2018,LOOP,32,4,41.87276054,-87.63095265,"(41.87276054, -87.63095265)"
159326,2030 S State St,60616,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.85460358,-87.6280721,"(41.85460358, -87.6280721)"
160257,1130 N Dearborn St,60610,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.90292466,-87.63041353,"(41.90292466, -87.63041353)"
167641,4217 W 18th St,60623,Municipal,"50,000 - 250,000 Sq Ft",2018,NORTH LAWNDALE,29,24,41.856933,-87.730587,"(41.856933, -87.730587)"
238365,1255 S State St,60605,Residential,"> 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.86615018,-87.62696146,"(41.86615018, -87.62696146)"
238910,505 N Lake Shore Dr,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89150137,-87.61230249,"(41.89150137, -87.61230249)"
238973,6933 N Kedzie Ave,60645,Residential,"> 250,000 Sq Ft",2018,WEST RIDGE,2,50,42.00719264,-87.70847919,"(42.00719264, -87.70847919)"
244282,600 N Fairbanks Ct,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.8928179,-87.62070699,"(41.8928179, -87.62070699)"
244311,3750 N Lake Shore Dr,60613,Residential,"> 250,000 Sq Ft",2018,LAKE VIEW,6,46,41.95173082,-87.64536546,"(41.95173082, -87.64536546)"
238712,899 S Plymouth Ct,60605,Residential,"> 250,000 Sq Ft",2018,LOOP,32,4,41.870862,-87.628555,"(41.870862, -87.628555)"
240752,200 N Dearborn St,60601,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88603988,-87.62982289,"(41.88603988, -87.62982289)"
101551,301 Cermak Rd,60616,Commercial,"> 250,000 Sq Ft",2018,ARMOUR SQUARE,34,25,41.85284,-87.634931,"(41.85284, -87.634931)"
159245,150 W Maple St,60610,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,27,41.90205446,-87.63398256,"(41.90205446, -87.63398256)"
159896,5020 - 5050 S Lake Shore Dr,60615,Residential,"> 250,000 Sq Ft",2018,KENWOOD,39,5,41.80366926,-87.58484454,"(41.80366926, -87.58484454)"
160142,8430 W Bryn Mawr Ave,60631,Commercial,"50,000 - 250,000 Sq Ft",2018,OHARE,76,41,41.981131,-87.837979,"(41.981131, -87.837979)"
101807,408 410 S Michigan Ave,60605,Commercial,"50,000 - 250,000 Sq Ft",2018,LOOP,32,42,41.87645683,-87.62485929,"(41.87645683, -87.62485929)"
160414,32 W RANDOLPH ST,60601,Commercial,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88503972,-87.62899559,"(41.88503972, -87.62899559)"
250001,120 N LaSalle St,60602,Commercial,"> 250,000 Sq Ft",2018,LOOP,32,42,41.88371132,-87.63248735,"(41.88371132, -87.63248735)"
250117,1525 S CALIFORNIA AVE,60608,Commercial,"> 250,000 Sq Ft",2018,North Lawndale,29,28,41.86035602,-87.69567108,"(41.86035602, -87.69567108)"
250118,1044 N Francisco Ave,60622,Commercial,"> 250,000 Sq Ft",2018,WEST TOWN,24,26,41.899824,-87.699299,"(41.899824, -87.699299)"
251251,333 W Hubbard St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.8897341,-87.63612368,"(41.8897341, -87.63612368)"
251248,737 W Washington Blvd,60661,Residential,"> 250,000 Sq Ft",2018,NEAR WEST SIDE,28,42,41.883111,-87.646771,"(41.883111, -87.646771)"
251252,1445 N State Pkwy,60610,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,43,41.9091984,-87.62842589,"(41.9091984, -87.62842589)"
254567,545 McClurg Ct,60611,Residential,"> 250,000 Sq Ft",2018,Near North Side,8,42,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
250131,4510 S Damen Ave,60609,Commercial,"50,000 - 250,000 Sq Ft",2018,NEW CITY,61,12,41.80943319,-87.67500217,"(41.80943319, -87.67500217)"
254565,423 E Ohio St,60611,Residential,"50,000 - 250,000 Sq Ft",2018,Near North Side,8,42,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
251928,2121 W Harrison St,60612,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR WEST SIDE,28,28,41.87360171,-87.68027426,"(41.87360171, -87.68027426)"
251270,811 - 833 W 15th Pl,60608,Residential,"> 250,000 Sq Ft",2018,NEAR WEST SIDE,28,11,41.86079524,-87.64835981,"(41.86079524, -87.64835981)"
251269,182 W Lake St,60601,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.885758,-87.633762,"(41.885758, -87.633762)"
251267,510 W Erie St,60654,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.893928,-87.641583,"(41.893928, -87.641583)"
251263,111 W Maple St,60610,Commercial,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.901803,-87.632451,"(41.901803, -87.632451)"
251266,363 W Erie St,60654,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89371606,-87.63816196,"(41.89371606, -87.63816196)"
251272,8331 S Stewart Ave,60620,Commercial,"50,000 - 250,000 Sq Ft",2018,CHATHAM,44,21,41.742502,-87.634048,"(41.742502, -87.634048)"
251268,860 N Lake Shore Dr,60611,Residential,"> 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.89867711,-87.61881403,"(41.89867711, -87.61881403)"
251275,111 E Erie,60611,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89383147,-87.62505592,"(41.89383147, -87.62505592)"
254174,4200 W Diversey Ave,60639,Commercial,"50,000 - 250,000 Sq Ft",2018,Hermosa,20,31,41.9203976,-87.7562,"(41.9203976, -87.7562)"
251278,1645 W Ogden,60612,Residential,"> 250,000 Sq Ft",2018,NEAR WEST SIDE,28,28,41.87961815,-87.66728022,"(41.87961815, -87.66728022)"
251280,3401 N California Ave,60618,Commercial,"50,000 - 250,000 Sq Ft",2018,AVONDALE,21,33,41.94324144,-87.69789403,"(41.94324144, -87.69789403)"
251277,2718 W Roscoe St,60618,Commercial,"50,000 - 250,000 Sq Ft",2018,AVONDALE,21,33,41.942829,-87.696215,"(41.942829, -87.696215)"
251276,100 E Erie St,60611,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89416931,-87.62526672,"(41.89416931, -87.62526672)"
251279,2727 W Roscoe St,60618,Commercial,"50,000 - 250,000 Sq Ft",2018,AVONDALE,21,33,41.94235025,-87.69688548,"(41.94235025, -87.69688548)"
251281,40 E Oak St,60611,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.90102328,-87.62678724,"(41.90102328, -87.62678724)"
251282,1100 N Dearborn St,60610,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.90201818,-87.63035975,"(41.90201818, -87.63035975)"
251286,101 W Grand Ave,60654,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.891595,-87.631231,"(41.891595, -87.631231)"
251287,8101 W Higgins Rd,60631,Residential,"50,000 - 250,000 Sq Ft",2018,NORWOOD PARK,10,41,41.98515127,-87.83015397,"(41.98515127, -87.83015397)"
251290,163 E Walton Pl,60611,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,2,41.89976914,-87.62270106,"(41.89976914, -87.62270106)"
251285,6300 N Ridge Ave,60660,Residential,"> 250,000 Sq Ft",2018,WEST RIDGE,2,40,41.995638,-87.675792,"(41.995638, -87.675792)"
251297,1431 N Western Ave,60622,Commercial,"50,000 - 250,000 Sq Ft",2018,WEST TOWN,24,1,41.907693,-87.687079,"(41.907693, -87.687079)"
251294,954 W Washington Blvd,60607,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR WEST SIDE,28,27,41.88352088,-87.65172304,"(41.88352088, -87.65172304)"
251300,2020 N Lincoln Park West,60614,Residential,"> 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.91872919,-87.63690141,"(41.91872919, -87.63690141)"
251298,5157 N Francisco Ave,60625,Commercial,"50,000 - 250,000 Sq Ft",2018,LINCOLN SQUARE,4,40,41.97548201,-87.70063068,"(41.97548201, -87.70063068)"
251301,1960 N Lincoln Park West,60614,Residential,"> 250,000 Sq Ft",2018,LINCOLN PARK,7,43,41.91805785,-87.63701176,"(41.91805785, -87.63701176)"
254156,5025 N Paulina St,60640,Commercial,"50,000 - 250,000 Sq Ft",2018,Uptown,3,47,41.8842525,-87.63245,"(41.8842525, -87.63245)"
254573,3753 3755 S Cottage Grove Ave,60653,Commercial,"50,000 - 250,000 Sq Ft",2018,Oakland,36,4,41.81571174,-87.61826048,"(41.81571174, -87.61826048)"
251295,7370 W Talcott Ave,60631,Residential,"50,000 - 250,000 Sq Ft",2018,NORWOOD PARK,10,41,41.98896409,-87.81119146,"(41.98896409, -87.81119146)"
251312,2542 Elston Ave,60647,Commercial,"50,000 - 250,000 Sq Ft",2018,LOGAN SQUARE,22,1,41.927702,-87.681329,"(41.927702, -87.681329)"
251309,4815 S Western Blvd,60609,Residential,"50,000 - 250,000 Sq Ft",2018,NEW CITY,61,15,41.80625486,-87.68314932,"(41.80625486, -87.68314932)"
251310,3400 N Western Ave,60618,Commercial,"50,000 - 250,000 Sq Ft",2018,NORTH CENTER,5,47,41.943184,-87.6882055,"(41.943184, -87.6882055)"
251314,2300 W Wabansia Ave,60647,Residential,"50,000 - 250,000 Sq Ft",2018,WEST TOWN,24,32,41.91287091,-87.68444068,"(41.91287091, -87.68444068)"
251315,2550 N Clybourn St,60614,Commercial,"50,000 - 250,000 Sq Ft",2018,LINCOLN PARK,7,32,41.92777731,-87.67299035,"(41.92777731, -87.67299035)"
251320,370 N Desplaines St,60661,Commercial,"50,000 - 250,000 Sq Ft",2018,WEST TOWN,24,42,41.88836058,-87.6443069,"(41.88836058, -87.6443069)"
251341,60 E Monroe St,60603,Residential,"> 250,000 Sq Ft",2018,LOOP,32,42,41.880821,-87.62572,"(41.880821, -87.62572)"
251343,3180 N Lake Shore Dr,60657,Residential,"> 250,000 Sq Ft",2018,LAKE VIEW,6,44,41.93904206,-87.63916169,"(41.93904206, -87.63916169)"
251318,87 W 87th St,60620,Commercial,"50,000 - 250,000 Sq Ft",2018,CHATHAM,44,21,41.73449408,-87.62742921,"(41.73449408, -87.62742921)"
251319,4660 W Irving Park Rd,60641,Commercial,"50,000 - 250,000 Sq Ft",2018,PORTAGE PARK,15,45,41.95550602,-87.74485142,"(41.95550602, -87.74485142)"
251316,1763 W Howard St,60626,Commercial,"50,000 - 250,000 Sq Ft",2018,ROGERS PARK,1,49,42.01936658,-87.67528214,"(42.01936658, -87.67528214)"
