BBL,StreetNumber,StreetName,Boroguth,ZipCode_ll84,SourceEUI,WeatherNormalizedSourceEUI,ENERGYSTARScore,Reported_Property_FloorArea_Building,DOF_Property_FloorArea_Buildngs_and_Parking,Primary_Property_Type_Self_Selected,DOF_Number_of_Buildings,TotalEnergy,Borough,Block,Lot,ZipCode_pluto,Address,LandUse,BldgArea,BldgClass,AssessTot,AssessLand,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt,YearAlter1,YearAlter2,BldgFront,BldgDepth,AreaUnitPrice
4019370001,54-09,100 STREET,QUEENS,11368,136.2,133.4,54,133158,266316,Multifamily Housing,2,36272239.2,QN,1937,1,11368,54-09 100 STREET,3,266316,D1,12983400,4286250,127000,2,8,296,296,0,266316,1989,0,0,170,60,48.75185869418285
1013760036,540,PARK AVENUE,MANHATTAN,10065,230.2,223.3,49,32e4,268467,Hotel,1,61801103.4,MN,1376,36,10065,540 PARK AVENUE,5,268467,H1,68084100,22680000,24903,1,20,6,0,0,0,1962,1983,0,99,238,253.60323615192928
1013030001,299,PARK AVENUE,MANHATTAN,10017,255.3,253.8,51,1278462,1039281,Financial Office,1,265328439.3,MN,1303,1,10017,299 PARK AVENUE,5,1039281,O4,187420500,1952550,40166,1,42,16,0,1039281,0,1966,2014,0,159,149,180.3366943107783
1008087501,401,7 AVENUE,MANHATTAN,10001,206.6,206.6,51,1412862,1213324,Hotel,1,250672738.4,MN,808,7501,10001,401 7 AVENUE,5,1213324,RC,120870000,28420200,79000,1,23,2,0,318309,0,1917,0,0,198,385,99.61889816734853
1012920037,444,PARK AVENUE,MANHATTAN,10022,294.3,292.3,57,324528,296915,Office,1,87382084.5,MN,1292,37,10022,444 PARK AVENUE,5,296915,O4,110887650,13545000,13375,1,32,62,0,296915,0,1972,1989,0,134,100,373.4659751107219
1013087502,399,PARK AVENUE,MANHATTAN,10022,242.9,,72,1711084,1526121,Office,1,370694790.9,MN,1308,7502,10022,399 PARK AVENUE,5,1526121,RB,462037950,78750000,81325,1,39,2,0,1526121,0,1969,0,0,0,0,302.75315653214915
1000167517,70,BATTERY PLACE,MANHATTAN,10280,130.6,130.6,69,457771,508458,Multifamily Housing,1,66404614.8,MN,16,7517,10280,70 BATTERY PLACE,4,407751,RM,58251145,5400000,35352,1,33,248,245,70281,337470,2006,0,0,200,198,142.8596005895755
1000160185,211,NORTH END AVENUE,MANHATTAN,10282,151.5,151.5,27,3e5,278142,Multifamily Housing,1,42138513,MN,16,185,10282,211 NORTH END AVENUE,3,278142,D8,44185050,2601000,14451,1,24,256,253,2000,276141,2004,0,0,196,70,158.85788554047932
1000160180,20,RIVER TERRACE,MANHATTAN,10282,182,181.2,8,364339,356786,Multifamily Housing,1,64935052,MN,16,180,10282,20 RIVER TERRACE,3,356786,D8,57707100,3073500,16653,1,27,294,293,21847,334939,2002,0,0,71,121,161.7414920989052
1008260001,736,AVENUE OF THE AMER,MANHATTAN,10010,177.6,174.9,23,284511,296400,Multifamily Housing,1,52640640,MN,826,1,10010,736 AVENUE OF THE AMER,4,296400,D6,41868000,9405000,25181,1,29,306,301,31400,265000,1999,0,0,0,0,141.25506072874495
5024000375,283,PLATINUM AVENUE,STATEN ISLAND,10314,107.9,104.8,90,188744,190491,Retail Store,1,20553978.9,SI,2400,375,10314,283 PLATINUM AVENUE,5,183983,K3,9140850,6489900,627049,1,2,1,0,183983,0,1975,0,0,322,258,49.6831228972242
3051330014,2360,BEDFORD AVENUE,BROOKLYN,11226,146.4,141.8,72,187823,175875,Retail Store,1,25748100,BK,5133,14,11226,2360 BEDFORD AVENUE,5,175875,K3,6698700,2283750,126877,1,3,1,0,175875,0,1932,0,0,220,262,38.08784648187633
1012910051,555,MADISON AVENUE,MANHATTAN,10022,138.6,137.2,89,498531,369787,Office,1,51252478.2,MN,1291,51,10022,555 MADISON AVENUE,5,369787,O4,52653150,11475000,20425,1,33,2,0,369787,0,1962,0,2013,125.42,122,142.38777999226582
1010680001,424,10 AVENUE,MANHATTAN,10001,487.6,484.7,36,861357,1104505,Hospital (General Medical & Surgical),1,538556638,MN,1068,1,10019,424 10 AVENUE,8,1104505,I1,203084550,16700400,100959,1,16,1,0,1104505,0,1992,0,0,150,250,183.86928986287975
1018660001,1091,AMSTERDAM AVENUE,MANHATTAN,10025,287.7,280.1,97,1134614,577649,Hospital (General Medical & Surgical),7,166189617.3,MN,1866,1,10025,1091 AMSTERDAM AVENUE,8,333122,I1,22366350,5625000,64954,3,9,1,0,333122,0,1954,0,0,201.83,315.73,67.14161778567612
1013360031,338,EAST   44 STREET,MANHATTAN,10017,261.8,,,208203,246215,Office,1,64459087,MN,1336,31,10017,338 EAST 44 STREET,5,246215,O9,24524100,4590000,22590,1,15,44,29,224065,22150,1987,0,0,225,100,99.60441077919704
1000200016,55,BROADWAY,MANHATTAN,10006,208.5,206.8,79,363378,309381,Office,1,64505938.5,MN,20,16,10006,55 BROADWAY,5,309381,O4,35260650,6165000,15722,1,31,60,0,309381,0,1983,0,0,79,201,113.97160782336343
1011370010,1945,BROADWAY,MANHATTAN,10023,235.7,231.6,,365e3,360120,College/University,1,84880284,MN,1137,10,10023,1945 BROADWAY,8,360120,W3,140820300,44361450,98581,1,5,2,0,360120,0,1968,2007,2007,200,372,391.03715428190606
1000660001,19,LIBERTY STREET,MANHATTAN,10005,262.7,258.9,51,870210,64e4,Office,1,168128e3,MN,66,1,10045,19 LIBERTY STREET,5,640000,O3,51647400,15300000,49440,1,14,0,0,640000,0,1922,0,0,408,165,80.6990625
1002330026,12,HOWARD STREET,MANHATTAN,10013,180.6,179.8,,142254,129135,Office,1,23321781,MN,233,26,10013,148 LAFAYETTE STREET,5,129135,O6,28888650,2250000,10524,1,13,12,0,129135,0,1930,2007,0,89,114,223.708909280985
1021380040,180,FT WASHINGTON AVENUE,MANHATTAN,10032,806.8,797,,716678,3690546,Office,5,2977532512.8,MN,2138,40,10032,180 FT WASHINGTON AVENUE,8,3693539,I1,355877100,5849550,364433,6,22,1,0,3693539,0,1930,1987,1997,0,310,96.35125011540423
1001010002,39,PARK ROW,MANHATTAN,10038,181.6,178.7,,128572,125840,College/University,1,22852544,MN,101,2,10038,39 PARK ROW,8,125840,W6,11540250,2637000,7865,1,16,1,0,125840,0,1900,1928,0,102,104,91.70573744437381
3076680024,3201,KINGS HIGHWAY,BROOKLYN,11234,287,285.1,100,131151,151720,Hospital (General Medical & Surgical),1,43543640,BK,7668,24,11210,3201 KINGS HIGHWAY,8,151720,I1,10567350,967500,50050,1,3,1,0,151720,0,1947,2000,0,155.83,240.83,69.65034273662009
3019220001,225,STEUBEN STREET,BROOKLYN,11205,267.7,,1,109e3,158540,K-12 School,1,42441158,BK,1922,1,11205,225 STEUBEN STREET,8,158540,W6,12184200,2200950,156700,28,1,1,0,104000,54540,1972,2004,0,140,360.83,76.8525293301375
3019210001,333,WAVERLY AVENUE,BROOKLYN,11205,135.2,,30,72e3,62e3,K-12 School,1,8382400,BK,1921,1,11205,333 WAVERLY AVENUE,8,62000,W6,2162250,222300,15800,1,5,1,0,62000,0,1925,0,0,158,50,34.875
3019470001,65,ST JAMES PLACE,BROOKLYN,11238,168,,20,136e3,12e4,K-12 School,1,2016e4,BK,1947,1,11238,65 ST JAMES PLACE,8,120000,W6,4322250,422550,30000,1,4,1,0,120000,0,1924,1997,1999,200,150,36.01875
3019050120,215,WILLOUGHBY AVENUE,BROOKLYN,11205,96.6,,74,15e3,287e3,Retail Store,1,27724200,BK,1905,120,11205,215 WILLOUGHBY AVENUE,3,402660,D3,17220600,1332000,147860,2,16,187,187,130660,272000,1957,0,0,231,79,42.76709879302638
3019200001,255,RYERSON STREET,BROOKLYN,11205,166.4,,11,1e4,291041,K-12 School,3,48429222.4,BK,1920,1,11205,255 RYERSON STREET,8,291041,W9,36954450,1867500,140000,6,2,3,0,227041,64000,1975,1998,0,42,72,126.97334739778931
1000390004,80,WALL STREET,MANHATTAN,10005,62.1,,100,107751,50044,Office,1,3107732.4,MN,39,4,10005,80 WALL STREET,5,50044,O6,3843900,1161000,4179,1,12,54,0,50044,0,1905,0,0,49,76,76.81040684197906
1000390001,82,WALL STREET,MANHATTAN,10005,51.7,,100,92236,53253,Office,1,2753180.1,MN,39,1,10005,82 WALL STREET,5,53253,O6,4806000,976500,4957,1,12,44,0,53253,0,1902,0,0,92,52,90.24843670779111
2027950014,1780,GRAND CONCOURSE,BRONX,10457,164,162.3,86,179967,243047,Office,1,39859708,BX,2795,14,10457,1780 GRAND CONCOURSE,5,243047,O3,9744750,783000,22879,2,8,14,0,243047,0,1917,1996,2009,147.75,96,40.094097026501046
1008080040,1275,BROADWAY,MANHATTAN,10001,175.4,174.5,83,1011831,1105991,Office,1,193990821.4,MN,808,40,10001,100 WEST 33 STREET,5,1105991,O6,209111400,35370000,79002,1,12,82,0,1105991,0,1911,2001,2016,400,197,189.0715204734939
1013087501,884,3 AVENUE,MANHATTAN,10022,281.8,281.8,53,1750740,1835280,Office,1,517181904,MN,1308,7501,10022,884 3 AVENUE,5,1835280,RC,484324200,64350000,70572,1,60,3,0,1835280,0,1977,0,0,30,405,263.8966261278933
1012900056,540,MADISON AVENUE,MANHATTAN,10022,229,223.4,63,294345,272532,Office,1,62409828,MN,1290,56,10022,540 MADISON AVENUE,5,272532,O4,82949400,9278100,12552,1,37,1,0,272532,0,1971,1997,0,100,125,304.36572585971555
1000860001,90,CHURCH STREET,MANHATTAN,10007,156.8,154.7,86,1234704,1154357,Office,1,181003177.6,MN,86,1,10007,90 CHURCH STREET,5,1154357,O7,108223650,16965000,75460,1,15,4,0,1154357,0,1935,2005,2005,200,372,93.7523227216537
4021620122,61-20,COLONIAL AVENUE,QUEENS,11375,179,,11,428836,428836,Multifamily Housing,2,76761644,QN,2162,122,11375,61-20 COLONIAL AVENUE,3,428836,D4,12329550,2677950,199965,3,14,424,424,0,428836,1965,0,0,360,200,28.75120092529545
1012850015,432,MADISON AVENUE,MANHATTAN,10017,183.4,,75,462725,401686,Office,1,73669212.4,MN,1285,15,10017,444 MADISON AVENUE,5,401686,O4,84353850,12690000,16575,1,42,7,0,401686,0,1931,1997,0,200,95,209.99947720358688
1012940001,761,5 AVENUE,MANHATTAN,10022,296.8,294.9,50,1864977,1824820,Office,1,541606576,MN,1294,1,10022,761 5 AVENUE,5,1824820,O4,874364850,106200000,84350,1,50,1,0,1824820,0,1968,0,0,200.67,314.67,479.15128615425084
2051410020,300,BAYCHESTER AVENUE,BRONX,10475,152.8,153.1,75,134028,134100,Retail Store,1,20490480,BX,5141,20,10475,300 BAYCHESTER AVENUE,5,134100,K1,7935750,2497950,427032,2,1,1,0,134100,0,1994,0,0,1e3,134.1,59.17785234899329
1012640005,1230,AVENUE OF THE AMER,MANHATTAN,10020,232.8,231.4,59,730615,1898151,Office,4,441889552.8,MN,1264,5,10020,1230 AVENUE OF THE AMER,5,1898155,O9,350518500,81450000,142087,3,22,230,0,1898151,0,1939,1989,0,201,238,184.66273829060324
1012650050,610,5 AVENUE,MANHATTAN,10112,313.9,307,23,111101,272635,Office,1,85580126.5,MN,1265,50,10020,610 5 AVENUE,5,272637,O5,113406300,45000900,63261,4,6,61,0,272635,0,1937,1999,0,71,201,415.96078301917936
1012660001,1260,AVENUE OF THE AMER,MANHATTAN,10020,293.6,290.4,34,1217115,2734038,Office,7,802713556.8,MN,1266,1,10020,1260 AVENUE OF THE AMER,5,2734038,O4,551242800,111149100,184764,4,31,603,0,2734038,0,1932,2015,0,201,240,201.62221593116115
1012657501,1250,AVENUE OF THE AMER,MANHATTAN,10020,432.5,431.5,22,2911536,2963698,Office,3,1281799385,MN,1265,7501,10020,30 ROCKEFELLER PLAZA,5,2117061,RC,687245850,108408591,107766,1,70,109,0,2117061,0,1937,1989,0,175,545,324.62260180504956
1008820085,381,PARK AVENUE SOUTH,MANHATTAN,10016,591.4,584.7,2,207958,209041,Office,1,123626847.4,MN,882,85,10016,381 PARK AVENUE SOUTH,5,209041,O6,27180000,7605000,12449,1,16,97,0,209041,0,1910,0,0,53.75,162.5,130.02234011509705
1008820003,369,PARK AVENUE SOUTH,MANHATTAN,10016,310.7,307.9,25,104232,89311,Office,1,27748927.7,MN,882,3,10010,369 PARK AVENUE SOUTH,5,89311,O6,8988750,3451500,8032,1,12,17,0,89311,0,1911,0,0,49.33,120.83,100.64549719519432
1005980058,341,HUDSON STREET,MANHATTAN,10014,247,245.2,71,909266,797477,Office,1,196976819,MN,598,58,10014,341 HUDSON STREET,5,797477,O6,104278950,8010000,49755,1,17,24,0,797477,0,1931,2014,2014,199.84,250,130.76107524104142
1006007501,395,HUDSON STREET,MANHATTAN,10014,233.9,232.5,64,623027,583530,Office,1,136487667,MN,600,7501,10014,395 HUDSON STREET,5,579930,RC,123666198,13095000,66355,1,9,2,0,579930,0,1921,0,0,200,340,213.2433190212612
1007570054,330,WEST   34 STREET,MANHATTAN,10001,83,81.4,99,634915,646464,Office,1,53656512,MN,757,54,10001,330 WEST 34 STREET,5,646464,O6,67078800,7200000,46412,2,18,6,0,646464,0,1926,1984,2014,235,194,103.76262251262251
1000750021,40,FULTON STREET,MANHATTAN,10038,200,197.4,63,249167,234553,Office,1,46910600,MN,75,21,10038,40 FULTON STREET,5,234553,O4,17565750,4545000,11828,1,28,34,0,234553,0,1987,1989,0,101,53,74.89032329580095
1012720066,48,WEST   57 STREET,MANHATTAN,10019,219.5,215.1,77,75077,73732,Office,1,16184174,MN,1272,66,10019,48 WEST 57 STREET,5,73732,O6,8927100,2466000,5020,1,16,25,0,73732,0,1927,0,0,50,100,121.07497423099875
1012950040,630,3 AVENUE,MANHATTAN,10017,169.7,167.3,83,232673,210777,Office,1,35768856.9,MN,1295,40,10017,630 3 AVENUE,5,210777,O4,31791150,4590000,12341,1,22,40,0,210777,0,1958,1977,2000,123,100,150.82836362601233
1014400049,1256,2 AVENUE,MANHATTAN,10065,582.7,580.9,,238341,239235,Urgent Care/Clinic/Other Outpatient,1,139402234.5,MN,1440,49,10065,1256 2 AVENUE,8,239235,I5,53395650,7200000,20164,1,16,1,0,239235,0,2006,0,0,100,200,223.1933036554016
1014620001,1250,1 AVENUE,MANHATTAN,10065,626.9,627.9,,1382117,183626,Other - Specialty Hospital,1,115115139.4,MN,1462,1,10065,1250 1 AVENUE,8,183626,I1,19385100,4905000,20083,1,12,1,0,183626,0,1948,2014,0,201,82,105.56838356224064
1009090001,407,3 AVENUE,MANHATTAN,10016,267.1,267.1,1,241489,253489,Multifamily Housing,1,67706911.9,MN,909,1,10016,407 3 AVENUE,3,253489,D4,23553450,2452500,23576,1,20,264,252,15700,237789,1964,1988,0,141,186,92.91704965501462
1008667501,11,EAST   36 STREET,MANHATTAN,10016,255.1,253.3,1,75943,85194,Multifamily Housing,1,21732989.4,MN,866,7501,10016,11 EAST 36 STREET,4,68728,RM,10903361,2250026,4945,1,14,69,66,8292,58190,1912,0,0,0,0,158.64510825282272
3002530057,68,REMSEN STREET,BROOKLYN,11201,55.4,,100,72050,66500,Multifamily Housing,1,3684100,BK,253,57,11201,68 REMSEN STREET,3,66500,D4,5864850,389250,9600,1,10,103,103,0,66500,1928,0,0,64,120,88.19323308270677
