PropertyId,PropertyName,BBL10digits,PostalCode,StreetNumber,StreetName,Borough_ll84,DOFGrossFloorArea,PrimaryPropertyTypeSelfSelected,ListofAllPropertyUseTypesatProperty,LargestPropertyUseType,LargestPropertyUseTypeGrossFloorArea,X2ndLargestPropertyUseType,X2ndLargestPropertyUseGrossFloorArea,X3rdLargestPropertyUseType,X3rdLargestPropertyUseTypeGrossFloorArea,YearBuilt_ll84,NumberofBuildingsSelfreported,Occupancy,MeteredAreas.Energy.,ENERGYSTARScore,WeatherNormalizedSiteElectricity_kWh,SourceEUI,SiteEUI,BBL,Borough_pluto,Block,Lot,ZipCode,Address,LandUse,BldgArea,BldgClass,AssessTot,AssessLand,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt_pluto,YearAlter1,YearAlter2,BldgFront,BldgDepth
2790739,116 Central Park Condominium,1010117503,10019,116,CENTRAL PARK SOUTH,Manhattan,101033,Multifamily Housing,"Medical Office, Multifamily Housing, Parking",Multifamily Housing,83299,Medical Office,7854,Parking,4981,1950,1,100,Whole Building,10,807688.3,187.5,117.3,1010117503,MN,1011,7503,10019,116 CENTRAL PARK SOUTH,4,91075,RM,14404879,3516756,13512,1,18,80,79,12835,78240,1950,1986,0,116.8,100.5
2614199,100 Central Park South,1010117505,10019,1431,AVENUE OF THE AMER,Manhattan,93135,Multifamily Housing,Multifamily Housing,Multifamily Housing,100840,,,,,1918,1,100,Whole Building,48,720023.2,138.2,74.6,1010117505,MN,1011,7505,10019,100 CENTRAL PARK SOUTH,4,76615,RM,11625303,4581004,7179,1,14,80,79,7154,69461,1918,0,0,100,71
2772636,230 West 41st Street,1010120015,10128,219,WEST 40 STREET,Manhattan,268420,Office,Office,Office,319219,,,,,1923,1,100,Whole Building,67,5627809.3,221.5,86.5,1010120015,MN,1012,15,10018,219 WEST 40 STREET,5,268420,O4,27584100,5400000,22713,1,20,17,0,268420,0,1923,0,0,80,197.5
5780464,215 W 40th St,1010120023,10018,215,WEST 40 STREET,Manhattan,65186,Office,"Office, Restaurant",Office,61806,Restaurant,6017,,,1924,1,100,Whole Building,88,498821.3,126.1,71.6,1010120023,MN,1012,23,10018,215 WEST 40 STREET,5,65186,O6,6389100,1395000,4937,1,14,16,0,65186,0,1924,0,0,50,98
5979505,220 West 41st Street,1010120042,10036,220,WEST 41 STREET,Manhattan,141335,Hotel,Hotel,Hotel,176668,,,,,2013,1,100,Whole Building,53,1808068.2,147.8,69.2,1010120042,MN,1012,42,10036,220 WEST 41 STREET,5,141335,H2,24313500,5599350,8295,1,30,1,0,21114,0,2013,0,0,82.48,98.33
2684811,NEW YORK TIMES BUILDING,1010127501,10018,620,8 AVENUE,Manhattan,1266887,Office,"Data Center, Food Service, Office, Other, Social/Meeting Hall",Office,1459960,Social/Meeting Hall,24742,Food Service,16695,2007,1,100,Whole Building,61,25173686.4,269,140,1010127501,MN,1012,7501,10018,620 8 AVENUE,5,1259189,RI,360478085,11044362,79000,1,52,57,0,1259189,0,2003,0,0,197,400
2597872,New Amsterdam Theater,1010130039,10036,214,WEST 42 STREET,Manhattan,119905,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,119905,,,,,1903,1,100,Whole Building,,3314315.8,326.2,120.7,1010130039,MN,1013,39,10036,214 WEST 42 STREET,5,119905,J4,11998350,4500000,19250,1,8,1,0,119905,0,1930,2008,0,25,197.5
3529871,17148 - 220 West 42nd Street,1010130042,10036,221,WEST 41 STREET,Manhattan,235300,Office,Office,Office,227685,,,,,1913,1,100,Whole Building,79,4469101.2,218.4,73.7,1010130042,MN,1013,42,10036,221 WEST 41 STREET,5,235300,O4,79121250,14400000,10109,1,25,1,0,235300,0,1921,1999,0,100,99
2785224,11 Times Square,1010137501,10036,640,8 AVENUE,Manhattan,991439,Office,"Financial Office, Food Sales, Office, Other, Parking, Retail Store",Office,1090408,Retail Store,31820,Other,8320,2011,1,85,Whole Building,46,23159196.7,251,99.2,1010137501,MN,1013,7501,10036,640 8 AVENUE,5,789726,RC,210873150,54000000,37854,1,40,2,0,789726,0,2007,0,0,0,0
3126943,243 West 42nd Street,1010140001,10036,660,8 AVENUE,Manhattan,150000,Office,Office,Office,157500,,,,,1998,1,100,Whole Building,73,1759709.9,198,104.9,1010140001,MN,1014,1,10036,660 8 AVENUE,4,150000,K4,73318950,31500000,40200,1,6,16,0,150000,0,1998,0,0,400,100
1370307,3 Times Square Associates LLC,1010140033,10001,3,TIMES SQUARE,Manhattan,855000,Office,"Financial Office, Non-Refrigerated Warehouse, Office, Restaurant, Retail Store",Office,772197,Non-Refrigerated Warehouse,29262,Retail Store,23456,1998,1,100,Whole Building,30,28252808,421.7,171.2,1010140033,MN,1014,33,10036,3 TIMES SQUARE,5,855000,O4,240223950,19215000,29630,1,32,2,0,855000,0,1999,1988,0,200,164
3280228,The Westin NY at Times Square,1010140058,10036,270,WEST 43 STREET,Manhattan,690000,Hotel,Hotel,Hotel,706382,,,,,1990,1,100,Whole Building,1,9988356,5828.1,4770,1010140058,MN,1014,58,10036,270 WEST 43 STREET,5,690000,H2,122642550,22545000,17574,1,46,2,0,1590,0,2000,0,0,175,100
2807294,The Times Square,1010150001,10036,680,8 AVENUE,Manhattan,211466,Multifamily Housing,"Food Service, Multifamily Housing, Retail Store",Multifamily Housing,208612,Retail Store,13352,Food Service,3500,1920,1,100,Whole Building,74,3155201.5,218.2,110.9,1010150001,MN,1015,1,10036,680 8 AVENUE,3,211466,D5,18192150,4410000,17575,1,15,656,652,3740,207726,1920,1986,0,75,200
3337189,1501 Broadway,1010150029,10036,1493,BROADWAY,Manhattan,686603,Office,"Food Sales, Office, Other, Retail Store, Vocational School",Office,648951,Retail Store,31206,Food Sales,6470,1926,1,100,Whole Building,54,12479246.3,259,124,1010150029,MN,1015,29,10036,1493 BROADWAY,5,686603,O4,98882550,21555000,41586,1,32,201,0,686603,0,1926,1968,1989,200.83,207
3120476,Sardi Building,1010150049,10036,234,WEST 44 STREET,Manhattan,55486,Office,"Office, Restaurant",Office,37383,Restaurant,18103,,,1928,1,100,Whole Building,,1382704,350.3,158.2,1010150049,MN,1015,49,10036,234 WEST 44 STREET,5,55486,O6,5262750,1170000,5698,1,11,21,0,55486,0,1927,0,0,56.75,90
3070619,229 West 43rd,1010157501,10036,229,WEST 43 STREET,Manhattan,682843,Office,Office,Office,481483,,,,,1913,1,95,Whole Building,23,14250488.9,377,148.6,1010157501,MN,1015,7501,10036,229 WEST 43 STREET,5,589617,RC,155087100,16830000,50635,1,18,2,0,589617,0,1912,2008,0,318,200
5990844,Even Hotel: 219 west 44 street,1010160036,10036,1515,BROADWAY,Manhattan,1721672,Hotel,Hotel,Hotel,1754156,,,,,1970,1,100,Whole Building,100,1018847.8,9.2,4.8,1010160036,MN,1016,36,10036,1515 BROADWAY,5,1721672,O4,374900850,53550000,65765,1,53,1,0,1721672,0,1970,1990,2013,200.83,308.25
2811143,Row NYC,1010167501,10036,700,8 AVENUE,Manhattan,525266,Hotel,Hotel,Hotel,542940,,,,,1928,1,100,Whole Building,33,6459771.9,198.2,106.3,1010167501,MN,1016,7501,10036,700 8 AVENUE,5,487156,RC,111112650,30284550,19982,1,30,1332,0,26883,0,1961,0,0,100,200
3351449,33789-New York Marriott Marquis Hotel,1010170029,10036,1535,BROADWAY,Manhattan,1800000,Hotel,Hotel,Hotel,1825000,,,,,1985,1,100,Whole Building,22,38289278.6,296.5,139.9,1010170029,MN,1017,29,10036,1535 BROADWAY,5,1800000,H2,426800700,86850000,74287,1,58,7,0,48000,0,1985,2003,2014,80.08,148.92
3261559,Hotel Edison,1010180018,10036,219,WEST 46 STREET,Manhattan,399325,Hotel,Hotel,Hotel,480000,,,,,1931,1,100,Whole Building,81,3532844.5,148.5,90.8,1010180018,MN,1018,18,10036,219 WEST 46 STREET,5,399325,H2,35566200,22275000,29500,1,22,2,0,0,0,1930,0,0,217.5,200.83
1518777,W New York - Times Square,1010187501,10036,1567,BROADWAY,Manhattan,366036,Hotel,Hotel,Hotel,324701,,,,,2003,1,100,Whole Building,26,6319532.3,288.2,132.6,1010187501,MN,1018,7501,10036,1567 BROADWAY,5,387923,RC,104168700,3881700,11293,1,54,4,0,56783,0,2000,0,0,0,0
2564712,247 West 46th Street,1010187502,10036,247,WEST 46 STREET,Manhattan,324126,Multifamily Housing,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,307057,Parking,23760,Retail Store,6183,2006,1,100,Whole Building,,2811326.9,124.3,56.2,1010187502,MN,1018,7502,10036,247 WEST 46 STREET,4,267396,RM,51966486,1846801,14552,1,43,220,218,31431,235965,2006,0,0,120,125
4044331,Biltmore Towers,1010190001,10036,770,8 AVENUE,Manhattan,463143,Multifamily Housing,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,339890,Retail Store,35000,Parking,21350,2003,1,100,Whole Building,,2179608.4,174.4,126.2,1010190001,MN,1019,1,10036,770 8 AVENUE,4,463143,D6,53893350,4950000,13983,1,52,465,464,47200,415943,2001,0,0,139,100
2920816,234 West 48th Street,1010190055,10036,234,WEST 48 STREET,Manhattan,117102,Hotel,Hotel,Hotel,122957,,,,,1927,1,100,Whole Building,46,1832079.3,240.2,128.3,1010190055,MN,1019,55,10036,234 WEST 48 STREET,5,117102,H2,25439400,8415000,9550,1,16,3,0,7000,0,1927,1989,0,101,96
2902804,1585 Broadway,1010197502,10036,1585,BROADWAY,Manhattan,1346418,Office,"Data Center, Office, Other, Other - Recreation",Office,1396638,Data Center,49825,Other - Recreation,18000,1988,1,100,Whole Building,82,33326621.4,262.6,93.6,1010197502,MN,1019,7502,10036,1585 BROADWAY,5,1028336,RC,275760005,40248001,50657,1,42,42,0,1028336,0,1987,0,0,206,277
2665877,Stonehenge - 235 West 48th Street,1010200005,10016,235,WEST 48 STREET,Manhattan,475327,Multifamily Housing,"Multifamily Housing, Office, Parking, Retail Store",Multifamily Housing,400471,Parking,34727,Office,26800,1990,1,100,Whole Building,,3796397.6,157,89.9,1010200005,MN,1020,5,10036,235 WEST 48 STREET,3,475327,D8,67712400,13590000,24100,1,42,483,477,64132,411195,1989,0,0,200,112
2435222,1601 Broadway - Crowne Plaza,1010200046,10019,1601,BROADWAY,Manhattan,843131,Hotel,"Hotel, Office, Other, Parking, Retail Store, Swimming Pool",Hotel,590696,Office,157464,Parking,36063,1989,1,100,Whole Building,54,11203749.6,209.4,95.9,1010200046,MN,1020,46,10019,1601 BROADWAY,5,843131,H1,120010050,47700000,35275,1,46,10,0,277663,0,1987,2005,0,202.08,200.75
4978693,Time Hotel: 224 West 49th St,1010200051,10019,224,WEST 49 STREET,Manhattan,96000,Hotel,Hotel,Hotel,102400,,,,,1927,1,100,Whole Building,46,1555199.9,237,122.5,1010200051,MN,1020,51,10019,224 WEST 49 STREET,5,96000,HB,13524300,5085000,6527,1,15,4,0,5000,0,1927,1987,1998,65,89
3944375,Hilton Garden Inn Times Square,1010207501,10019,790,8 AVENUE,Manhattan,238667,Hotel,"Hotel, Parking, Restaurant",Hotel,192761,Parking,42072,Restaurant,4500,1962,1,100,Whole Building,53,2937086.3,233.7,122.9,1010207501,MN,1020,7501,10019,790 8 AVENUE,5,238667,RH,47867400,7353000,16065,1,14,1,0,42072,0,1962,0,0,0,0
4926903,1600 Broadway,1010207502,10019,1600,BROADWAY,Manhattan,195190,Multifamily Housing,"Multifamily Housing, Retail Store",Multifamily Housing,200894,Retail Store,30034,,,2006,1,100,Whole Building,13,4394878.8,225.7,83.8,1010207502,MN,1020,7502,10019,1600 BROADWAY,4,160008,RM,49810374,4544998,12550,1,25,138,137,29021,130987,2005,0,0,0,0
4586522,The Brill Building,1010210019,10019,1613,BROADWAY,Manhattan,158150,Office,"Office, Retail Store",Office,126806,Retail Store,54120,,,1930,1,100,Whole Building,,1173544.9,98.6,49.9,1010210019,MN,1021,19,10019,1613 BROADWAY,5,158150,O6,21440700,8280000,13050,1,11,24,0,158150,0,1930,0,0,124,110
1721249,Hines 750 Seventh,1010210026,10019,750,7 AVENUE,Manhattan,561139,Office,"Data Center, Office",Office,631551,Data Center,11750,,,1990,1,100,Whole Building,86,9820866,190.6,73.6,1010210026,MN,1021,26,10019,750 7 AVENUE,5,561139,O4,97433100,17100000,22015,1,35,0,0,561139,0,1988,1983,0,100.42,138.92
4952480,CitizenM New York City Times Square,1010210050,10019,218,WEST 50 STREET,Manhattan,84577,Hotel,"Hotel, Restaurant",Hotel,81650,Restaurant,1556,,,2012,1,100,Whole Building,49,1797901,287.1,126.7,1010210050,MN,1021,50,10019,218 WEST 50 STREET,5,84577,H3,23114700,2213100,6025,1,23,1,0,0,0,2012,0,0,60,100.41
2781523,The Pearl Hotel,1010217501,10019,233,WEST 49 STREET,Manhattan,63879,Hotel,Hotel,Hotel,63879,,,,,2010,1,100,Whole Building,9,980425.9,218.7,102.3,1010217501,MN,1021,7501,10019,233 WEST 49 STREET,5,43994,RH,11234250,3660750,5423,1,14,2,0,4440,0,1948,2007,0,54,98
3120687,Winter Garden,1010220026,100196852,1634,BROADWAY,Manhattan,81183,Other - Entertainment/Public Assembly,"Other - Entertainment/Public Assembly, Restaurant, Retail Store",Other - Entertainment/Public Assembly,62273,Restaurant,16094,Retail Store,1575,1923,1,100,Whole Building,,2753347.9,464.6,199.3,1010220026,MN,1022,26,10019,1634 BROADWAY,5,81183,J4,12764250,8505000,22744,1,5,8,0,81183,0,1910,1911,2004,159.42,149.75
4409212,"1650 Broadway, New York",1010220035,10019,1648,BROADWAY,Manhattan,95962,Other,"Office, Retail Store",Office,83546,Retail Store,19494,,,1900,1,100,Whole Building,,2260265.3,336.2,169.5,1010220035,MN,1022,35,10019,1648 BROADWAY,5,95962,O6,12962700,3510000,7800,1,13,87,0,95962,0,1922,0,0,41.58,158.92
1472861,1633 Broadway - Paramount Plaza,1010220043,10019,1631,BROADWAY,Manhattan,2438059,Office,"Office, Parking, Performing Arts",Office,2692740,Performing Arts,145192,Parking,81688,1970,1,85,Whole Building,80,35270574.2,191.9,91.2,1010220043,MN,1022,43,10019,1631 BROADWAY,5,2438059,O4,445149000,61200000,90400,1,48,47,0,2438059,0,1972,1989,0,170,335
2710741,Gold - 840 8th Ave,1010220061,10019,834,8 AVENUE,Manhattan,215099,Multifamily Housing,"Multifamily Housing, Retail Store",Multifamily Housing,197309,Retail Store,6469,,,1920,1,100,Whole Building,63,1063097.9,125.8,83.4,1010220061,MN,1022,61,10019,834 8 AVENUE,3,215099,D8,24535800,4050000,15058,1,15,285,278,9834,205265,1925,1981,0,151,100
3264953,Novotel Hotel,1010230018,10019,1651,BROADWAY,Manhattan,325216,Hotel,Hotel,Hotel,262051,,,,,2000,1,100,Whole Building,33,4273693.2,268.8,133.1,1010230018,MN,1023,18,10019,1651 BROADWAY,5,325216,H2,59895900,25110000,21275,1,26,1,0,85216,0,1929,2012,2012,201,108.17
4479646,Manhattan At Time Square Hotel,1010230029,10019,1652,BROADWAY,Manhattan,461591,Hotel,Hotel,Hotel,461591,,,,,1962,1,90,Whole Building,12,4394654.9,229.7,138.6,1010230029,MN,1023,29,10019,1652 BROADWAY,5,461591,H3,72204750,29340000,33266,1,22,14,0,94000,0,1963,0,0,196,163
4408641,The Ellington,1010230061,10019,260,WEST 52 STREET,Manhattan,190289,Multifamily Housing,"Bank Branch, Multifamily Housing, Retail Store",Multifamily Housing,199439,Bank Branch,1600,Retail Store,600,1987,1,100,Whole Building,,1466387.1,148.6,90.6,1010230061,MN,1023,61,10019,260 WEST 52 STREET,4,190289,D6,24629850,6165000,11350,1,26,217,215,5708,184581,1987,0,0,77,117
2668927,888,1010240001,10019,870,8 AVENUE,Manhattan,380441,Multifamily Housing,"Multifamily Housing, Parking, Restaurant, Retail Store",Multifamily Housing,448000,Parking,30000,Retail Store,6960,1960,1,100,Whole Building,69,2520126.8,108.9,65.9,1010240001,MN,1024,1,10019,870 8 AVENUE,4,380441,D6,34304400,7560000,22915,1,20,387,381,40085,340356,1965,0,0,200.83,112
2680658,Broadway 52nd LP,1010240015,10019,1675,BROADWAY,Manhattan,751856,Office,"Office, Parking",Office,752000,Parking,13412,,,1989,1,85,Whole Building,88,9911778.1,162.6,62,1010240015,MN,1024,15,10019,1675 BROADWAY,5,751856,O4,162515250,31005000,23900,1,35,1,0,751856,0,1987,0,0,100.33,199
2712464,SL Green Realty Corporation 810 Seventh Avenue,1010240038,10019,1680,BROADWAY,Manhattan,701095,Office,"Bank Branch, Office, Other - Entertainment/Public Assembly, Outpatient Rehabilitation/Physical Therapy, Parking",Office,654270,Parking,44201,Other - Entertainment/Public Assembly,23362,1969,1,100,Whole Building,66,11267840.2,251.7,120.8,1010240038,MN,1024,38,10019,1680 BROADWAY,5,701095,O4,99705600,30780000,26525,1,41,26,0,701095,0,1969,0,0,170.42,150
2921576,CBS  Ed Sullivan Theater 1697 Broadway,1010250043,10019,1697,BROADWAY,Manhattan,96067,Office,Office,Office,105950,,,,,1927,1,100,Whole Building,48,2163199.6,252,97.3,1010250043,MN,1025,43,10019,1697 BROADWAY,5,96067,O6,8677800,2578500,17527,1,13,2,0,96067,0,1927,0,0,50,163
3533683,230 West 54th Street,1010250044,10019,1701,BROADWAY,Manhattan,88110,Hotel,"Hotel, Other - Entertainment/Public Assembly, Retail Store",Hotel,96921,Other - Entertainment/Public Assembly,900,Retail Store,800,1930,1,100,Whole Building,,1254618.8,225.2,125.1,1010250044,MN,1025,44,10019,1701 BROADWAY,5,88110,H3,6332850,1710000,9150,1,13,7,0,0,0,1930,0,0,101,91
2796780,254 W 54th Street,1010250058,10019,254,WEST 54 STREET,Manhattan,60000,Office,Office,Office,72000,,,,,1926,1,100,Whole Building,70,906942.9,195.6,96.6,1010250058,MN,1025,58,10019,254 WEST 54 STREET,5,60000,O6,8186850,1250100,5906,1,17,19,0,60000,0,1926,1989,0,50,111
3540249,Orsid - 200 West 54th St,1010257501,10019,828,7 AVENUE,Manhattan,142081,Multifamily Housing,"Multifamily Housing, Retail Store, Self-Storage Facility",Multifamily Housing,134167,Retail Store,8543,Self-Storage Facility,4294,1916,1,100,Whole Building,63,869385.9,123.9,79.2,1010257501,MN,1025,7501,10019,828 7 AVENUE,4,141350,RM,20711062,2222711,15058,1,13,141,132,11270,130080,1916,1988,0,150,89
3112780,Moinian - 900 Eighth Ave,1010257502,10019,890,8 AVENUE,Manhattan,435366,Multifamily Housing,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,352274,Parking,81451,Retail Store,14702,2003,1,100,Whole Building,2,3812390,225.8,142,1010257502,MN,1025,7502,10019,890 8 AVENUE,4,431567,RM,61629300,5534999,25100,1,43,395,394,89251,342316,2003,0,0,125,200
2669073,205 West 54th Street,1010260026,10019,203,WEST 54 STREET,Manhattan,64757,Multifamily Housing,Multifamily Housing,Multifamily Housing,64747,,,,,1903,1,100,Whole Building,83,362443.6,122.2,80.2,1010260026,MN,1026,26,10019,203 WEST 54 STREET,3,64757,D4,6916050,1350000,7531,1,12,80,77,4600,60157,1903,1985,0,75,99
2727372,850_7th Ave_Texwood,1010260032,10019,848,7 AVENUE,Manhattan,78750,Office,Office,Office,78010,,,,,1901,1,100,Whole Building,100,244336.7,40.4,17.2,1010260032,MN,1026,32,10019,848 7 AVENUE,5,78750,O6,9060750,2470500,7500,1,12,57,0,78750,0,1910,0,0,75,87.5
4412547,Marriott - Granite Broadway,1010267501,10019,1717,BROADWAY,Manhattan,392153,Hotel,"Hotel, Other - Lodging/Residential, Restaurant",Hotel,364000,Restaurant,6000,Other - Lodging/Residential,4000,2013,1,70,Whole Building,14,6272629,228.5,101.9,1010267501,MN,1026,7501,10019,1717 BROADWAY,5,342142,RC,84644014,9415801,10481,1,67,6,0,15693,0,2012,0,0,103,117
2718578,DEPM 2782 - 230 West 55th St,1010267502,10019,230,WEST 55 STREET,Manhattan,253253,Multifamily Housing,"Multifamily Housing, Office, Parking, Retail Store",Multifamily Housing,167005,Parking,23843,Office,6320,1979,1,100,Whole Building,,1906483.3,186.2,105,1010267502,MN,1026,7502,10019,230 WEST 55 STREET,4,233098,RM,31815673,11250000,15940,3,31,236,232,38296,194802,1979,0,0,104,161
2643205,"DuArt Film Laboratories, Inc.",1010270007,10019,245,WEST 55 STREET,Manhattan,61828,Office,Office,Office,70981,,,,,1914,1,85,Whole Building,49,1304078.8,237.5,100,1010270007,MN,1027,7,10019,245 WEST 55 STREET,5,61828,O3,5445450,1626750,6025,1,11,8,0,61828,0,1914,1989,0,60,87
4947027,Park Central Hotel,1010277501,10019,870,7 AVENUE,Manhattan,1050872,Hotel,Hotel,Hotel,1050872,,,,,1925,1,95,Whole Building,89,9050248.3,131,60.8,1010277501,MN,1027,7501,10019,870 7 AVENUE,5,896951,RH,137032656,26381252,35145,1,30,290,0,169110,0,1925,0,0,0,0
3114429,Park Imperial,1010277504,10019,230,WEST 56 STREET,Manhattan,200000,Multifamily Housing,Multifamily Housing,Multifamily Housing,243012,,,,,2003,1,100,Whole Building,15,2418163.7,163.9,80.2,1010277504,MN,1027,7504,10019,230 WEST 56 STREET,3,181683,R4,28750051,4295706,30367,1,53,107,107,0,181683,2002,0,0,0,0
4491465,211 W. 56th St / Carnegie Mews - Compliance,1010280017,10019,1752,BROADWAY,Manhattan,311689,Multifamily Housing,Multifamily Housing,Multifamily Housing,344775,,,,,1977,1,100,Whole Building,16,2238596.8,166.2,112.5,1010280017,MN,1028,17,10019,1752 BROADWAY,4,311689,D6,39844800,13635000,16120,1,36,406,396,56552,255137,1979,0,0,74,196
1273033,888 Seventh Ave,1010280029,10019,888,7 AVENUE,Manhattan,866359,Office,"Office, Parking, Restaurant",Office,833901,Parking,72752,Restaurant,14109,1970,1,100,Whole Building,67,14296893.5,225,94.4,1010280029,MN,1028,29,10106,888 7 AVENUE,5,866359,O4,201549600,27000000,32425,1,45,103,0,866359,0,1970,0,0,186.17,161.75
4409996,Feil - 200 West 57th Street,1010280033,10019,894,7 AVENUE,Manhattan,124782,Office,Office,Office,184405,,,,,1917,1,100,Whole Building,63,3164818.6,219.1,90.1,1010280033,MN,1028,33,10106,894 7 AVENUE,5,124782,O6,32164650,9405000,11350,1,16,95,0,124782,0,1917,1989,2012,98,115
4401675,ESRT - 250 West 57th Street,1010280056,10107,250,WEST 57 STREET,Manhattan,435677,Office,"Bank Branch, Office, Retail Store",Office,427105,Retail Store,44948,Bank Branch,7296,1921,1,80,Whole Building,76,6857157.2,185.4,78.9,1010280056,MN,1028,56,10019,250 WEST 57 STREET,5,435677,O4,68440950,13860000,22075,1,26,186,0,435677,0,1921,2016,2016,240,100
1847014,1755 Broadway & 235 W 56th St,1010287501,10019,235,WEST 56 STREET,Manhattan,729506,Multifamily Housing,"Multifamily Housing, Office",Multifamily Housing,348491,Office,267509,,,1985,1,100,Whole Building,51,6753376.7,179.9,88.1,1010287501,MN,1028,7501,10019,235 WEST 56 STREET,4,729506,RM,92295450,13545000,34221,1,45,483,482,190723,538783,1987,0,0,0,0
4593574,The Argonaut Building,1010287502,10019,224,WEST 57 STREET,Manhattan,127647,Office,"Bank Branch, Office",Office,164754,Bank Branch,4662,,,1909,1,95,Whole Building,85,2222036.9,159.5,61,1010287502,MN,1028,7502,10019,224 WEST 57 STREET,5,98341,RC,26571198,3937500,14200,1,11,4,0,98340,0,1909,0,0,128,136
3527431,1776 Broadway,1010290012,10019,1776,BROADWAY,Manhattan,112100,Office,Office,Office,116443,,,,,1920,1,90,Whole Building,81,1233523.7,171.9,92.3,1010290012,MN,1029,12,10019,1776 BROADWAY,5,112100,O4,12572100,4351500,5057,1,24,46,0,112100,0,1927,0,0,54.25,91
2745652,Osborne Tenants Corp.,1010290027,10019,205,WEST 57 STREET,Manhattan,167076,Multifamily Housing,"Multifamily Housing, Restaurant, Retail Store",Multifamily Housing,167076,Retail Store,5800,Restaurant,2200,1885,1,100,Whole Building,25,1604275.9,164.9,95.4,1010290027,MN,1029,27,10019,205 WEST 57 STREET,3,167076,D4,15859800,7110000,17572,1,15,119,109,10000,157076,1900,1989,0,92,174
2652653,200 West 58th (741),1010290036,10019,910,7 AVENUE,Manhattan,94166,Multifamily Housing,"Multifamily Housing, Retail Store",Multifamily Housing,88560,Retail Store,5600,,,1913,1,100,Whole Building,,,186.2,120.3,1010290036,MN,1029,36,10019,910 7 AVENUE,4,94166,D6,9027000,2362500,10041,1,13,71,61,7500,86666,1913,1980,0,99,86
