SourceEUI,YearAlter1,LandUse,BBL,logkBTU,DOF_Property_Area,BldgClass,AssessTot,AssessLand,BldgArea,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt,BldgFront,BldgDepth,AreaUnitPrice
255,2003,5,1001270018,18.7589371023671,55e4,O3,52189650,7785e3,55e4,42601,1,13,13,0,55e4,0,1987,163,276,94.89027272727273
171.6,0,4,1001327501,17.6620122362592,272896,RM,20237397,5214530,123089,27901,1,11,129,128,13286,109803,1987,,,164.41271762708286
143.3,0,4,1001327503,15.9739330322955,60415,RM,7774651,1548e3,49402,4992,1,13,12,11,3070,46332,2001,49.92,89,157.37522772357394
132.2,1985,3,1001340025,16.2730377889285,88320,D4,9326250,1921500,88320,11245,1,8,46,45,11e3,77320,1915,50,181,105.5961277173913
144,0,4,1001347503,16.5857735778537,110853,RM,7003801,2277e3,111719,10123,1,12,28,27,51e3,60719,1900,101,90,62.69122530634896
119.4,0,4,1001357501,16.4942555246739,122e3,RM,13757850,2515500,117714,9500,1,12,64,63,15740,101974,1915,75,139.75,116.87522299811407
159.8,0,4,1001367502,16.1657874025697,65635,RM,8086737,909001,65635,10120,1,10,25,24,15470,50165,1900,,,123.20769406566619
315.3,0,4,1001367505,16.9296757492888,71407,RM,15770700,2115001,21698,7541,1,13,17,15,6638,15060,2007,75,100.96,726.8273573601253
104.1,1986,3,1001370005,15.8016024966524,7e4,D4,5996700,886500,7e4,12392,1,6,30,29,8053,61947,1915,124,96,85.66714285714286
172.2,0,4,1001377502,17.665502641199,272896,RM,15608264,4874482,103856,27901,1,11,129,128,10125,93731,1987,,,150.2875519950701
143.6,0,3,1001400005,16.7466810994447,130568,D9,17930700,2236500,130568,14506,1,12,123,121,5586,124982,1997,,,137.32844188468843
202,0,4,1001407501,16.8239593329914,100277,RM,13042353,921596,87895,14626,1,11,87,79,16109,71786,1987,78.87,132.1,148.38560782752148
224.9,0,4,1001407502,16.7319701552111,82151,RM,10372504,2088e3,66167,9900,1,10,80,79,8600,57567,1988,,,156.76249489927002
188.8,2006,4,1001407505,16.6747652975639,92418,RM,9926103,1084501,92408,7662,1,16,40,38,5084,87324,1931,100,76,107.41605705133755
143.9,1998,4,1001417504,16.5525025425121,107300,RM,12066299,3483e3,95010,8916,1,12,32,30,14813,80197,1910,,,127.0003052310283
118.5,0,8,1001420100,16.6630161327151,145525,W6,25596000,7695e3,145525,39401,1,10,4,0,145525,0,1984,161,172,175.88730458684074
243.8,0,4,1001427501,19.2381207344246,928915,RM,139980158,15255006,770447,90565,2,32,388,382,208620,561827,2006,461.47,206.18,181.68694017888316
70.2,0,4,1001427502,17.1580872972512,403019,RM,42137085,4011551,403941,34214,1,29,256,253,91890,312051,2005,190.65,221.4,104.314949460441
129.6,1985,3,1001430001,16.1241620133179,77630,D4,7849350,135e4,77630,7834,1,10,45,42,7700,69930,1930,79,101,101.11232770836017
99.3,1983,3,1001430004,16.1478850091441,103750,D4,13068000,1926e3,103750,10053,1,10,46,45,6e3,97750,1900,102,100,125.9566265060241
162.4,1979,3,1001430021,16.019591576097,55800,D4,4813650,1156500,55800,5036,1,13,29,28,1e3,54800,1931,50,100,86.26612903225806
889.5,0,5,1001440040,20.3855233939545,802e3,O3,175599900,13095e3,802e3,52439,1,23,144,0,802e3,0,1930,194.25,329.75,218.95249376558604
284.5,2004,4,1001477509,16.875002838755,74927,RM,8478900,1619999,74927,13144,1,5,24,19,29417,45510,1915,75,176,113.16214448730098
145.9,1985,5,1001480010,16.5979521434361,110750,O1,6157350,2677500,110750,15008,1,7,3,0,110750,0,1920,149,100,55.59683972911964
171.8,0,5,1001480015,18.6091799878161,702815,O3,44109000,6795e3,702815,43492,1,20,10,0,702815,0,1929,325,180,62.76047039405818
163.2,0,5,1001490033,16.5419223485663,93615,O3,7167600,1489500,93615,4726,1,18,41,0,93615,0,1900,50.92,93.67,76.56465310046467
141.2,1989,5,1001500031,17.3914525190455,253033,O3,21222900,2488500,253033,14775,1,18,97,0,253033,0,1910,112,130,83.87404014496133
178.4,1990,5,1001500038,16.9511306790105,128940,O3,9148950,1746e3,128940,7650,1,19,43,0,128940,0,1910,67,122,70.95509539320614
90.8,1998,4,1001507501,15.4589042712692,56968,RM,4836151,1833751,56968,8900,1,7,10,8,30310,26658,1915,,,84.89241328465103
196.8,0,4,1001510001,18.2639504678256,434418,D6,45804600,6885e3,434418,17946,1,53,443,440,26540,407878,1988,50,175,105.43900114636133
205.9,0,5,1001510032,17.1224829707676,132600,O3,7769700,1953e3,132600,9300,1,14,31,0,132600,0,1900,75,120,58.59502262443439
72.7,0,5,1001550003,15.8303584569874,103158,O5,9622350,774e3,103158,9721,1,10,3,0,103158,0,1935,102,109,93.27778747164544
131.6,0,3,1001610001,17.5139204329994,306862,D4,28327950,6165e3,306862,68732,3,25,253,250,0,306862,1965,62.42,89,92.31494939093143
146.1,0,4,1001700001,16.8315223891827,139697,D6,19785150,3532500,139697,12075,1,15,151,147,13697,126e3,1999,116.5,121,141.62902567700093
226,0,4,1001700020,18.2274256978033,364722,D6,38103300,828e4,364721,28302,1,19,339,331,1e4,354721,2001,297.5,106,104.47245977061918
115.7,1984,3,1001720001,16.1954116846327,93378,D0,8265600,1039500,93378,7501,1,12,40,39,7e3,86378,1920,50,150,88.51763798753454
154.6,1999,8,1001720020,17.7089608412128,317464,H8,34781850,8865e3,7e3,18504,1,17,4,0,7e3,0,1920,121,107,4968.835714285714
115.5,0,4,1001727501,16.5806497260506,137500,RM,12551416,2457456,117020,11288,1,24,164,163,11e3,106020,1990,,,107.25872500427278
187.2,0,3,1001727504,16.6847902335744,94147,R4,11402529,809962,75111,7532,1,18,72,72,4222,70889,2007,75,100,151.80904261692694
179.6,0,4,1001730027,18.0799016461047,396e3,D6,42912000,9e6,396e3,28608,1,21,359,358,51750,344250,2005,117,255,108.36363636363636
240.1,0,4,1001737502,16.9913274507319,99735,RM,12015001,2821501,99735,15683,1,7,32,30,32901,66834,1920,175,85,120.46925352183285
143.3,0,4,1001737504,16.9859777448727,166215,RM,15930902,2177999,132235,12422,1,17,97,91,11756,120479,1924,56,203,120.47417098347638
106.7,0,4,1001750033,15.7303899076359,63600,D7,6914700,1111500,63600,7532,1,8,30,28,7e3,56600,1920,50,150,108.72169811320755
260.6,0,5,1001757501,17.0823910957587,100650,RB,6085345,1102943,80149,7495,1,11,17,0,80149,0,1920,,,75.92540143981834
162.3,0,4,1001757504,16.6721032049644,107222,RM,11613598,774e3,86640,5637,1,17,27,24,8025,78615,1915,,,134.04429824561404
122.7,1982,3,1001790017,15.6638834147547,51748,D0,5606100,805500,51748,8956,1,7,38,36,7400,44348,1915,115.58,85,108.334621627889
304.8,0,4,1001790032,16.5963813886645,52930,D6,9071550,517500,52930,6185,1,10,17,16,10088,42842,2008,49.67,124.67,171.38768184394482
127.7,0,3,1001790056,16.0608823203164,73954,D4,6439050,837e3,73954,6797,1,10,49,47,4e3,69954,1919,57,89,87.06831273494335
60.8,1988,6,1001790066,15.047530498268,56384,L2,3900150,393300,56384,5655,1,10,11,0,56384,0,1915,54,108,69.17121878547105
152.2,0,3,1001797506,16.3353925438262,81650,R4,8478902,774002,77625,12464,1,8,30,30,0,77625,1915,125,84.95,109.2290112721417
299.3,1986,5,1001817503,16.5923353267269,53685,RC,5304600,1238399,38213,7337,1,8.5,7,0,38213,0,1915,,,138.81663308298224
225,0,5,1001817504,17.2856368090653,142848,RB,14212800,2205900,133010,10032,1,16,6,0,133010,0,1930,,,106.85512367491167
202.6,0,5,1001860001,19.5931720186065,1594289,O4,170893350,1116e4,1594289,82323,1,39,1,0,1594289,0,1989,230,170,107.19094844159372
200,1980,3,1001870030,16.702810937336,89724,D0,10836450,684e3,89724,7587,2,11,32,15,24e3,65724,1920,75,100,120.77537782533102
423.7,0,5,1001877501,17.107033130775,63450,RB,5621851,948151,50240,7542,1,8,9,0,50240,0,1956,,,111.899900477707
168.4,2003,4,1001887503,16.6036818390534,96504,RM,12038850,1756349,102511,17728,1,6,47,46,13484,89027,1910,,,117.43959184867965
132.4,1985,3,1001887505,16.3425213240031,94532,R4,6673050,711004,70758,13209,1,7,25,25,0,70758,1930,151,84,94.3080641058255
89.3,1988,3,1001890030,15.5040516599399,60600,D4,5253750,36e4,60600,6318,1,9,20,19,7575,53025,1921,72,82,86.69554455445545
182.5,0,4,1001897501,16.2733260334111,63996,RM,6037650,778051,25898,6119,1,10,29,24,15899,9999,1915,,,233.1319020773805
133.2,0,4,1001907503,16.4845121910954,108300,RM,8977052,1060206,82955,13750,2,8,27,23,14926,68029,1915,54.08,175.25,108.21592429630523
145.6,1979,4,1001907504,17.0594830191601,176067,RM,17735845,1122293,158134,14543,1,14,60,57,22987,135147,1905,,,112.1570629972049
152.3,2003,4,1001907505,16.8018648049677,130094,RM,13339348,1351800,111829,8116,1,17,40,37,7079,104750,1924,,,119.2834416832843
717,1986,5,1001920001,20.4792060648959,1092665,O4,121297050,927e4,1092665,46040,1,26,1,0,1092665,0,1913,175,230,111.01028219994234
131.4,0,4,1001937501,16.6542125295561,130088,RM,12785398,1287002,10448,7625,1,15,65,64,10448,0,1915,,,1223.717266462481
1.4,0,5,1001950007,11.358685114456,61219,O9,2861100,697500,61219,5052,1,10,23,0,61219,0,1915,28,174,46.735490615658534
285.2,2008,5,1001960005,16.5900406445363,56210,O1,6052500,675e3,56210,11362,1,5,3,0,56210,0,1915,54,175,107.67657000533713
81,0,6,1001970007,15.3399786443883,56700,L2,2703150,332100,56700,3703,1,14,17,0,56700,0,1928,60,59,47.67460317460318
152.9,0,4,1001980126,16.5353828025188,99270,D7,6685650,873e3,99270,8900,1,13,104,88,42502,56768,1991,,,67.34814143245694
80.8,0,3,1002027501,16.7634072575826,235963,R4,20224354,3289472,176254,25125,1,8,167,167,72803,103451,1985,,,114.74550364814415
120.7,0,4,1002047501,16.2964357505936,99025,RM,13498203,1174502,99233,15832,1,7,62,61,43903,55330,2004,100,80,136.02534439148266
173,0,4,1002067501,16.1972848560406,62567,RM,7201802,679500,54678,10050,1,7,27,23,16022,38656,2003,105,58,131.71297413950765
142.4,0,4,1002087501,16.1908987263902,75528,RM,8329050,72e4,61750,6500,1,12,28,27,4102,57648,1900,,,134.8834008097166
213.5,0,5,1002120045,16.4501237771331,65283,H3,17388000,4815e3,3170,11875,1,6,2,0,3170,0,2005,109.45,142.72,5485.173501577287
81,0,4,1002127501,16.2580314912558,142e3,RM,12015899,2012407,98583,13063,1,11,57,54,8335,90248,1915,,,121.88611626751063
139.5,0,4,1002127503,16.3557778816256,90918,RM,8491053,1904855,79522,21412,1,13,36,33,23467,56055,1890,100,181,106.77614999622746
251.3,2004,4,1002147502,17.4017616246456,143647,RM,13169298,1164154,136472,10873,1,16,48,21,63843,72629,1929,142.67,76,96.49816812239874
207.5,0,4,1002147503,16.9377329612828,109382,RM,13399651,9e5,109390,19282,4,15,35,34,2928,106462,2004,,,122.49429563945516
161.6,2003,4,1002157502,16.0535810228686,58015,RM,6421053,900003,58015,7634,1,9,26,24,4307,53708,1930,,,110.67918641730587
211.6,2000,4,1002157504,17.440938963428,177414,RM,17722804,3015006,176493,22329,1,10,65,63,20814,155679,1913,173,125,100.41646977500524
134.6,0,3,1002177501,16.4250247846433,100984,R4,9665549,1172700,91497,14251,1,11,33,33,0,91497,1853,,,105.63787883755752
99.8,1974,3,1002180024,15.6258873117244,61250,D5,1544400,522e3,61250,7710,1,9,26,24,7e3,54250,1910,76,101,25.21469387755102
151.7,0,4,1002187501,17.20002034637,194486,RM,19054799,3224251,172207,23923,1,13,69,65,30357,141850,2004,118,128,110.65054846783232
88.4,0,4,1002197501,16.0270613127005,103279,RM,8044645,924744,80038,11568,1,9,30,28,8929,71109,1920,,,100.51032009795347
155.8,1984,5,1002200031,15.9027528445643,51750,O9,7497900,801e3,51750,8625,1,6,1,0,51750,0,1915,75,115,144.88695652173914
116.4,0,3,1002207502,16.2711972321025,100124,R4,7182004,2167196,98488,18635,1,7,31,31,2128,96360,1920,,,72.9226301681423
172.9,0,3,1002207503,16.1830280913745,61717,R4,5267707,967506,61717,9154,1,7,33,33,1575,60142,1900,,,85.35260949171217
160.4,1982,5,1002210030,17.7797040269546,328415,O9,20223000,2245500,328415,25415,1,12,35,0,328415,0,1927,200,174,61.577577150860954
16.8,0,5,1002220001,15.2734088587637,255769,O9,12038935,2513250,255769,35127,1,7,12,0,255769,0,1905,174,198,47.06956276953032
123.2,0,4,1002227501,15.8395114801385,61433,RM,5505753,1277103,55184,7800,1,8,34,26,9236,45948,1962,,,99.77082125253696
127.6,0,3,1002240001,17.4787428985968,305542,D8,39780450,2488500,305542,36858,1,15,286,283,34100,271442,2007,161,180,130.19633961943038
114.7,0,4,1002257501,16.0634552454493,82548,RM,5907600,1084500,82548,15700,1,6,41,38,8629,73919,1910,,,71.56563453990405
198.9,1998,5,1002260001,19.1021970812238,993903,O3,98604000,7843950,993903,62613,1,16,67,0,993903,0,1930,372,252,99.20887652014332
132.8,1998,5,1002310026,15.9942825509528,66532,O9,3371400,427500,66532,8402,1,8,8,0,66532,0,1915,87.08,85,50.67336018757891
410,1989,5,1002310035,17.0182570009026,6e4,O9,7170300,787500,6e4,10016,1,5,5,0,6e4,0,1920,50,200,119.505
163.6,2005,4,1002317501,16.1249320693074,61544,RM,7339502,828001,59244,10484,1,5,17,16,18140,41104,1910,50,200,123.88599689420026
221.4,0,5,1002320001,16.3760690589398,58460,O5,7554600,603e3,58460,5905,1,9,6,0,58460,0,1910,61,97,129.22682175846734
180.6,2007,5,1002330026,16.9648982887431,129135,O3,23593950,225e4,129135,10524,1,12,12,0,129135,0,1930,89.58,114.08,182.7076315483796
266.5,0,5,1002377501,16.595905110288,60508,RC,4685852,808650,60883,11282,1,6,11,0,60883,0,1915,,,76.96486704006044
224.2,0,5,1002387501,16.8481400686443,92559,RC,8869052,850501,90169,14006,1,7,52,0,90169,0,1912,149,94,98.3603233927403
88.2,0,4,1002397501,16.1231746509735,113956,RM,7605900,2399400,81961,17766,1,4,81,80,28002,53959,1929,,,92.79901416527373
155,0,3,1002430056,17.4786233854412,251500,D4,8409150,3915e3,251500,71655,2,21,211,211,0,251500,1962,84,75,33.435984095427436
155,0,3,1002440019,16.7762890022547,124600,D4,3471300,976500,124600,24137,1,21,124,124,0,124600,1964,76.58,83.33,27.859550561797754
131.3,1994,8,1002440040,15.8865105825837,60417,I9,4814100,144e4,60417,16665,1,5,129,124,0,60417,1898,140,120,79.68121555191419
231.4,1989,4,1002450001,17.9768587878519,277260,D6,18304200,1057500,277260,31654,1,27,252,250,2e3,275260,1975,161,160,66.01817788357498
20.4,0,4,1002470001,16.3656631348692,627895,D6,50710500,7690050,627895,113690,2,26,491,490,3e3,624895,1979,60,192,80.7627071405251
139.5,0,3,1002480015,17.4065015112591,26e4,D9,6312600,1215e3,26e4,49116,1,21,203,198,24700,235300,1995,,,24.279230769230768
173.7,0,3,1002480070,16.4947582403704,83904,D9,4361850,1345500,83904,20095,1,10,109,109,0,83904,1987,53,139,51.986198512585815
113,1988,6,1002500001,17.2510119702966,274752,E7,14132250,5955750,274752,67870,1,6,2,0,274752,0,1927,410,145.17,51.43638626834382
141,2003,4,1002530001,19.0983290602278,1396625,D6,28104750,10755450,1396625,216905,2,12,1607,1590,33e3,1363625,1935,365,265,20.123333034995078
187.4,2012,4,1002550001,18.6087816696412,644053,D6,34357500,14309550,644053,212250,5,20,724,721,1e4,634053,1963,150,49,53.34576502244381
81.6,1989,4,1002560001,17.5768666800929,527043,D6,20228400,8592300,527043,294793,6,16,611,610,2e3,525043,1954,83,110,38.38092907030356
63.2,0,3,1002560014,15.676932150236,101786,D9,8935650,549e3,101786,15115,1,16,150,150,0,101786,1965,30,159,87.78859568113494
155,0,3,1002590001,16.7886520709885,126150,D4,2362950,1359e3,126150,45788,1,21,124,124,0,126150,1964,83,76,18.731272294887038
155,0,3,1002590071,17.6112721819329,287175,D4,12039750,2169e3,287175,58820,1,21,145,145,0,287175,1964,214,140,41.92478453904414
85.3,1986,3,1002600001,17.5942055786505,513e3,D9,19004400,7294050,513e3,261850,10,6,813,813,0,513e3,1940,131,47,37.045614035087716
148.2,0,3,1002630001,16.9689130248711,158e3,D3,13280850,1840500,158e3,96750,4,6,236,236,0,158e3,1940,165.83,55,84.05601265822784
146.2,0,3,1002630008,18.7203600608007,923e3,D4,38396250,7155e3,923e3,212250,2,20,837,833,0,923e3,1955,311,127,41.59940411700975
149,0,3,1002670001,16.8248710441304,136070,D4,5890500,1647e3,136070,53460,2,21,143,141,9860,126210,1964,83,76.58,43.29021827000808
198,0,4,1002747502,16.4034127791326,67181,RM,5465250,674977,74881,11160,1,11,82,80,23331,51550,2002,75,,72.98580414257289
159,0,4,1002777501,16.094899590475,61451,RM,5816251,1426501,57578,16383,1,15,96,74,11338,46240,1989,,138,101.01516204105735
155,0,4,1002830024,16.2613484497199,74453,D7,7928100,144e4,74453,12002,1,8,89,83,3150,71303,2001,,,106.48462788604891
144,2006,4,1002847503,15.8029618029245,50673,RM,3807444,274498,45e3,5217,1,10,33,30,4310,40690,1912,52.17,100,84.60986666666666
127.7,0,3,1002899001,18.8620760291281,1217600,D4,83400750,2007e4,1217600,222810,1,44,790,762,3e4,1187600,1977,225,187.5,68.4960167542707
151.3,0,3,1003070001,16.6208326316745,109269,D3,10909350,2677500,109269,39631,2,5,104,104,0,109269,1973,155,95,99.83938720039535
148.9,2013,3,1003110013,18.8438107378447,1025341,D4,55944000,8955e3,1025341,293600,4,21,893,866,85257,940084,1960,170,224,54.5613605619984
45.5,0,3,1003150001,17.6860904385106,1054290,D4,54542250,729e4,1054290,211025,2,20,880,880,19350,1034940,1960,312.58,127.5,51.733631164100956
146.4,0,3,1003210001,19.0098830729956,1231250,D4,40939200,8595450,1231250,298550,3,2,842,839,1e3,1230250,1955,142,193,33.2501116751269
9.3,0,3,1003230001,17.1267536911807,2948300,D3,116600850,32398200,2948300,1206975,21,14,2391,2391,0,2948300,1962,195.83,65.83,39.548502526879894
134.4,0,3,1003310065,17.5107235130509,299510,D4,15397650,63e5,299510,92400,1,12,263,258,7938,291572,1949,137,293,51.40946879903843
134.3,0,3,1003310120,18.0844861499849,532006,D4,24724800,63e5,532006,129224,2,12,533,525,1800,530206,1949,30,268,46.47466381958098
14.5,0,7,1003310200,14.175628866712,98862,G9,4365450,1304100,98862,31845,1,3,2,0,98862,0,1952,145,170,44.15700673666323
123.5,0,3,1003330001,18.8066961264872,1191180,D4,24989850,13500450,1191180,357575,4,21,806,801,15080,1176100,1966,280.83,100.83,20.97907117312245
117,0,3,1003360005,16.2554271639705,98052,D3,5112000,423e3,98052,18375,1,11,128,128,0,98052,1982,93,106,52.13560151756211
175.2,0,4,1003380001,18.2450875600056,478858,D6,28446300,7155e3,478858,161437,3,20,713,711,44478,434380,1962,232,48,59.404458106578566
214.9,2009,4,1003410001,17.8583369233172,265180,D6,11295000,99e4,265180,37446,1,26,202,200,22318,242862,1976,82,96,42.59370993287578
144.3,1987,4,1003410058,17.2957501469664,225e3,D6,9832500,171e4,225e3,56032,2,26,404,400,15185,209815,1972,124,145,43.7
134.2,2011,3,1003410070,17.2513077814408,231417,D4,9872100,315e4,231417,79658,4,26,201,200,6417,225e3,1972,,,42.659355189981724
109,0,8,1003430043,16.401491726634,121801,I6,9445500,1080450,121800,17400,1,7,100,100,0,121800,1991,174,100,77.54926108374384
106.8,1997,3,1003430050,16.1829929952112,99911,D5,4605750,1035e3,99911,2e4,1,5,71,71,0,99911,1906,200,100,46.09852768964378
97.4,0,3,1003450048,16.6229679890324,170100,D3,17224650,36e5,170100,66919,1,6,172,172,0,170100,1983,250,200,101.26190476190476
124.1,0,3,1003460001,16.6554370185469,137909,D1,4128750,792e3,137909,19484,1,14,156,156,0,137909,1982,54,161,29.938220130665872
184.3,0,3,1003510001,17.4138994442627,198260,D4,12169800,171e4,198260,47091,3,23,182,181,10040,188220,1972,145,93,61.38303238172097
78,0,3,1003620010,17.2068250644981,380833,D3,23733900,63e5,380833,192650,6,14,461,461,0,380833,1950,165.83,85.83,62.32101734881169
157.4,0,2,1003750001,16.2623605528203,73392,C1,2745450,1305e3,73392,49517,1,3,76,76,0,73392,1988,189,405,37.40802812295618
97.2,0,3,1003760058,15.6669730008922,65526,D3,3433950,949500,65526,13480,1,8,78,78,0,65526,2004,148,90,52.405915209229924
149.2,0,2,1003780017,16.085998442889,64907,C1,5397750,855e3,64907,42689,4,4,59,59,4695,60212,1994,,,83.16129231053661
58.5,1984,6,1003790027,15.5036663008095,92470,E7,3828600,1159200,92470,13210,1,7,1,0,92470,0,1928,148,92,41.403698496809774
128.7,0,3,1003820001,17.8824551459978,453600,D9,12838950,2699550,453600,139167,6,26,375,371,5e3,448600,1966,75,75,28.30456349206349
101.7,0,3,1003820100,17.8463333619701,553660,D4,10569600,495e4,553660,133722,5,10,439,439,0,553660,1950,54.83,155.83,19.09041650110176
170.5,0,3,1003860033,16.9316231136304,132308,D9,6081300,135e4,132308,44380,1,8,108,108,0,132308,1973,98,150,45.96320706230916
36.6,0,8,1003900011,15.0825144978928,97e3,I7,10845900,1178100,97e3,24484,1,7,1,1,97e3,0,1996,198,70,111.81340206185567
196.6,0,4,1003907502,16.4842916831437,73359,RM,7741350,351e3,73359,17843,2,7,72,70,18519,54840,2001,133,50,105.52692921113973
68.4,1986,4,1003927501,15.6277130376347,89531,RM,6636334,434253,17151,6442,1,16,87,83,10887,6264,1928,,,386.9356888811148
60.3,0,3,1003950009,15.8587269453211,127950,D9,12147750,225e4,127950,62591,1,10,93,93,0,127950,1979,264,60,94.94138335287222
46.3,1981,4,1003960010,16.79224382803,423836,D6,42271200,9e6,423836,85511,2,9,618,616,7128,416708,1980,130,55,99.73480308421182
69.6,1988,2,1003960020,15.3338668575896,65585,C6,3939300,972e3,65585,17372,6,5,119,117,1690,63895,1920,27,85,60.064039033315545
120.8,1987,3,1003980008,15.7262963785003,55947,D4,4247100,99e4,55947,16998,1,6,61,61,0,55947,1940,135,88,75.91291758271221
329.3,0,5,1004100048,16.7822619122702,59e3,H1,14746050,1125e3,4800,5084,1,20,1,0,4800,0,2003,50.84,56,3072.09375
128.7,0,3,1004120053,17.1099583596653,209499,D8,29603250,940500,209499,26135,1,23,245,243,5468,204031,2006,,,141.30497042945314
172.6,0,3,1004170001,16.9713869433675,136e3,D1,15786450,2475e3,136e3,52294,1,17,149,149,0,136e3,1970,200,40,116.07683823529412
231.2,0,5,1004177501,17.061027971033,111051,RC,23287050,1921500,98739,8074,1,20,142,0,98739,0,2005,,,235.84449913408076
158.5,0,5,1004200040,16.1022558612389,62100,O9,5844600,1820700,62100,9080,1,3,3,0,62100,0,2005,100,77,94.1159420289855
265.6,1994,8,1004200047,17.5003819906807,15e4,I6,9810000,1471500,15e4,25010,1,7,1,0,15e4,0,1900,200,100,65.4
130.6,0,3,1004200062,15.8969785450161,61380,D3,5864850,72e3,61380,15138,1,9,72,72,0,61380,1988,116,58,95.54985337243401
