"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI","SiteEnergy","SourceEnergy"
116908,100,56,1,13,128,127,62,118.3,69.7,8148487.6,13830216.4
95347,100,33,1,19,128,113,8,171.3,104.9,10001900.3,16332941.1
312078,100,45,1,35,233,224,31,141.4,79,24654162,44127829.2
77102,100,87,1,11,102,102,94,87.4,58.3,4495046.6,6738714.8
148534,100,90,1,26,182,181,98,79,25.9,3847030.6,11734186
78964,100,86,1,13,101,99,53,144.8,108.7,8583386.8,11433987.2
125000,100,87,1,18,98,98,71,101.6,66.2,8275000,12700000
151000,100,86,1,17,140,136,9,187.8,106.9,16141900,28357800
92850,100,60,1,13,70,69,86,95.1,53.3,4948905,8830035
98800,100,60,1,13,78,78,94,86.4,56,5532800,8536320
71197,100,87,1,10,38,38,92,78,49.8,3545610.6,5553366
381500,100,14,3,32,87,86,88,84.2,37.6,14344400,32122300
81862,100,89,1,9,69,69,91,81,53.4,4371430.8,6630822
93993,100,87,1,13,81,81,29,133.2,82.9,7792019.7,12519867.6
98808,100,92,1,10,36,36,93,90.2,62.3,6155738.4,8912481.6
67096,100,90,1,14,16,16,NA,139,101.8,6830372.8,9326344
83795,100,88,1,11,51,51,76,89.9,61.8,5178531,7533170.5
86144,100,87,1,13,71,71,16,145.7,90.8,7821875.2,12551180.8
88160,100,87,1,13,81,81,23,142.5,88.9,7837424,12562800
102456,100,86,1,13,84,84,38,122.7,76.5,7837884,12571351.2
178213,100,86,1,17,152,151,97,70.8,44.2,7877014.6,12617480.4
463000,100,61,3,19,291,287,NA,119.2,80.6,37317800,55189600
464100,100,86,1,26,82,80,67,114.5,65.5,30398550,53139450
480278,100,66,1,18,368,367,37,129.3,75,36020850,62099945.4
209706,100,59,1,20,190,189,6,175.4,105.2,22061071.2,36782432.4
207294,100,45,1,31,231,228,NA,93.2,56.6,11732840.4,19319800.8
454469,100,87,2,17,403,397,NA,103.4,63.8,28995122.2,46992094.6
203535,95,61,2,11,238,237,83,106.2,68.4,13921794,21615417
319696,100,62,1,19,195,194,48,116.5,75.6,24169017.6,37244584
85610,100,61,1,13,87,86,99,66.2,27.2,2328592,5667382
118121,100,61,1,17,132,128,NA,153.4,92.5,10926192.5,18119761.4
845000,100,49,1,38,636,629,23,152.3,98.5,83232500,128693500
147000,100,68,1,17,102,102,50,117,71.6,10525200,17199000
125800,100,57,1,20,88,88,16,162.1,109.7,13800260,20392180
90000,100,62,1,13,82,82,91,130.8,93.6,8424000,11772000
90000,100,62,1,13,82,82,98,106.9,70.2,6318000,9621000
140250,100,56,1,13,175,173,99,77.5,26.5,3716625,10869375
91282,100,50,1,14,74,73,45,117.1,37.3,3404818.6,10689122.2
171462,100,88,1,14,93,93,93,84.1,49.1,8418784.2,14419954.2
217275,100,79,1,19,129,127,97,70.6,46.6,10125015,15339615
95977,100,56,1,20,86,83,NA,132.7,78,7486206,12736147.9
109439,100,96,1,15,60,60,25,115.5,79.9,8744176.1,12640204.5
96700,100,90,1,14,60,60,29,134,92.9,8983430,12957800
125264,100,58,1,17,104,103,24,155.3,86.7,10860388.8,19453499.2
136655,100,90,1,15,92,92,88,83.9,52.5,7174387.5,11465354.5
93638,100,90,1,16,64,62,72,105.6,72.5,6788755,9888172.8
86250,100,97,1,15,23,23,74,113.4,72.3,6235875,9780750
99617,100,89,1,16,47,47,90,94,57,5678169,9363998
130000,100,50,1,20,56,56,88,92.3,52.8,6864000,11999000
105734,100,47,1,34,125,125,36,144.7,47.7,5043511.8,15299709.8
150000,100,95,1,16,132,125,80,111.6,72.3,10845000,16740000
63426,95,31,1,27,75,75,42,143.1,77.8,4934542.8,9076260.6
950000,100,45,1,47,353,348,7,196.9,126.4,120080000,187055000
136385,100,88,1,14,48,48,76,103.8,61.4,8374039,14156763
128200,100,29,1,36,76,74,16,170.2,101,12948200,21819640
128696,100,89,1,17,129,127,22,156,91.5,11775684,20076576
66034,100,51,1,10,75,74,NA,164.9,119.3,7877856.2,10889006.6
499554,100,92,1,20,279,278,80,96.8,53.4,26676183.6,48356827.2
548505,100,58,1,20,322,320,91,95.8,56.7,31100233.5,52546779
193356,100,91,1,13,43,43,57,147.3,79.1,15294459.6,28481338.8
67500,100,89,1,14,14,14,NA,129.8,75.1,5069250,8761500
228673,100,57,1,20,131,128,99,73.3,24.1,5511019.3,16761730.9
166000,100,14,1,16,258,258,87,89.1,52.2,8665200,14790600
149394,100,14,1,16,136,136,94,85.4,61.4,9172791.6,12758247.6
804200,100,48,6,16,1017,1003,14,187.6,87.6,70447920,150867920
642280,100,41,3,20,368,365,23,145.6,53.9,34618892,93515968
184076,100,13,1,16,232,230,NA,212.5,134.8,24813444.8,39116150
241005,100,10,1,16,218,216,NA,164.3,102.3,24654811.5,39597121.5
126343,100,10,1,16,123,123,35,153.4,89.6,11320332.8,19381016.2
239958,100,9,1,16,243,242,66,116.9,68.2,16365135.6,28051090.2
455819,100,42,3,19,403,400,8,198.9,77.2,35189226.8,90662399.1
130780,100,92,1,14,29,28,81,120.8,66.7,8723026,15798224
184489,100,54,1,18,68,66,23,139,61.6,11364522.4,25643971
307398,100,15,1,31,125,122,7,163.4,75.9,23331508.2,50228833.2
98246,100,89,1,20,37,36,54,149.7,65.2,6405639.2,14707426.2
174533,100,76,1,19,108,105,31,122.6,72.2,12601282.6,21397745.8
326921,100,38,2,33,234,208,37,142.4,58.3,19059494.3,46553550.4
151190,100,100,1,17,39,36,34,145.1,90.5,13682695,21937669
163787,100,59,1,16,108,100,97,82.7,42.1,6895432.7,13545184.9
73501,100,91,1,13,12,12,NA,124.2,63,4630563,9128824.2
93486,100,55,1,19,30,30,11,152.7,92,8600712,14275312.2
61821,100,99,1,9,24,22,78,108.3,73.9,4568571.9,6695214.3
144899,100,101,1,13,56,52,88,123.9,77.1,11171712.9,17952986.1
53839,100,92,1,14,16,16,NA,180,100.6,5416203.4,9691020
114465,100,101,1,13,13,13,NA,205.1,95.1,10885621.5,23476771.5
194808,100,94,1,14,53,53,99,98.1,55.2,10753401.6,19110664.8
111779,100,107,1,10,31,26,4,152.6,77.3,8640516.7,17057475.4
92405,100,90,1,23,65,64,8,184.8,103.9,9600879.5,17076444
210000,100,86,1,16,24,24,55,131.6,70.1,14721000,27636000
123000,100,95,1,12,46,43,95,88.6,49.7,6113100,10897800
147763,100,54,1,17,65,63,NA,169.3,94.2,13919274.6,25016275.9
98000,100,54,1,17,87,82,5,186.7,107.5,10535000,18296600
67561,100,93,1,14,18,15,NA,112.7,63.8,4310391.8,7614124.7
114041,100,100,1,13,37,34,32,107.4,62.9,7173178.9,12248003.4
98550,100,89,1,13,34,33,43,168.5,75.5,7440525,16605675
133340,100,68,1,18,106,106,NA,150,92.3,12307282,20001000
101231,100,93,1,10,28,25,84,102.4,67.8,6863461.8,10366054.4
99583,100,103,1,12,14,12,NA,130.5,69.9,6960851.7,12995581.5
229380,100,54,1,21,102,99,NA,136.4,79.6,18258648,31287432
102879,100,89,1,12,23,23,NA,200.1,117.5,12088282.5,20586087.9
155153,100,110,1,10,36,33,90,83.1,49.1,7618012.3,12893214.3
62196,100,76,1,13,47,46,NA,123.5,80.5,5006778,7681206
76246,100,55,1,19,19,18,NA,197.4,144.7,11032796.2,15050960.4
59935,100,91,1,14,13,12,NA,153.1,93.8,5621903,9176048.5
286573,100,68,1,21,164,157,NA,128.2,81.6,23384356.8,36738658.6
123844,100,62,1,15,85,83,41,136.2,80.8,10006595.2,16867552.8
233157,100,69,1,20,102,94,87,82,42.5,9909172.5,19118874
204279,100,76,1,19,126,121,NA,122.1,70.9,14483381.1,24942465.9
98016,100,104,1,13,32,29,9,152.1,62.5,6126000,14908233.6
334086,100,69,1,20,170,162,NA,173.5,98.2,32807245.2,57963921
66878,100,80,1,13,32,31,19,132.7,86.6,5791634.8,8874710.6
186550,100,57,1,20,51,48,98,69.1,22.1,4122755,12890605
246534,100,70,1,20,87,84,NA,71.2,40.4,9959973.6,17553220.8
122995,100,55,1,15,49,46,100,98.2,51,6272745,12078109
69540,100,80,1,13,37,36,50,105.7,74.1,5152914,7350378
75999,100,89,1,13,19,19,NA,152.2,81.8,6216718.2,11567047.8
64192,100,90,1,15,12,11,NA,215.8,80.7,5180294.4,13852633.6
139422,100,90,1,18,49,48,3,211.6,93.1,12980188.2,29501695.2
206989,100,89,1,17,32,29,55,146.4,84,17387076,30303189.6
173500,100,89,1,19,41,41,41,150.2,84.2,14608700,26059700
287748,100,88,1,12,71,62,NA,75.2,25.1,7222474.8,21638649.6
163619,100,59,1,20,56,52,72,140.9,68.8,11256987.2,23053917.1
73864,100,69,1,13,50,46,70,114.7,66.7,4926728.8,8472200.8
292023,100,87,1,19,40,33,14,170,91.4,26690902.2,49643910
77073,100,66,1,17,70,68,83,94.6,60,4624380,7291105.8
62500,100,90,1,14,23,21,57,118,70.9,4431250,7375000
60819,100,93,1,16,24,23,NA,162.8,91.6,5571020.4,9901333.2
113068,100,88,1,15,18,18,NA,116.9,75.7,8559247.6,13217649.2
143400,100,102,1,12,48,44,44,110.4,63.7,9134580,15831360
97169,100,89,1,15,51,48,73,110.3,73.5,7141921.5,10717740.7
166260,100,58,1,16,55,54,29,114.8,62.1,10324746,19086648
93240,100,92,1,14,30,30,6,127.5,71.8,6694632,11888100
198233,100,80,1,17,35,34,80,124.8,79.9,15838816.7,24739478.4
63280,100,100,1,12,34,28,79,92.1,77.4,4897872,5828088
92844,100,58,1,18,50,48,82,97,58.5,5431374,9005868
74450,100,93,1,15,31,29,76,99.3,64.1,4772245,7392885
73367,100,93,1,14,15,13,NA,141.6,73.3,5377801.1,10388767.2
209183,100,86,1,19,43,40,29,149.9,84.8,17738718.4,31356531.7
69169,100,80,1,13,56,53,100,58.6,49.9,3451533.1,4053303.4
117234,100,95,1,14,27,27,49,151.8,93.4,10949655.6,17796121.2
80369,100,42,1,12,102,101,47,139.1,76.4,6140191.6,11179327.9
152572,100,87,1,19,69,64,72,121.1,73.7,11244556.4,18476469.2
149174,100,70,1,16,107,102,88,95.2,62,9248788,14201364.8
98881,100,100,1,12,13,12,NA,113.8,57.3,5665881.3,11252657.8
135440,100,67,1,20,101,97,9,172.2,109.6,14844224,23322768
224303,100,77,1,20,145,140,NA,109.6,61.5,13794634.5,24583608.8
73909,100,92,1,15,17,17,NA,104.3,55.3,4087167.7,7708708.7
165213,100,90,1,14,45,42,NA,131.2,70.2,11597952.6,21675945.6
128328,100,88,1,12,63,61,91,106.2,64.2,8238657.6,13628433.6
81063,100,62,1,18,34,30,70,111.4,62,5025906,9030418.2
76000,100,92,1,14,14,13,NA,140.2,70.1,5327600,10655200
200873,100,57,1,17,83,76,93,93.4,47.4,9521380.2,18761538.2
58500,100,91,1,15,14,12,NA,128.8,61.6,3603600,7534800
221098,100,69,1,19,110,107,66,108,71.5,15808507,23878584
185127,100,35,1,13,32,30,100,60.9,26.8,4961403.6,11274234.3
63966,100,69,1,13,57,50,NA,128,65.7,4202566.2,8187648
162001,100,102,1,12,52,51,79,101.2,56.5,9153056.5,16394501.2
64680,100,100,1,9,32,30,NA,132.1,78,5045040,8544228
155819,100,87,1,15,46,42,34,122.8,79.2,12340864.8,19134573.2
59750,100,92,1,15,23,22,54,123.5,73.3,4379675,7379125
78000,100,79,1,18,32,32,32,132.4,73.8,5756400,10327200
213319,100,90,1,12,68,68,83,87.1,40.3,8596755.7,18580084.9
68200,100,93,1,15,17,15,NA,124.9,63.8,4351160,8518180
89642,100,100,1,13,26,24,NA,105,61,5468162,9412410
47928,85,81,1,12,43,40,NA,83.2,56.7,2717517.6,3987609.6
110150,100,79,1,19,49,47,50,122.7,78.4,8635760,13515405
150518,100,59,1,16,111,111,83,106.3,36.3,5463803.4,16000063.4
185425,100,91,1,15,78,74,100,95.8,55.9,10365257.5,17763715
60600,100,91,1,15,21,20,NA,117.1,68.9,4175340,7096260
218064,100,59,1,20,97,97,82,117.3,62.5,13629000,25578907.2
330173,100,54,1,33,236,234,74,105.8,58.7,19381155.1,34932303.4
163000,100,17,1,42,57,57,40,160,71.8,11703400,26080000
194831,100,57,1,16,136,131,12,153.3,85.9,16735982.9,29867592.3
206883,100,54,1,20,166,165,1,225.4,146.9,30391112.7,46631428.2
45957,100,106,1,12,29,24,2,200.8,112.7,5179353.9,9228165.6
108651,100,102,1,15,52,48,1,233.1,109.4,11886419.4,25326548.1
91242,100,108,1,15,35,31,NA,119.3,66.4,6058468.8,10885170.6
260709,100,33,1,39,183,176,4,194.9,89.9,23437739.1,50812184.1
95603,100,105,1,12,25,23,35,145.7,82.2,7858566.6,13929357.1
57847,100,60,1,13,21,20,NA,125.1,75,4338525,7236659.7
72307,100,104,1,13,31,28,51,120.5,82.4,5958096.8,8712993.5
158277,100,55,1,20,75,70,NA,139.3,74.7,11823291.9,22047986.1
84968,100,104,1,9,36,34,84,106,69.6,5913772.8,9006608
171390,100,58,1,20,161,157,36,135.6,91.8,15733602,23240484
104980,100,57,1,15,74,73,38,132,75,7873500,13857360
60170,100,94,1,9,40,36,NA,119.8,70.9,4266053,7208366
139972,100,89,1,11,81,65,36,119.5,68.6,9602079.2,16726654
215000,100,32,1,42,197,196,35,154.9,87.7,18855500,33303500
95487,100,55,1,16,55,53,7,166.5,101.1,9653735.7,15898585.5
83084,100,91,1,12,28,23,NA,125.6,82.2,6829504.8,10435350.4
258636,100,49,1,31,184,180,10,178.1,114.9,29717276.4,46063071.6
181000,100,62,1,20,112,105,47,129.7,82.3,14896300,23475700
62497,100,6,1,15,23,22,25,151.6,55.9,3493582.3,9474545.2
105268,100,88,1,13,36,32,NA,215.8,104.3,10979452.4,22716834.4
80000,100,63,1,13,61,58,32,129.9,83.6,6688000,10392000
72100,100,104,1,13,18,16,NA,114.2,69.4,5003740,8233820
135000,100,111,2,11,44,44,74,106.6,61.7,8329500,14391000
64846,100,99,1,9,33,33,56,105.8,74.9,4856965.4,6860706.8
258325,100,60,1,20,158,151,NA,116.6,63,16274475,30120695
118084,100,109,1,11,67,60,18,148,88.4,10438625.6,17476432
125000,100,93,1,11,54,51,3,184.3,106.6,13325000,23037500
182031,100,86,2,11,64,59,76,112.8,71.9,13088028.9,20533096.8
43574,100,112,1,11,19,17,36,151.3,94.3,4109028.2,6592746.2
103900,100,57,1,20,97,96,35,149.8,85.6,8893840,15564220
139626,100,52,1,19,164,163,23,174,112.2,15666037.2,24294924
841470,100,59,1,28,391,378,59,115,68.1,57304107,96769050
78153,100,101,1,12,34,28,NA,106.3,72.2,5642646.6,8307663.9
66000,100,93,1,11,21,21,71,118.7,77.1,5088600,7834200
265000,100,56,1,20,66,60,NA,101.8,65.3,17304500,26977000
57907,100,93,1,12,31,29,66,100.4,65.4,3787117.8,5813862.8
87539,100,68,1,18,79,76,88,87.9,29.9,2617416.1,7694678.1
87400,100,58,1,20,48,47,NA,141.7,92.6,8093240,12384580
200954,100,55,1,20,103,95,78,104.2,61.2,12298384.8,20939406.8
91493,100,90,1,11,47,43,94,74.8,59.4,5434684.2,6843676.4
122702,100,45,1,30,29,28,50,151.8,79.9,9803889.8,18626163.6
205476,100,59,1,22,112,101,NA,108.1,60.5,12431298,22211955.6
294075,100,55,1,34,130,125,43,149.8,74.9,22026217.5,44052435
106915,100,91,1,15,44,42,82,127.9,73.8,7890327,13674428.5
67444,100,89,1,15,21,20,59,111.5,63.7,4296182.8,7520006
119368,100,54,1,20,44,39,96,97.7,49.6,5920652.8,11662253.6
137571,100,103,1,12,51,45,75,114.9,66.7,9175985.7,15806907.9
72890,100,103,1,12,28,24,10,144.4,71.5,5211635,10525316
226915,100,77,1,20,69,65,32,123.2,68.9,15634443.5,27955928
227063,100,90,1,14,47,47,89,114.1,65,14759095,25907888.3
85886,100,89,1,15,20,18,68,147.7,86.5,7429139,12685362.2
176865,100,100,1,14,66,62,NA,98.1,55.8,9869067,17350456.5
63441,100,94,1,15,16,15,NA,142.6,86,5455926,9046686.6
100308,100,88,1,16,38,37,NA,108.2,65.1,6530050.8,10853325.6
274340,100,59,2,20,190,183,55,121.6,69.6,19094064,33359744
100032,100,94,1,11,45,43,56,120.5,86.4,8642764.8,12053856
149255,100,94,1,15,144,139,NA,69.6,39.6,5910498,10388148
134644,100,77,1,20,88,82,72,99.4,55.6,7486206.4,13383613.6
78000,100,93,1,11,28,23,68,98.9,57.3,4469400,7714200
183314,100,59,1,19,119,116,75,97.6,53.6,9825630.4,17891446.4
160929,100,51,1,20,123,120,81,106.2,73.8,11876560.2,17090659.8
66000,100,94,1,9,31,31,71,105.1,62.6,4131600,6936600
124820,100,92,1,14,34,29,23,122.3,71.2,8887184,15265486
150094,100,57,1,21,83,78,NA,113.6,56.4,8465301.6,17050678.4
70225,100,94,1,11,35,34,NA,116.3,71.3,5007042.5,8167167.5
106480,100,54,1,21,97,95,NA,148.9,100.1,10658648,15854872
166005,100,56,1,20,141,136,66,123.6,69.8,11587149,20518218
55760,100,94,1,9,38,35,NA,119.9,76.6,4271216,6685624
94669,100,101,1,14,55,49,NA,132.9,85.5,8094199.5,12581510.1
133557,100,88,1,11,60,58,NA,114.9,73.1,9763016.7,15345699.3
50950,100,92,1,11,33,31,NA,179.5,107.5,5477125,9145525
71336,100,104,1,10,29,26,78,106.1,60.1,4287293.6,7568749.6
96104,100,56,1,16,105,104,22,175.2,113,10859752,16837420.8
145000,100,55,1,21,114,110,90,96.4,62.7,9091500,13978000
24151,100,102,1,9,45,30,89,101.7,54.5,1316229.5,2456156.7
103922,100,108,1,12,53,52,54,140.2,88.7,9217881.4,14569864.4
140000,100,56,1,16,108,99,NA,181,92.1,12894000,25340000
141534,100,21,1,31,75,73,49,138.8,71,10048914,19644919.2
61381,100,97,1,13,11,11,NA,158.9,77.8,4775441.8,9753440.9
182015,100,59,1,13,122,120,79,109.2,66.1,12031191.5,19876038
168671,100,60,1,17,173,165,NA,121.2,67.2,11334691.2,20442925.2
202255,100,58,1,16,98,95,80,114.1,68.1,13773565.5,23077295.5
65953,100,18,1,15,20,20,28,166.5,76.1,5019023.3,10981174.5
99200,100,75,1,10,58,53,2,194.6,99.5,9870400,19304320
47919,100,109,1,12,25,23,NA,128.4,89,4264791,6152799.6
114300,100,105,1,13,50,46,38,152.4,85,9715500,17419320
56287,100,90,1,9,35,34,62,106.5,64.2,3613625.4,5994565.5
199987,100,17,2,31,74,72,NA,178.7,74.9,14979026.3,35737676.9
72438,100,75,1,12,57,57,69,112,70.3,5092391.4,8113056
175590,100,90,1,15,41,36,99,87,44.6,7831314,15276330
54683,100,89,1,10,39,38,75,96.6,62,3390346,5282377.8
291428,100,87,1,18,119,112,94,104.5,65.9,19205105.2,30454226
55500,100,90,1,15,26,26,51,137.4,101.7,5644350,7625700
111251,100,100,1,14,62,60,94,102,67.6,7520567.6,11347602
139000,100,88,1,14,25,25,95,77.8,44.7,6213300,10814200
79651,100,70,1,20,80,78,69,112.2,69.9,5567604.9,8936842.2
226014,100,87,1,21,44,37,29,138.2,79.4,17945511.6,31235134.8
125968,100,52,1,13,144,137,NA,112,35.7,4497057.6,14108416
126160,100,14,1,25,63,62,3,183.6,83.7,10559592,23162976
93304,100,77,2,6,108,94,52,108.4,73.3,6839183.2,10114153.6
243000,100,50,1,30,117,115,8,144.7,87.5,21262500,35162100
160000,100,54,2,20,71,69,NA,115.8,58.1,9296000,18528000
190995,100,54,1,14,195,193,28,141.9,85.4,16310973,27102190.5
161471,100,54,1,20,138,131,NA,101.1,60.7,9801289.7,16324718.1
92857,100,55,1,14,153,151,10,218.3,156.8,14559977.6,20270683.1
620365,100,54,1,34,547,532,NA,160.9,106.2,65882763,99816728.5
200024,100,54,1,14,90,88,33,114.6,51,10201224,22922750.4
416253,100,29,1,50,296,295,60,159.6,90.8,37795772.4,66433978.8
265306,100,97,1,26,288,281,10,181.9,112.5,29846925,48259161.4
259383,100,56,1,21,260,256,NA,124.5,63.3,16418943.9,32293183.5
490652,75,38,12,45,328,322,1,220.8,152.5,74824430,108335961.6
100600,100,53,1,14,116,115,19,160.9,99,9959400,16186540
333724,100,43,1,31,181,172,31,140.2,80.9,26998271.6,46788104.8
256474,100,88,1,16,217,200,NA,118,70,17953180,30263932
1016132,100,55,1,32,618,613,24,149.7,94.1,95618021.2,152114960.4
507707,100,18,2,57,277,275,20,142.7,84.8,43053553.6,72449788.9
320000,100,37,1,14,309,300,38,138.5,61.6,19712000,44320000
87872,100,88,1,11,76,72,NA,93.1,54,4745088,8180883.2
143800,100,60,1,13,145,145,41,146.1,97.9,14078020,21009180
74947,100,31,1,15,65,64,2,193.9,104.3,7816972.1,14532223.3
346000,100,56,1,20,201,190,98,72.6,43.2,14947200,25119600
483178,100,41,1,35,275,268,44,122.5,66.5,32131337,59189305
140420,100,56,1,13,91,90,87,84.5,49.8,6992916,11865490
52000,100,88,1,6,60,60,89,98.9,65.9,3426800,5142800
80624,100,63,1,16,92,90,NA,136.5,81.7,6586980.8,11005176
94875,100,87,1,17,75,68,NA,141,110.1,10445737.5,13377375
568500,100,38,1,35,866,855,NA,98.9,57,32404500,56224650
192981,100,50,3,27,152,149,11,179.8,105.4,20340197.4,34697983.8
86423,100,88,1,15,34,32,100,109.8,80.8,6982978.4,9489245.4
134722,100,87,1,20,125,120,79,95.5,61.8,8325819.6,12865951
161540,100,80,1,12,92,92,99,66.7,44.2,7140068,10774718
97677,100,85,1,13,92,92,69,112.8,71.8,7013208.6,11017965.6
75137,100,88,1,11,81,81,69,116.1,70.4,5289644.8,8723405.7
82199,100,87,1,10,73,71,57,122.6,81.7,6715658.3,10077597.4
89516,100,85,1,13,88,88,81,106.7,68.9,6167652.4,9551357.2
194856,100,55,1,21,155,153,18,152.2,82.6,16095105.6,29657083.2
134807,100,54,1,13,120,120,47,133.4,81.3,10959809.1,17983253.8
88488,100,79,1,6,84,84,82,104,73.7,6521565.6,9202752
216576,100,60,1,16,295,293,NA,148.2,91.7,19860019.2,32096563.2
82065,100,79,1,9,90,90,86,96.8,59.6,4891074,7943892
81080,100,58,1,10,100,92,37,154.3,105.1,8521508,12510644
137150,100,52,1,19,99,90,NA,169,115.9,15895685,23178350
83494,100,56,1,14,113,113,66,119.6,79.7,6654471.8,9985882.4
167519,100,52,1,21,128,126,NA,177.1,100.4,16818907.6,29667614.9
78260,100,88,1,16,66,64,83,92.8,61.6,4820816,7262528
86731,100,53,1,19,110,107,14,170.5,111.5,9670506.5,14787635.5
245550,100,86,1,20,222,218,NA,78.2,39.7,9748335,19202010
222599,100,31,1,39,158,157,NA,193.2,94,20924306,43006126.8
57000,100,17,1,15,53,53,82,93.6,55.9,3186300,5335200
105000,100,31,1,31,111,110,52,147.2,91.6,9618000,15456000
67058,100,40,1,6,94,93,NA,245.7,146.6,9830702.8,16476150.6
108828,100,59,1,14,131,130,16,180.1,101,10991628,19599922.8
70992,100,68,1,6,90,90,82,100.1,66.5,4720968,7106299.2
167649,100,58,1,16,168,166,83,105,69.6,11668370.4,17603145
174247,100,87,1,17,112,110,2,188.8,96.8,16867109.6,32897833.6
404190,100,52,1,34,300,300,6,172.7,114,46077660,69803613
97000,100,21,1,27,101,99,3,176.4,98.4,9544800,17110800
193180,100,54,1,18,141,136,57,117.8,58.4,11281712,22756604
74877,100,97,1,8,88,85,60,113.5,62.4,4672324.8,8498539.5
177878,100,55,1,21,166,159,NA,124.3,72.1,12825003.8,22110235.4
82384,100,52,1,13,88,86,93,84.9,45.8,3773187.2,6994401.6
120251,100,30,1,39,136,126,NA,234.5,115.6,13901015.6,28198859.5
154635,100,55,2,13,133,132,20,133.4,89.1,13777978.5,20628309
54872,100,47,1,6,60,60,77,109.8,69.8,3830065.6,6024945.6
154029,100,53,1,14,191,191,44,152.8,100.6,15495317.4,23535631.2
61175,100,53,1,13,62,60,NA,127.8,81.9,5010232.5,7818165
190000,100,59,1,16,201,199,79,138.4,71,13490000,26296000
334854,100,86,1,17,296,289,99,65.1,22.2,7433758.8,21798995.4
140299,100,89,1,16,64,64,NA,93.7,63.6,8923016.4,13146016.3
85195,100,56,1,13,138,135,NA,138.5,89.8,7650511,11799507.5
173670,100,54,1,13,117,116,12,162.2,105.5,18322185,28169274
134870,100,54,1,18,137,133,NA,181.5,114.4,15429128,24478905
119000,100,58,1,12,136,135,69,135.8,80.6,9591400,16160200
218267,100,54,1,19,201,195,29,140.1,80.1,17483186.7,30579206.7
153440,100,57,1,12,125,124,83,92.9,50.9,7810096,14254576
56553,100,77,1,6,60,56,61,110.8,35.3,1996320.9,6266072.4
323151,100,56,1,18,287,285,NA,119.7,71.7,23169926.7,38681174.7
80056,100,54,1,13,96,96,72,120.5,79,6324424,9646748
60400,100,77,1,6,55,54,5,177.2,96.8,5846720,10702880
588551,100,54,1,34,466,460,22,164.1,101,59443651,96581219.1
97072,100,87,1,16,35,33,83,100.2,64.6,6270851.2,9726614.4
132385,100,87,1,19,42,42,61,110.7,73.1,9677343.5,14655019.5
71776,100,29,1,22,36,36,74,123,68.8,4938188.8,8828448
141875,100,21,1,22,81,75,48,144.7,74.2,10527125,20529312.5
118334,100,88,1,17,131,128,NA,107.1,74.7,8839549.8,12673571.4
294481,100,59,1,20.5,219,219,81,104,60.4,17786652.4,30626024
89814,100,90,1,16,60,60,44,134.7,95.4,8568255.6,12097945.8
118499,100,42,1,35,139,138,81,103.2,40.3,4775509.7,12229096.8
175387,100,56,2,17,179,178,62,119.6,67,11750929,20976285.2
104773,100,8,1,31,28,27,19,164.4,75.9,7952270.7,17224681.2
50460,100,57,1,14,67,66,88,104.3,78.6,3966156,5262978
349604,100,30,2,37,244,235,NA,99.1,59.7,20871358.8,34645756.4
154451,100,56,1,13,143,143,57,117,67,10348217,18070767
129616,100,60,1,13,119,119,34,119.9,76.2,9876739.2,15540958.4
353297,100,38,1,33,476,467,NA,228.8,143.7,50768778.9,80834353.6
76368,100,81,1,6,66,66,94,85.6,52.4,4001683.2,6537100.8
192142,100,32,1,39,199,197,48,153.7,83.3,16005428.6,29532225.4
188767,100,30,1,25,150,149,13,147.3,91.5,17272180.5,27805379.1
117350,100,51,1,19,139,138,3,226.6,116.9,13718215,26591510
405000,100,57,1,19,374,369,48,129.1,80.4,32562000,52285500
94392,100,56,1,14,123,123,83,111.6,67.7,6390338.4,10534147.2
212380,100,54,1,20,218,215,NA,127.5,74.9,15907262,27078450
66162,100,79,1,6,80,80,85,111.4,79.9,5286343.8,7370446.8
168729,100,17,1,31,87,86,22,162.8,91,15354339,27469081.2
54774,100,78,1,6,59,59,86,101.1,69.8,3823225.2,5537651.4
139000,100,57,1,17,130,124,2,191.4,128.7,17889300,26604600
53662,100,31,1,19,68,65,70,117.6,64.3,3450466.6,6310651.2
82608,100,76,1,10,70,70,55,124.5,66.1,5460388.8,10284696
202292,100,89,1,16,198,195,93,81.8,50.4,10195516.8,16547485.6
55570,100,11,1,18,34,33,2,213.9,89.4,4967958,11886423
307000,100,16,2,41,234,234,4,181.1,99,30393000,55597700
268664,100,18,1,38,220,218,NA,163.8,76.3,20499063.2,44007163.2
140912,100,56,1,19,148,147,NA,189.4,139.1,19600859.2,26688732.8
468500,100,67,4,12,509,503,NA,156.1,105.2,49286200,73132850
52239,100,32,1,19,55,54,21,153.7,96.5,5041063.5,8029134.3
119000,100,59,1,13,154,154,49,125.1,80.3,9555700,14886900
280000,100,59,1,18,233,232,49,132.5,85.7,23996000,37100000
493220,100,61,2,13,496,496,12,100.5,64.4,31763368,49568610
234779,100,97,8,6,246,237,NA,63.8,23.3,5470350.7,14978900.2
156170,100,97,5,6,290,290,100,61.5,41.7,6512289,9604455
98964,100,97,2,6,190,190,100,75.4,55.9,5532087.6,7461885.6
139687,100,55,1,16,148,147,11,181.4,95.5,13340108.5,25339221.8
