"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI","SiteEnergy","SourceEnergy"
412191,95,89,2,23,79,0,94,143.8,48,19785168,59273065.8
173108,100,55,1,20,29,0,36,279.6,141,24408228,48400996.8
126457,100,103,2,25,114,0,90,128.6,62.9,7954145.3,16262370.2
364000,100,63,1,22,24,0,54,252.2,113,41132000,91800800
125508,80,114,1,11,13,0,83,134.7,56.6,7103752.8,16905927.6
261000,100,111,1,19,2,0,85,156.4,60.8,15868800,40820400
283678,100,107,1,18,22,0,70,196.7,75.5,21417689,55799462.6
107967,100,112,1,12,29,0,91,140.9,53.7,5797827.9,15212550.3
77035,100,106,1,12,14,0,83,146.1,73.1,5631258.5,11254813.5
60400,100,29,1,16,2,0,29,200.1,90.2,5448080,12086040
4600,100,102,1,11,11,6,NA,114.4,54.4,250240,526240
60257,100,111,1,11,7,0,48,220.3,84.4,5085690.8,13274617.1
71302,100,67,1,15,33,11,NA,220.1,108.3,7722006.6,15693570.2
92058,100,115,1,11,7,0,79,136.6,58.8,5413010.4,12575122.8
120000,100,116,1,11,20,0,NA,174.4,67,8040000,20928000
234767,100,113,1,11,11,0,97,107.1,39.1,9179389.7,25143545.7
112462,100,106,1,12,15,0,42,241,108.3,12179634.6,27103342
51000,100,97,1,6,13,0,36,239.1,90.8,4630800,12194100
273900,100,115,1,11,19,0,74,195.8,79.9,21884610,53629620
92820,100,111,1,11,56,0,82,175.7,79.1,7342062,16308474
87600,100,94,1,12,3,0,NA,170.6,69.5,6088200,14944560
65690,100,115,1,7,2,0,86,195.8,82.5,5419425,12862102
120000,100,108,1,12,51,0,96,109.5,41.4,4968000,13140000
100794.9,100,109,1,12,62,0,90,152.3,64.8,6531509.52,15351063.27
59752,100,97,1,12,12,0,57,198.7,90.7,5419506.4,11872722.4
61500,100,110,1,15,13,1,88,146.2,61.8,3800700,8991300
62799,100,109,1,12,19,0,94,160.2,85.8,5388154.2,10060399.8
110000,100,107,1,12,51,0,86,152.8,68.5,7535000,16808000
118948,100,109,1,12,49,0,81,161.2,100.3,11930484.4,19174417.6
128000,100,106,1,12,17,0,75,191.4,83.5,10688000,24499200
159287,75,107,1,16,88,0,93,119,49.2,7836920.4,18955153
52500,100,110,1,12,15,0,94,85,36.3,1905750,4462500
460105,100,106,4,12,23,0,NA,172,68.4,31471182,79138060
74027,100,116,1,10,10,0,39,254.8,103,7624781,18862079.6
376132,100,87,1,19,37,0,85,177,92.1,34641757.2,66575364
209597,100,102,3,12,64,0,78,171.4,67.9,14231636.3,35924925.8
720042,90,107,1,14,34,0,55,246.8,97.8,70420107.6,177706365.6
70000,100,105,1,12,17,0,68,179.8,81.9,5733000,12586000
98778,100,110,1,11,51,0,60,209.8,106.6,10529734.8,20723624.4
272754,100,103,1,12,50,0,88,130.6,50.1,13664975.4,35621672.4
60000,100,101,1,16,16,0,80,153,68.9,4134000,9180000
1e+05,100,108,1,11,12,0,92,114.6,59.1,5910000,11460000
82720,100,87,1,12,25,0,56,219.3,95.8,7924576,18140496
122330,100,109,1,12,25,2,69,187.7,74.7,9138051,22961341
132000,100,102,1,16,63,0,90,156,63.6,8395200,20592000
121566,100,105,1,21,31,1,NA,98.9,75.9,9226859.4,12022877.4
388582,100,97,1,20,228,0,91,138.3,57.7,22421181.4,53740890.6
83875,100,87,1,18,19,0,69,177.4,87.9,7372612.5,14879425
17700,90,107,1,12,13,0,53,94.1,47.6,842520,1665570
64000,100,108,1,12,14,0,93,117.8,60.7,3884800,7539200
4999,100,14,1,36,273,266,29,143,78.4,391921.6,714857
80804,100,87,1,10,22,0,80,152.5,73.1,5906772.4,12322610
142000,100,3,1,12,15,0,98,96.2,30.7,4359400,13660400
66000,100,109,1,11,11,0,21,300.8,130,8580000,19852800
141830,100,50,1,16,13,0,71,207.5,85.9,12183197,29429725
49700,100,101,1,12,13,0,74,157.1,89.4,4443180,7807870
75750,100,107,1,17,44,39,91,125.3,82.8,6272100,9491475
59151,100,87,1,10,81,0,96,119.8,46.7,2762351.7,7086289.8
65000,100,86,1,9,58,0,80,147.4,79,5135000,9581000
60500,100,102,1,12,15,0,65,207.5,119.2,7211600,12553750
13314,100,90,1,15,23,17,NA,136.5,83.6,1113050.4,1817361
51554,100,104,1,12,12,0,NA,95.3,51.1,2634409.4,4913096.2
130000,100,108,1,11,54,0,100,58.3,34.6,4498000,7579000
132844,90,102,1,16,114,0,98,90.3,43.8,5818567.2,11995813.2
60000,100,105,1,12,22,0,92,128.3,56.5,3390000,7698000
75370,100,102,1,14,18,0,83,143.4,66,4974420,10808058
52240,90,109,1,11,40,0,73,173.4,82.2,4294128,9058416
113000,90,104,1,17,17,0,90,131.8,66,7458000,14893400
54118,100,111,1,12,15,0,10,275.7,146.6,7933698.8,14920332.6
7061,100,113,1,10,75,70,NA,186.7,79.1,558525.1,1318288.7
63000,100,106,1,17,59,0,65,201.6,124.1,7818300,12700800
185789,100,109,1,12,51,0,82,167,63.1,11723285.9,31026763
88636,100,115,1,11,49,0,73,175.4,66.8,5920884.8,15546754.4
136069,100,92,1,14,23,0,77,186.2,72,9796968,25336047.8
357630,100,103,1,12,133,0,82,154.8,59.6,21314748,55361124
155265,100,105,2,11,35,0,67,203.9,70.8,10992762,31658533.5
123533,100,105,1,12,80,0,81,163.2,74,9141442,20160585.6
2516,100,104,1,26,697,690,NA,95.1,61.1,153727.6,239271.6
226450,100,108,1,11,14,0,97,90.8,31.4,7110530,20561660
81831,100,110,1,12,21,0,63,198.9,78.6,6431916.6,16276185.9
246417,100,105,3,11,12,0,99,78.3,31.1,7663568.7,19294451.1
117000,100,93,1,13,39,0,78,197.2,80.2,9383400,23072400
436310,60,111,1,12,203,0,99,82.8,29.8,13002038,36126468
57853,100,111,1,12,41,0,75,163.7,70.5,4078636.5,9470536.1
80291,100,97,1,13,63,0,NA,247.1,107.6,8639311.6,19839906.1
141478,100,109,1,12,73,0,79,166.6,80.4,11374831.2,23570234.8
60176,90,110,1,8,8,0,68,180.5,75.6,4549305.6,10861768
87706,100,115,1,12,6,4,14,360.2,197.4,17313164.4,31591701.2
67900,100,102,1,12,28,0,75,161.4,78,5296200,10959060
65480,95,89,1,12,16,0,66,180.6,73,4780040,11825688
82500,100,105,1,12,11,0,73,181.1,84.3,6954750,14940750
120000,100,111,1,8,52,0,72,138.2,56.5,6780000,16584000
59367,100,97,1,13,12,0,57,202.5,97.3,5776409.1,12021817.5
65000,100,105,2,12,18,0,70,162.9,74.3,4829500,10588500
60149,90,106,1,12,1,0,89,122,68.5,4120206.5,7338178
128315,100,93,1,16,27,0,83,163,71.2,9136028,20915345
53000,100,31,1,24,339,320,35,190.3,122.6,6497800,10085900
58825,95,93,1,12,13,0,87,123.4,59.9,3523617.5,7259005
114319,100,97,1,12,13,0,61,212,116.5,13318163.5,24235628
77180,100,93,1,12,24,0,90,118.4,55.5,4283490,9138112
72994,100,87,1,13,14,0,96,100.4,38,2773772,7328597.6
52631,100,106,1,12,14,0,69,164.9,83.8,4410477.8,8678851.9
72755,100,100,1,16,19,0,89,104.2,42,3055710,7581071
65242,100,93,1,16,15,0,53,216.4,109.2,7124426.4,14118368.8
83288,100,102,1,9,12,0,87,127.6,77.3,6438162.4,10627548.8
58909,100,107,1,12,19,0,81,127.5,59.3,3493303.7,7510897.5
50771,100,92,1,13,62,0,90,119.4,61.7,3132570.7,6062057.4
153962,100,91,1,18,28,0,83,153.8,65.2,10038322.4,23679355.6
147943,100,92,1,18,19,0,59,222.5,122.6,18137811.8,32917317.5
92640,100,90,1,18,26,0,87,161.8,80.7,7476048,14989152
52698,100,102,1,12,13,0,76,135.8,64.6,3404290.8,7156388.4
129465,95,97,1,16,22,0,80,154,66.1,8557636.5,19937610
95000,100,96,1,12,25,0,51,218,95.9,9110500,20710000
61000,100,105,1,12,20,0,84,139,57.3,3495300,8479000
66577,100,81,1,12,40,0,88,156.3,75,4993275,10405985.1
110000,100,105,1,12,13,0,68,153.9,78.8,8668000,16929000
596838,100,27,1,30,50,0,79,185.7,66.6,39749410.8,110832816.6
73600,100,93,1,16,16,0,92,118.9,60.8,4474880,8751040
109172,95,105,1,16,22,0,69,202.5,80,8733760,22107330
59899,100,100,1,17,19,0,71,164,90.2,5402889.8,9823436
60449,100,101,1,12,1,0,78,149.8,47.7,2883417.3,9055260.2
51273,100,101,1,12,1,0,81,144.1,55.5,2845651.5,7388439.3
63110,90,97,1,14,13,0,29,278.1,150.1,9472811,17550891
149352,100,90,1,19,30,0,77,167.3,74.2,11081918.4,24986589.6
65043,100,102,1,12,14,0,81,143.7,54.7,3557852.1,9346679.1
221890,100,92,1,23,32,0,79,178.1,64.7,14356283,39518609
109421,100,91,1,16,49,0,83,162.6,61.7,6751275.7,17791854.6
51000,100,105,1,12,43,0,85,143.5,74.7,3809700,7318500
187472,100,110,1,18,18,0,71,200.7,82.5,15466440,37625630.4
113631,100,104,1,23,17,0,64,231.2,102.7,11669903.7,26271487.2
109488,100,95,1,16,19,0,84,175.3,71.9,7872187.2,19193246.4
75458,100,97,1,16,21,0,83,172.3,73.8,5568800.4,13001413.4
63676,100,107,1,10,30,0,52,224.8,114.8,7310004.8,14314364.8
88694,100,15,1,17,16,0,73,176.4,86.4,7663161.6,15645621.6
138727,100,110,1,11,10,0,54,235.1,123.8,17174402.6,32614717.7
69197,100,106,1,12,16,0,81,182.8,68.4,4733074.8,12649211.6
87408,100,116,1,13,13,0,64,240.9,99.5,8697096,21056587.2
52298.7,100,113,1,11,55,0,97,106.9,52.2,2729992.14,5590731.03
71980,100,109,1,11,16,0,100,51.1,44,3167120,3678178
65403,100,91,1,6,6,0,60,188.8,60.2,3937260.6,12348086.4
61983,100,82,1,7,2,0,NA,308.8,108.6,6731353.8,19140350.4
249544,85,114,1,16,81,0,82,189.1,72.8,18166803.2,47188770.4
5628,100,97,1,8,8,6,NA,118.7,50.2,282525.6,668043.6
66250,100,105,1,8,12,0,86,131.7,48.2,3193250,8725125
164525,100,105,1,11,13,0,82,163.5,62.4,10266360,26899837.5
296432,100,104,1,20,31,4,88,138.5,53,15710896,41055832
65600,100,106,1,12,16,0,95,100.7,54.5,3575200,6605920
98394,90,101,1,17,39,0,69,166.4,82.2,8087986.8,16372761.6
217724,85,90,1,20,54,0,90,131.7,50.4,10973289.6,28674250.8
173159,100,99,1,16,26,0,70,194.6,82.2,14233669.8,33696741.4
70500,100,108,1,12,42,0,45,237.4,115.2,8121600,16736700
57300,100,107,1,6,6,0,4,310.5,105.2,6027960,17791650
11300,100,31,1,27,261,258,NA,230.2,138.6,1566180,2601260
183000,100,115,1,21,23,0,77,215.9,100.6,18409800,39509700
177000,100,107,1,14,15,0,80,165.4,76.4,13522800,29275800
196120,100,93,1,12,52,0,67,217.8,89.4,17533128,42714936
369381,100,104,1,21,2,0,61,246.2,110.7,40890476.7,90941602.2
518623,80,45,1,43,159,0,61,224.5,115.4,59849094.2,116430863.5
25700,90,30,1,41,127,119,NA,124.1,62.6,1608820,3189370
786069,100,55,1,15,2,0,70,236.7,123.7,97236735.3,186062532.3
209359,100,90,1,20,53,0,79,137.5,60.7,12708091.3,28786862.5
54000,100,106,1,12,13,0,68,212,104.3,5632200,11448000
307418,80,90,1,24,73,0,76,178.3,78.3,24070829.4,54812629.4
53774.8,100,104,1,12,13,0,NA,58.7,36.1,1941270.28,3156580.76
250861,85,89,1,16,24,0,NA,153.5,59.7,14976401.7,38507163.5
156036,100,104,1,16,26,0,NA,81.3,50.8,7926628.8,12685726.8
448543,100,89,1,25,65,0,89,145.6,64.4,28886169.2,65307860.8
4714,100,100,1,16,57,56,5,205.4,81.8,385605.2,968255.6
55395,100,101,1,11,37,0,81,145,85.7,4747351.5,8032275
126052,95,101,1,17,19,0,74,185,58.9,7424462.8,23319620
133123,100,104,1,16,16,0,52,237.7,127.5,16973182.5,31643337.1
152709,100,104,1,16,16,0,98,87.7,81.1,12384699.9,13392579.3
75655,100,102,1,13,6,0,45,239.4,130.6,9880543,18111807
246520,100,104,1,20.5,23,0,71,192.8,68,16763360,47529056
92988,100,105,1,12,11,0,57,215.9,117.7,10944687.6,20076109.2
583972,100,96,1,16,116,0,94,101.4,44.4,25928356.8,59214760.8
80524,0,97,1,19,1,0,NA,69,61.2,4928068.8,5556156
180000,90,104,2,12,41,0,93,120.6,59.1,10638000,21708000
53464,100,103,1,12,14,0,83,140.1,87.6,4683446.4,7490306.4
148454,100,108,1,20,171,0,93,126,62.4,9263529.6,18705204
62000,100,89,1,17,17,0,58,208.5,106.2,6584400,12927000
237000,100,101,2,16,20,0,77,158.6,58.3,13817100,37588200
234073,95,92,3,17,46,0,87,171.9,67.7,15846742.1,40237148.7
63000,100,97,1,12,13,0,61,167.9,69.8,4397400,10577700
42600,100,105,1,12,20,0,NA,144.6,54.1,2304660,6159960
122750,100,90,1,12,49,0,79,171.7,73,8960750,21076175
71871,100,100,1,16,19,0,49,225.6,78.6,5649060.6,16214097.6
152135,100,86,1,11,13,0,89,135,55.3,8413065.5,20538225
56000,100,110,1,11,44,0,44,233.4,112.1,6277600,13070400
93559,95,89,1,22,47,0,NA,158.7,82.7,7737329.3,14847813.3
60450,90,102,1,12,16,0,82,138,53.7,3246165,8342100
871148,95,89,1,28,67,0,79,182.8,69,60109212,159245854.4
96132,100,101,1,12,10,0,54,224.2,120.3,11564679.6,21552794.4
99722,100,110,1,16,120,0,96,148.3,62.6,6242597.2,14788772.6
127866,100,104,1,12,22,0,83,164.3,70.3,8988979.8,21008383.8
119605,100,103,1,16,60,0,85,170.4,78.2,9353111,20380692
126383,100,103,1,12,30,0,97,104.3,43.2,5459745.6,13181746.9
231315,95,92,1,17,30,0,88,143.9,66.6,15405579,33286228.5
211063,100,91,1,24,78,0,75,184.3,73.4,15492024.2,38898910.9
84700,100,106,1,16,32,0,47,197,88.9,7529830,16685900
5000,100,79,1,15,167,166,NA,98.6,60.2,301000,493000
238143,100,111,3,13,6,0,NA,169.6,68.9,16408052.7,40389052.8
603877,100,91,1,25,36,0,79,199.4,74.3,44868061.1,120413073.8
84996,100,88,1,15,38,0,28,174.1,76.3,6485194.8,14797803.6
107138,100,95,1,12,38,0,74,182.7,89.6,9599564.8,19574112.6
146914,100,112,1,8.5,17,0,63,226.1,91.9,13501396.6,33217255.4
