"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI","SiteEnergy","SourceEnergy"
18971,100,12,1,8,164,158,38,189.7,97.1,1842084.1,3598798.7
18344,100,11,1,8,73,71,29,144.8,70.1,1285914.4,2656211.2
19800,100,50,21,33,370,370,51,126.7,84.5,1673100,2508660
8176,100,89,1,37,102,0,76,198.4,85.5,699048,1622118.4
11719,100,7,1,9,75,74,80,111.3,45.5,533214.5,1304324.7
14100,100,97,1,14,55,0,57,222,107.3,1512930,3130200
5850,100,90,1,32,109,105,27,127.8,78,456300,747630
8595,100,104,1,13,46,0,NA,250.1,99.3,853483.5,2149609.5
22167,100,18,1,13,2,0,NA,338.9,127.6,2828509.2,7512396.3
138741,100,19,2,1,1,0,10,404.9,272.9,37862418.9,56176230.9
6423,100,32,1,3,19,18,NA,127.5,50.1,321792.3,818932.5
44000,100,92,1,5,1,0,83,80.4,49.5,2178000,3537600
9210,100,7,1,7,101,98,88,104,34.8,320508,957840
5000,100,88,1,6,161,156,75,113.5,78.5,392500,567500
6000,100,95,2,4,66,56,NA,115.8,76.1,456600,694800
5224,100,89,1,6,64,59,59,136.1,95.3,497847.2,710986.4
7046,100,44,7,6,160,160,NA,182.9,119.3,840587.8,1288713.4
9718,100,4,1,9,107,0,53,171.6,147.3,1431461.4,1667608.8
7365,100,43,1,6,143,141,NA,159.1,64.5,475042.5,1171771.5
29441,100,80,2,6,92,92,NA,116.6,44.3,1304236.3,3432820.6
99999,100,18,1,2,2,0,55,215.3,86.3,8629913.7,21529784.7
8000,100,43,3,6,196,192,NA,151.8,102,816000,1214400
10600,100,63,1,7,61,61,NA,164.1,91.8,973080,1739460
7500,100,82,1,7,84,83,64,149.5,85.2,639000,1121250
66903,100,22,1,3,22,0,92,480.5,172.4,11534077.2,32146891.5
11307,95,8,1,10,83,80,32,142.5,60.7,686334.9,1611247.5
10100,100,11,1,6,55,52,NA,181.2,83.1,839310,1830120
6080,100,91,1,8,57,56,NA,164.7,70.2,426816,1001376
21140,100,88,1,27,266,250,9,200.7,106.3,2247182,4242798
11071,100,10,1,37,241,239,NA,142.9,89.2,987533.2,1582045.9
23050,100,44,1,7,8,0,32,385.3,210.1,4842805,8881165
16728,100,38,7,25,536,534,36,173.9,106.5,1781532,2908999.2
7605,100,8,1,30,280,268,8,236.5,102.7,781033.5,1798582.5
9100,100,107,1,6,64,63,97,90.8,45.3,412230,826280
189697,95,4,3,5,87,84,NA,118.9,41.5,7872425.5,22554973.3
10235,100,103,1,8,77,75,83,97.2,38.4,393024,994842
7452,100,10,1,16,62,62,25,179.6,109.5,815994,1338379.2
16600,100,86,1,2,10,0,NA,109.1,43.2,717120,1811060
12000,100,42,1,20,322,319,34,151.7,104.1,1249200,1820400
96250,100,46,1,2,11,0,63,98.8,42,4042500,9509500
128995,100,16,1,1,1,0,83,410.9,151.7,19568541.5,53004045.5
148939,100,15,1,1,1,0,72,243.3,112,16681168,36236858.7
135403,100,16,1,1,1,0,NA,138.8,67.7,9166783.1,18793936.4
5630,100,89,1,6,67,61,47,151.3,108.1,608603,851819
9112,100,94,1,6,139,126,NA,108.9,75.8,690689.6,992296.8
61000,100,89,1,4,4,0,82,141.8,54.9,3348900,8649800
6736,100,90,1,6,99,86,36,138.8,98.3,662148.8,934956.8
18726,100,4,1,4,7,0,70,173.2,71.4,1337036.4,3243343.2
187823,100,85,1,3,1,0,80,125.3,56,10518088,23534221.9
135404,100,52,1,2,4,0,100,305.2,107,14488228,41325300.8
6940,100,90,2,6,87,75,NA,104.4,75.8,526052,724536
11077,100,32,1,6,59,59,75,120.8,94.6,1047884.2,1338101.6
133137,100,16,1,1,1,0,56,194.9,76.6,10198294.2,25948401.3
25001,100,43,2,24,335,334,NA,184.6,121.8,3045121.8,4615184.6
35596,100,86,1,2,4,0,54,204.7,94.9,3378060.4,7286501.2
32000,100,88,1,6,169,162,43,134.2,103.1,3299200,4294400
22250,100,87,1,2,8,0,NA,314.1,120.9,2690025,6988725
78593,100,67,1,1,15,0,6,419,164.4,12920689.2,32930467
80708,100,67,1,1,4,0,NA,249.9,96.7,7804463.6,20168929.2
9496,100,5,1,12,202,199,NA,184.2,80.5,764428,1749163.2
11600,100,10,1,11,179,177,93,77,50,580000,893200
63525,90,23,1,2,11,0,NA,307.5,132.9,8442472.5,19533937.5
9590,100,57,1,3,1,0,NA,119.2,81.7,783503,1143128
5600,100,87,1,6,82,75,34,139.6,100.9,565040,781760
129790,100,38,3,1,10,0,65,233.4,88.7,11512373,30292986
7000,100,89,1,6,77,72,83,107.5,67.8,474600,752500
46348,100,35,1,1,1,0,NA,100,51.1,2368382.8,4634800
12500,100,95,1,6,124,113,NA,94,66.2,827500,1175000
54000,100,72,1,3,3,0,NA,388.5,219.6,11858400,20979000
39990,100,97,1,4,12,0,92,118.1,74,2959260,4722819
9470,100,86,1,3,1,0,NA,255.9,94.5,894915,2423373
63173,90,58,3,2,29,0,52,382.1,124.1,7839769.3,24138403.3
40500,100,67,1,2,3,0,46,197.3,112.8,4568400,7990650
14193,100,88,2,6,99,87,57,154.9,103.4,1467556.2,2198495.7
8000,100,96,2,6,46,35,33,152.8,101.4,811200,1222400
100800,100,22,1,9,36,0,NA,140.8,57.9,5836320,14192640
16612,100,84,1,9,17,0,91,162.2,63.5,1054862,2694466.4
14847,100,85,1,6,124,110,41,161.6,111.2,1650986.4,2399275.2
9999,100,87,1,6,114,108,35,170.1,99.9,998900.1,1700829.9
7000,100,88,1,6,85,76,59,136.9,100.4,702800,958300
15346,100,78,1,6,89,82,NA,126.6,99.5,1526927,1942803.6
8480,100,88,1,6,87,76,NA,80.8,76.3,647024,685184
204340,100,13,1,3,1,0,82,168.8,59.3,12117362,34492592
18478,100,54,4,6,96,0,8,340.7,168.7,3117238.6,6295454.6
16000,100,47,1,16,220,219,95,111.1,76.1,1217600,1777600
15100,100,30,1,16,159,112,43,173.9,103.5,1562850,2625890
65462,100,7,1,21,315,314,NA,288.5,95.2,6231982.4,18885787
20000,100,21,1,8,123,122,98,72.9,48.5,970000,1458000
65000,100,51,3,2,1,0,NA,271.3,200.2,13013000,17634500
31213,100,20,1,2,8,0,NA,113,44.1,1376493.3,3527069
20315,100,76,1,2,52,0,NA,274.7,114.7,2330130.5,5580530.5
7336,100,52,1,18,166,162,46,115.6,95.6,701321.6,848041.6
8013,100,13,1,21,96,95,NA,206.1,122.4,980791.2,1651479.3
15492,90,66,1,7,117,108,NA,135,102,1580184,2091420
636624,100,44,2,3,18,0,NA,150.9,66.5,42335496,96066561.6
53500,100,58,1,1,1,0,91,108.8,46,2461000,5820800
121731,100,17,1,1,1,0,48,228.9,96.3,11722695.3,27864225.9
60713,100,57,1,1,4,0,85,476.1,215.4,13077580.2,28905459.3
78500,100,62,1,2,2,0,71,161.9,62.2,4882700,12709150
139899,100,19,1,1,1,0,80,221.3,86.2,12059293.8,30959648.7
119500,100,19,2,1,2,0,NA,382.3,162.1,19370950,45684850
116592,100,16,1,1,1,0,66,179.1,69.3,8079825.6,20881627.2
56330,90,18,1,1,5,0,100,309.9,98.7,5559771,17456667
35000,100,62,8,2,25,0,NA,358.7,150.8,5278000,12554500
19400,100,53,1,1,17,0,NA,321.9,123.1,2388140,6244860
34972,100,14,1,14,51,47,NA,70.2,46.1,1612209.2,2455034.4
37337,100,73,1,4,47,0,NA,170.6,86.8,3240851.6,6369692.2
122750,100,22,1,1,1,0,56,205.2,90.2,11072050,25188300
542801,100,11,2,3,37,0,NA,371.6,129,70021329,201704851.6
22547,100,55,1,6,119,108,58,119.7,94.2,2123927.4,2698875.9
91193,100,56,9,2,47,0,NA,326.6,136.3,12429605.9,29783633.8
50553,100,25,3,2,17,0,NA,331.8,154,7785162,16773485.4
17472,100,62,1,1,22,0,NA,237.1,118.2,2065190.4,4142611.2
55620,100,17,5,2,26,0,NA,177.2,88.9,4944618,9855864
149981,100,17,1,2,1,0,83,135,92.2,13828248.2,20247435
157745,100,37,5,3,15,0,83,124.7,47.2,7445564,19670801.5
68120,100,32,1,1,5,0,100,69.8,22.3,1519076,4754776
12036,100,13,1,4,1,0,NA,276,87.9,1057964.4,3321936
79500,100,80,1,4,2,0,78,109.3,48,3816000,8689350
54978,100,65,1,2,5,0,89,108.7,40,2199120,5976108.6
122000,100,70,1,2,143,0,71,175.6,93.4,11394800,21423200
22000,100,86,1,6,5,0,91,114.2,60.2,1324400,2512400
140850,100,67,1,3,11,0,NA,137,56.8,8000280,19296450
90377,100,71,1,7,54,0,48,218.3,69.5,6281201.5,19729299.1
7600,100,64,2,6,200,200,NA,128.4,88.9,675640,975840
46460,100,54,1,2,30,0,NA,312.6,116.4,5407944,14523396
122384,100,23,1,1,1,0,58,193.5,79.5,9729528,23681304
125460,100,16,1,1,1,0,62,178.6,74.9,9396954,22407156
13701,100,41,15,19,1091,1091,63,130.3,53.5,733003.5,1785240.3
14262,100,53,2,2,2,0,NA,242.6,83.4,1189450.8,3459961.2
198430,100,60,12,1,24,0,75,169.8,64,12699520,33693414
113270,100,14,1,1,1,0,76,232.8,79.2,8970984,26369256
91047,100,13,1,1,1,0,83,121.9,40.1,3650984.7,11098629.3
165076,100,24,2,1,20,0,90,103.6,45.3,7477942.8,17101873.6
271643,100,45,2,3,1,0,85,161.6,81.3,22084575.9,43897508.8
182834,100,44,1,2,1,0,96,68.6,26.8,4899951.2,12542412.4
74787,100,31,5,2,33,0,NA,403.1,150.7,11270400.9,30146639.7
261148,100,55,3,1,19,0,NA,358.9,129.2,33740321.6,93726017.2
78894,100,15,2,1,1,0,59,203.4,86,6784884,16047039.6
356267,95,43,2,1,20,0,NA,144.3,70.7,25188076.9,51409328.1
79804,100,16,1,1,1,0,98,367.5,143,11411972,29327970
57000,100,16,1,1,1,0,61,483.9,202.1,11519700,27582300
100977,100,43,1,1,12,0,NA,176.7,111.1,11218544.7,17842635.9
116518,100,5,1,1,1,0,82,192.2,65.6,7643580.8,22394759.6
42064,100,24,3,1,2,0,70,446.2,166.7,7012068.8,18768956.8
21250,100,33,1,1,1,0,NA,334.5,132.8,2822000,7108125
9638,100,40,12,6,955,948,95,95.3,67.5,650565,918501.4
